business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,results,lat,long
OPERATIONAL,"46, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",Nahar Singh Haveli,-1,ChIJddIBIPqzbTkRZ2SlWTTl2Gk,"{'compound_code': 'WQFW+VM Sindhi Camp, Jaipur, Rajasthan', 'global_code': '7JRQWQFW+VM'}",4.2,"['lodging', 'point_of_interest', 'establishment']",341,{'open_now': True},lodging,-1,-1,26.924634,75.7967434
OPERATIONAL,"AD-5C, Devi Marg, Kabir Marg, Collectary Circle, Bani Park, Jaipur, Rajasthan 302016, India","Hotel Miraya, Jaipur",-1,ChIJ20NWZfGzbTkRjzn9BijbXTE,"{'compound_code': 'WQGR+F4 Bani Park, Jaipur, Rajasthan', 'global_code': '7JRQWQGR+F4'}",4.5,"['lodging', 'point_of_interest', 'establishment']",1502,{'open_now': True},lodging,-1,-1,26.926143,75.790251
OPERATIONAL,"63, Hathroi Fort, Hari Kishan Somani Marg, Ajmer Road, behind Vidhayakpuri Police Station, Jaipur, Rajasthan 302001, India",All Seasons Homestay,-1,ChIJrYAKvq22bTkRzar8PHSwoeQ,"{'compound_code': 'WQ8W+FH Jaipur, Rajasthan', 'global_code': '7JRQWQ8W+FH'}",4.7,"['lodging', 'point_of_interest', 'establishment']",192,{'open_now': True},lodging,-1,-1,26.9161831,75.7963812
OPERATIONAL,"Opposite SMS Hospital Suchna Kendra, Sawai Ram Singh Rd, near Jaipur, Rajasthan 302001, India","Lords Plaza, Jaipur",-1,ChIJPRuWhqW2bTkRaMx5S80BHfA,"{'compound_code': 'WR58+H2 Ashok Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWR58+H2'}",4.2,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1783,{'open_now': True},lodging,-1,-1,26.9089903,75.8150994
OPERATIONAL,"B - 4, Ajmer Rd, Behind Corporate Park, Gopalbari, Jaipur, Rajasthan 302001, India",NAHARGARH HAVELI,-1,ChIJB2HL4wi0bTkRAT6hI69kobc,"{'compound_code': 'WQ7V+V2 Jaipur, Rajasthan', 'global_code': '7JRQWQ7V+V2'}",4.2,"['lodging', 'point_of_interest', 'establishment']",583,{'open_now': True},lodging,-1,-1,26.9146455,75.7925911
OPERATIONAL,"4-B, Kabir Marg, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",Hotel Vaishnavi,-1,ChIJ2Yjt7fOzbTkRLoCmRy4A_LQ,"{'compound_code': 'WQFQ+JW Bani Park, Jaipur, Rajasthan', 'global_code': '7JRQWQFQ+JW'}",4,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",661,{'open_now': True},lodging,-1,-1,26.9240338,75.7898241
OPERATIONAL,"Mirza Ismail Rd, Gopinath Marg, Jayanti Market, Pink City, Jaipur, Rajasthan 302001, India",Hotel Jaisingh Palace,-1,ChIJ84Z4oKq2bTkRypcpZVAV_Jo,"{'compound_code': 'WR94+FQ Pink City, Jaipur, Rajasthan', 'global_code': '7JRQWR94+FQ'}",4,"['lodging', 'point_of_interest', 'establishment']",682,{'open_now': True},lodging,-1,-1,26.9186404,75.8069102
OPERATIONAL,"D-257, Devi Marg, Bani Park, Jaipur, Rajasthan 302016, India",Shahpura House,-1,ChIJDXa4Q_KzbTkRxVGrrvNf9wI,"{'compound_code': 'WQHQ+43 Bani Park, Jaipur, Rajasthan', 'global_code': '7JRQWQHQ+43'}",4.5,"['lodging', 'point_of_interest', 'establishment']",1188,{'open_now': True},lodging,-1,-1,26.927814,75.787741
CLOSED_TEMPORARILY,"C-252, Sector 8, Sector 5, Vidyadhar Nagar, Jaipur, Rajasthan 302032, India",vidhyadhar nagar masjid,TRUE,ChIJ4yo8QcyzbTkRlRnSOROj6Zc,"{'compound_code': 'XQ6R+4F Vidyadhar Nagar, Jaipur, Rajasthan', 'global_code': '7JRQXQ6R+4F'}",3.9,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",36,-1,mosque,-1,-1,26.960351,75.791209
CLOSED_TEMPORARILY,"26/1, Shrimal Colony, Laxmi Narayan Puri, Jaipur, Rajasthan 302002, India",Wahhabi Masjid Nearest char Darwazah Jaipur,TRUE,ChIJYS0VwTOxbTkR8eiCq8626jI,"{'compound_code': 'WRHP+4X Laxmi Narayan Puri, Jaipur, Rajasthan', 'global_code': '7JRQWRHP+4X'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,mosque,-1,-1,26.9278259,75.8374298
CLOSED_TEMPORARILY,"2147, 2147, Gangori Bazar, Purani Basti, Jaipur, Rajasthan 302001, India",Badi masjid. Mosque,TRUE,ChIJ34XLH06xbTkR-Kb1PuyT0jg,"{'compound_code': 'WRH9+7C Jaipur, Rajasthan', 'global_code': '7JRQWRH9+7C'}",3.9,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",9,-1,mosque,-1,-1,26.9281555,75.8185991
CLOSED_TEMPORARILY,"2, Nh-12, Jawahar Nagar, Bajaj Nagar, Jaipur, Rajasthan 302015, India",Auliya Masjid,TRUE,ChIJ00uMHC20bTkRzn6dpYtBmgs,"{'compound_code': 'VQFX+X5 Bajaj Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVQFX+X5'}",4.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",28,-1,mosque,-1,-1,26.8749217,75.7979014
CLOSED_TEMPORARILY,"284, Hasanpura, Jaipur, Rajasthan 302006, India",Kayam Khaniyo Ki Masjid,TRUE,ChIJA56CYImzbTkRFFyUjiDiX5M,"{'compound_code': 'WQCH+G3 Hasanpura, Jaipur, Rajasthan', 'global_code': '7JRQWQCH+G3'}",3.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",13,-1,mosque,-1,-1,26.9212625,75.7776259
CLOSED_TEMPORARILY,"53, J.P. Fatak, Kidwai Nagar, Tonk Phatak, Jaipur, Rajasthan 302015, India",Qidwai Nagar Mosque,TRUE,ChIJ62BD5Tq0bTkRXPXCjM4C1J4,"{'compound_code': 'VQPV+F7 Tonk Phatak, Jaipur, Rajasthan', 'global_code': '7JRQVQPV+F7'}",4.5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",140,-1,mosque,-1,-1,26.8861982,75.7932163
CLOSED_TEMPORARILY,"Kamala Nehru Nagar, Hasanpura, Jaipur, Rajasthan 302006, India",Badi Masjid (Big Mosque),TRUE,ChIJfZKgKY-zbTkREnNwycuLsig,"{'compound_code': 'WQ9J+7Q Hasanpura, Jaipur, Rajasthan', 'global_code': '7JRQWQ9J+7Q'}",3.9,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",23,-1,mosque,-1,-1,26.9182467,75.7818782
CLOSED_TEMPORARILY,"Narayanpuri Colony, Raval Gi Ka Banda, Hasanpura, Jaipur, Rajasthan 302006, India",Oliya Mosque,TRUE,ChIJ3VRBF3i0bTkRge9xsUkMh-M,"{'compound_code': 'WQ8C+3F Hasanpura, Jaipur, Rajasthan', 'global_code': '7JRQWQ8C+3F'}",4.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",27,-1,mosque,-1,-1,26.9151388,75.7712372
CLOSED_TEMPORARILY,"Jalupura, Jaipur, Rajasthan 302001, India",Badi Masjid Jalupura,TRUE,ChIJYZZagVWxbTkRQ3_AmRWxeUE,"{'compound_code': 'WRF4+6W Jalupura, Jaipur, Rajasthan', 'global_code': '7JRQWRF4+6W'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",129,-1,mosque,-1,-1,26.923011,75.8072948
CLOSED_TEMPORARILY,"52, Ghati Karolan, Jaipur, Rajasthan 303012, India","Madina Masjid, Dwarka Puri, Goner Road, ghati Karolan, Jaipur",TRUE,ChIJV1mmzZi3bTkRnI89X3Yf85w,"{'compound_code': 'VVGH+3F Ghati Karolan, Jaipur, Rajasthan', 'global_code': '7JRQVVGH+3F'}",4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",6,-1,mosque,-1,-1,26.875167,75.8786855
CLOSED_TEMPORARILY,"13-b, Motilal Atal Rd, Sindhi Camp, Jaipur, Rajasthan 302001, India",Masjid Tonk Risala,TRUE,ChIJM4MBh_izbTkRmofbGyUgnlw,"{'compound_code': 'WQ9X+R8 Sindhi Camp, Jaipur, Rajasthan', 'global_code': '7JRQWQ9X+R8'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",19,-1,mosque,-1,-1,26.9195812,75.7983614
CLOSED_TEMPORARILY,"Ghat Gate, Agra Rd, Jaipur, Rajasthan 302003, India",Miskinshah Masjid,TRUE,ChIJvfsG68W2bTkRvN-C5CeDLmY,"{'compound_code': 'WR6P+4V Jaipur, Rajasthan', 'global_code': '7JRQWR6P+4V'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,mosque,-1,-1,26.9102722,75.8372487
CLOSED_TEMPORARILY,"Main stand, Vidyadhar Nagar, Jaipur, Rajasthan 302016, India",Masjid,TRUE,ChIJHfVkPsyzbTkRf74aSkbZn7Q,"{'compound_code': 'XQ5R+WC Vidyadhar Nagar, Jaipur, Rajasthan', 'global_code': '7JRQXQ5R+WC'}",4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",14,-1,mosque,-1,-1,26.9597862,75.7910775
CLOSED_TEMPORARILY,"1155, Jhotwara Rd, Hazi Colony, Sindhi Camp, Jaipur, Rajasthan 302001, India",Dargah Masjid (Mosque),TRUE,ChIJ1_9Y4fyzbTkR4dHilf_Kweg,"{'compound_code': 'WRH3+PF Sindhi Camp, Jaipur, Rajasthan', 'global_code': '7JRQWRH3+PF'}",3.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",80,-1,mosque,-1,-1,26.9293411,75.8036963
CLOSED_TEMPORARILY,"1092, Topkhana Hazuri, Jaipur, Rajasthan 302007, India",Gulzar Masjid,TRUE,ChIJkYvRrc62bTkR6Bcgr2kiCo4,"{'compound_code': 'WR8P+JG Topkhana Hazuri, Jaipur, Rajasthan', 'global_code': '7JRQWR8P+JG'}",4.1,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",59,-1,mosque,-1,-1,26.9166028,75.8362889
CLOSED_TEMPORARILY,"Shree Ram Nagar Rd, Maelinu Nagar, Jagannath Puri, Madina Colony, Jhotwara, Jaipur, Rajasthan 302012, India",Madina Mosque,TRUE,ChIJucUn6Q-zbTkRv4xCb0p8FJ4,"{'compound_code': 'WPXX+2V Jhotwara, Jaipur, Rajasthan', 'global_code': '7JRQWPXX+2V'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",108,-1,mosque,-1,-1,26.94752,75.7496944
CLOSED_TEMPORARILY,"244, Van Vihar Colony, Gulzar Colony, Lal Dungri, Jaipur, Rajasthan 302002, India",Madina masjid Eidgah jaipur RJ,TRUE,ChIJnzBRCiyxbTkRo8ahNX7pt9s,"{'compound_code': 'WRHW+CX Lal Dungri, Jaipur, Rajasthan', 'global_code': '7JRQWRHW+CX'}",4.5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",83,-1,mosque,-1,-1,26.928593,75.847434
CLOSED_TEMPORARILY,"180, Bardia Colony, Kailash Puri, Adarsh Nagar, Jaipur, Rajasthan 302007, India",Masjid Jinnatan,TRUE,ChIJC_IIg7C2bTkRmeUwiBFgMTE,"{'compound_code': 'WR6C+3R Adarsh Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWR6C+3R'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",8,-1,mosque,-1,-1,26.9101731,75.8220238
CLOSED_TEMPORARILY,"17, New Sanjay Nagar, Shri Lal Bhadur Shastri Bhatta Basti, Shastri Nagar, Jaipur, Rajasthan 302016, India",Noor Haq Masjid,TRUE,ChIJmetX_tizbTkRN7MdOMyaBU0,"{'compound_code': 'XR23+FM Jaipur, Rajasthan', 'global_code': '7JRQXR23+FM'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",63,-1,mosque,-1,-1,26.951127,75.804179
CLOSED_TEMPORARILY,"kabristan nahri naka, Hazi Colony, Subhash Nagar, Jaipur, Rajasthan 302032, India",Shahi Masjid,TRUE,ChIJRZHFsOOzbTkRnLgHG2aBtRw,"{'compound_code': 'WRM3+RC Subhash Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWRM3+RC'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",63,-1,mosque,-1,-1,26.9345008,75.803619
OPERATIONAL,"A-6/1, Avanue 8 Lal bahadur Nagar, S L Marg, Jawahar Lal Nehru Marg, Jaipur, Rajasthan 302018, India",City Heights Bistro,-1,ChIJ38Sj-Nq1bTkRcYcVl-bCE7E,"{'compound_code': 'RRX2+PX Jaipur, Rajasthan', 'global_code': '7JRQRRX2+PX'}",4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",198,{'open_now': True},restaurant,-1,-1,26.8492867,75.8024325
OPERATIONAL,"A-52, 53, Station Road, Opp. Metro Station Walking, Sindhi Camp, Jaipur, Rajasthan 302006, India",Tati Roti Restaurant and Rooftop,-1,ChIJTal-GfmzbTkR8p38MedvIbE,"{'compound_code': 'WQFX+2Q Sindhi Camp, Jaipur, Rajasthan', 'global_code': '7JRQWQFX+2Q'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",331,{'open_now': True},restaurant,-1,-1,26.9225691,75.7993767
OPERATIONAL,"Police Station, Sector- R 2/13, Prem Kunj Opp, Vidyadhar Nagar, Jaipur, Rajasthan 302023, India",The Royal Veg Garden Restaurant,-1,ChIJVVWV8kyybTkRUSOBtn4-FdI,"{'compound_code': 'XQ7G+MG Vidyadhar Nagar, Jaipur, Rajasthan', 'global_code': '7JRQXQ7G+MG'}",4.1,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",225,{'open_now': True},restaurant,-1,-1,26.9641577,75.7763659
OPERATIONAL,"Plot No B 428, Near Old Dana Pani Restaurant, Pradhan Marg, Block B, Vidyut Abhiyanta Colony, Malviya Nagar, Jaipur, Rajasthan 302017, India",Ketli Restaurant,-1,ChIJO-R3unS2bTkR4_RvRajTmXk,"{'compound_code': 'VR26+QM Malviya Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVR26+QM'}",3.9,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",1101,{'open_now': True},restaurant,2,-1,26.85192,75.811695
OPERATIONAL,"Radisson Blu Jaipur, Tonk Road, Jaipur, Rajasthan 302001, India",Colorbar- Radisson Blu,-1,ChIJW7DZpq-2bTkRhos8I_x5jy0,"{'compound_code': 'RQVV+2P Jaipur, Rajasthan', 'global_code': '7JRQRQVV+2P'}",4.2,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",104,{'open_now': True},restaurant,-1,-1,26.8425036,75.7942929
OPERATIONAL,"Rd Number 1, SONI KA BAG, Murlipura, Sikar Road, near Goras Bhandar, Jaipur, Rajasthan 302032, India",RKC Restaurant,-1,ChIJN7GOrFGybTkRPCH9o9ZdaW0,"{'compound_code': 'XQC9+7R Jaipur, Rajasthan', 'global_code': '7JRQXQC9+7R'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",105,{'open_now': True},restaurant,1,-1,26.9706931,75.7695535
OPERATIONAL,"D-67, Mall Rd, Ambabari, Vidyadhar Nagar, Jaipur, Rajasthan 302039, India",Sweet Chilli Restaurant,-1,ChIJBWgHBLyzbTkRwU7CuWQLFOQ,"{'compound_code': 'WQWG+4X Vidyadhar Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWQWG+4X'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",430,{'open_now': True},restaurant,2,-1,26.9453475,75.7774889
OPERATIONAL,"Unnamed Road, Shanthi Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Maystro (Maa Vaishno Restaurant),-1,ChIJeeHk4j-1bTkRfApyDJxIVrE,"{'compound_code': 'VQJ8+2P Mansarovar, Jaipur, Rajasthan', 'global_code': '7JRQVQJ8+2P'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",149,{'open_now': True},restaurant,-1,-1,26.8801095,75.7668531
CLOSED_TEMPORARILY,"Near Maharani Form, Prithviraj Nagar, Durgapura, Jaipur, Rajasthan 302018, India",Maharani Restaurant,TRUE,ChIJU8Ncab-1bTkRMuRVZKaCJtU,"{'compound_code': 'VQ2M+W2 Durgapura, Jaipur, Rajasthan', 'global_code': '7JRQVQ2M+W2'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",164,-1,restaurant,-1,-1,26.8523517,75.7826018
OPERATIONAL,"210A, Badanpura Road, Govind Nagar, Jaipur, Rajasthan 302002, India",Heritage Spices Multicuisine Restaurant,-1,ChIJYUZNozuxbTkRfaN9xpNprbQ,"{'compound_code': 'WRQQ+F7 Jaipur, Rajasthan', 'global_code': '7JRQWRQQ+F7'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",211,{'open_now': True},restaurant,-1,-1,26.938657,75.838147
OPERATIONAL,"15, Agra Road, Near Ghat Ki Guni Tunnel, National Highway 11, Jaipur, Rajasthan 302031, India",Nh11 Restaurant,-1,ChIJpRlf3Q23bTkR-Ep9PRtf68U,"{'compound_code': 'VVRC+3H Jaipur, Rajasthan', 'global_code': '7JRQVVRC+3H'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",145,{'open_now': True},restaurant,-1,-1,26.8902437,75.8714306
OPERATIONAL,"23, Shanti Path, Jawahar Nagar, Jaipur, Rajasthan 302007, India",Seven Flavours,-1,ChIJEVFE2NG1bTkRzVh_P3D-WFg,"{'compound_code': 'VRQC+QP Jawahar Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVRQC+QP'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",30,{'open_now': True},restaurant,1,-1,26.889496,75.8218459
OPERATIONAL,"Shop No. 13, 14, 15, Near Mahima Studio Panche, Rabindra Nagar-A, Ravindra Nagar - A, Jagatpura, Jaipur, Rajasthan 302033, India",Hungeradda.com,-1,ChIJn_YrdM7JbTkRMWsSCrIfg9A,"{'compound_code': 'RR8J+HP Jagatpura, Jaipur, Rajasthan', 'global_code': '7JRQRR8J+HP'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",252,{'open_now': True},restaurant,2,-1,26.8164697,75.8318065
OPERATIONAL,"Big Shop No-Swage Farm,, 2, New Sanganer Rd, Bhan Nagar, Jaipur, Rajasthan 302019, India",Chhabra’s Restaurant,-1,ChIJm2OALV20bTkRAi5klI7IOSA,"{'compound_code': 'VQRC+CW Bhan Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVQRC+CW'}",4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",211,{'open_now': True},restaurant,-1,-1,26.8910049,75.7723115
OPERATIONAL,"Hotel Savoy, MI Road, Panch Batti, Sangram Colony, Ashok Nagar, Jaipur, Rajasthan 302001, India",The Grill Restaurant( Legacy of Savoy Jaipur continues),-1,ChIJCUOvP6y2bTkR5SemZjD5woY,"{'compound_code': 'WR87+FP Jaipur, Rajasthan', 'global_code': '7JRQWR87+FP'}",4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",154,{'open_now': False},restaurant,-1,-1,26.91623,75.814327
OPERATIONAL,"F-111-114, above vodafone store, 1st floor, Gaurav Tower Marg, Malviya Nagar, Jaipur, Rajasthan 302017, India",The Spicy Restaurant,-1,ChIJOfZeTgu2bTkRbxNvA4gYPKo,"{'compound_code': 'VR44+7M Malviya Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVR44+7M'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",141,{'open_now': True},restaurant,-1,-1,26.8556288,75.8066624
OPERATIONAL,"Ricco Industrial Area, Sitapura, Jaipur, Rajasthan 303905, India",Honey Dew Kitchen,-1,ChIJfSA1DOLIbTkRJrGyjgcWswo,"{'compound_code': 'QVC3+3H Sitapura, Jaipur, Rajasthan', 'global_code': '7JRQQVC3+3H'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",59,{'open_now': True},restaurant,-1,-1,26.7702195,75.8539351
OPERATIONAL,"3/234, Sector 3, Malviya Nagar, Jaipur, Rajasthan 302017, India",Uncle's Mess,-1,ChIJ5ZlmjQ22bTkRfX5-F_uuxzI,"{'compound_code': 'RRX9+34 Malviya Nagar, Jaipur, Rajasthan', 'global_code': '7JRQRRX9+34'}",4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",192,{'open_now': False},restaurant,-1,-1,26.847641,75.8178406
OPERATIONAL,"21, Jan Path, Laxman Colony, Shyam Nagar, Jaipur, Rajasthan 302019, India",Green Chilli (Murliwala's),-1,ChIJnfOJ4je1bTkRUoctvj-ISLk,"{'compound_code': 'VQR5+CF Shyam Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVQR5+CF'}",4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",102,{'open_now': True},restaurant,-1,-1,26.8910135,75.7586897
OPERATIONAL,"6/398,399, Sarthi Marg, Chitrakoot Chauraha, Chitrakoot, near SBI Bank, Jaipur, Rajasthan 302021, India",La Salsa,-1,ChIJ84iKE5a0bTkRH5L86QnFM30,"{'compound_code': 'VPWQ+M8 Jaipur, Rajasthan', 'global_code': '7JRQVPWQ+M8'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",349,{'open_now': True},restaurant,2,-1,26.8967259,75.7382746
-1,"Jaipur, Rajasthan, India",Jaipur,-1,ChIJgeJXTN9KbDkRCS7yDDrG4Qw,-1,-1,"['locality', 'political']",-1,-1,tourist_attraction,-1,-1,26.9124336,75.7872709
OPERATIONAL,"Amer Rd, Jal Mahal, Amer, Jaipur, Rajasthan 302002, India",Kanak Vrindavan Park,-1,ChIJi_eVOgGxbTkR0LWShNdyly0,"{'compound_code': 'XR7X+CF Jaipur, Rajasthan', 'global_code': '7JRQXR7X+CF'}",4.2,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2460,{'open_now': True},tourist_attraction,-1,-1,26.9636218,75.8486341
CLOSED_TEMPORARILY,"Jai Ambey Colony, Civil Lines, Jaipur, Rajasthan 302006, India",JAIPUR - UNESCO World Heritage City,TRUE,ChIJ24skmdK1bTkRDM15YCdFmeg,"{'compound_code': 'WQ5J+QG Jaipur, Rajasthan', 'global_code': '7JRQWQ5J+QG'}",5,"['tourist_attraction', 'point_of_interest', 'establishment']",3,-1,tourist_attraction,-1,-1,26.9094863,75.7812579
CLOSED_TEMPORARILY,"Amer, Rajasthan 302028, India",Panna Meena ka Kund,TRUE,ChIJ94NTG7WxbTkRcBL55cQFS98,"{'compound_code': 'XVR2+CF Amer, Jaipur, Rajasthan', 'global_code': '7JRQXVR2+CF'}",4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",1015,-1,tourist_attraction,-1,-1,26.9911051,75.8512294
CLOSED_TEMPORARILY,"Gopal niwas, 1969, Nahargarh Rd, near Vijay Automobile, Jaipur, Rajasthan 302003, India",Heritage Walk jaipur,TRUE,ChIJf2vqXIyxbTkR5cw6FQUo7xc,"{'compound_code': 'WRH8+FF Jaipur, Rajasthan', 'global_code': '7JRQWRH8+FF'}",4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",21,-1,tourist_attraction,-1,-1,26.9286512,75.8161807
CLOSED_TEMPORARILY,"4393, Topkhane Ka Rasta, Chandpole Bazar, Chandpole, Chandpol, Jaipur, Rajasthan 302001, India",Hidden Jaipur,TRUE,ChIJ-3tOf1axbTkRi192LQySkvw,"{'compound_code': 'WRG5+CQ Jaipur, Rajasthan', 'global_code': '7JRQWRG5+CQ'}",4.4,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",43,-1,tourist_attraction,-1,-1,26.926013,75.809475
CLOSED_TEMPORARILY,"NH 8 Bypass Rd, Badi Choupad, J.D.A. Market, Ramchandra Chaukari, Jaipur, Rajasthan 302002, India",Sawai Man Singh Town Hall,TRUE,ChIJQTP_sUuxbTkRrbUJqbuopkA,"{'compound_code': 'WRGG+6V Ramchandra Chaukari, Jaipur, Rajasthan', 'global_code': '7JRQWRGG+6V'}",4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",114,-1,tourist_attraction,-1,-1,26.9255331,75.8271878
CLOSED_TEMPORARILY,"A-100, J.P. Colony, Sec No. 3, Shastri Nagar, Jaipur, Rajasthan 302016, India",Jaipur Sightseeing,TRUE,ChIJK4zdDtCzbTkRRUshe-upwfI,"{'compound_code': 'XQ3W+GF Jaipur, Rajasthan', 'global_code': '7JRQXQ3W+GF'}",4.2,"['car_rental', 'travel_agency', 'point_of_interest', 'establishment']",39,-1,tourist_attraction,-1,-1,26.953863,75.796222
OPERATIONAL,"Tripolia Bazar, Badi Choupad, J.D.A. Market, Pink City, Jaipur, Rajasthan 302002, India",Tripolia Gate,-1,ChIJCSKP80yxbTkRAKT8rQW0iOw,"{'compound_code': 'WRFF+H3 Pink City, Jaipur, Rajasthan', 'global_code': '7JRQWRFF+H3'}",4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",4593,{'open_now': True},tourist_attraction,-1,-1,26.9239969,75.8227102
OPERATIONAL,"Jawahar Lal Nehru Marg, near albert hall, Ram Niwas Garden, Ashok Nagar, Jaipur, Rajasthan 302001, India",Ramniwas Bagh,-1,ChIJT7psBrC2bTkREdcNA0Ipcp4,"{'compound_code': 'WR89+25 Jaipur, Rajasthan', 'global_code': '7JRQWR89+25'}",4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3087,{'open_now': True},tourist_attraction,-1,-1,26.9150353,75.8179325
OPERATIONAL,"bhankrota opposite nagar nigam office,1st floor,near thar gramin bank, Ajmer-Jaipur Expy, Bhakrota, Jaipur, Rajasthan 302026, India",SHRI MADAN NIKHILESHWAR TRAVELS - Bus On Hire & Coach On Hire In Jaipur & Rajasthan,-1,ChIJk_z2AM20bTkR2GUajrNCUkM,"{'compound_code': 'VMCX+72 Bhakrota, Jaipur, Rajasthan', 'global_code': '7JRQVMCX+72'}",3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",39,{'open_now': True},tourist_attraction,-1,-1,26.8706557,75.6976014
OPERATIONAL,"Rajhans Colony, Indrapuri, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur tourism guide,-1,ChIJl2X3TECxbTkR6k0USnXXjK4,"{'compound_code': 'WRQC+5P Brahampuri, Jaipur, Rajasthan', 'global_code': '7JRQWRQC+5P'}",5,"['tourist_attraction', 'point_of_interest', 'establishment']",12,{'open_now': False},tourist_attraction,-1,-1,26.9379661,75.8218747
OPERATIONAL,"Jal Mahal, Amer, Jaipur, Rajasthan 302002, India",Kanak Vrindavan Mahal,-1,ChIJ8275CASxbTkRI6y7FoiCOhk,"{'compound_code': 'XR7X+98 Amer, Jaipur, Rajasthan', 'global_code': '7JRQXR7X+98'}",4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",3561,{'open_now': True},tourist_attraction,-1,-1,26.9633998,75.848337
CLOSED_TEMPORARILY,"Near Gatore Ki Chhatriyan, Krishna Nagar, Brahampuri, Jaipur, Rajasthan 302002, India",SHRI GARH GANESH Ji TEMPLE,TRUE,ChIJ98Yu8UGxbTkRvPwxg6alplQ,"{'compound_code': 'WRWH+27 Brahampuri, Jaipur, Rajasthan', 'global_code': '7JRQWRWH+27'}",4.7,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",1574,-1,tourist_attraction,-1,-1,26.9450247,75.8281577
