,Name,About
10,Homestay with Private Waterfall,"There is no better way of experiencing Chikmagalur than by booking yourself a stay at one of the many homestays. Usually, these homestays are nestled in the quaint countryside, allowing you to submerge yourself in nature. You can choose a jungle homestay with direct access to the waterfalls, ponds, and streams or you can choose to stay in one of the many tiny hamlets or villages to get a glimpse of the local culture and it is one of the best places to visit in Chikmagalur.        Homestays are also available in old coffee plantation estates and near wildlife sanctuaries where you can get out to explore the biodiversity of the area. You can easily book a homestay which allows easy access to the major tourist places of Chikmagalur. 
Location: Depends on the accommodation Timing: All-day long"
11,Kyathanamakki,"A thrilling off-roading experience through the rolling, lush hills of Kyatanamakki is a must-do activity for adrenaline junkies across the country. The landscape dotted by numerous streams, waterfalls and dramatic peaks veiled by thick clouds makes it one of the most beautiful places to see in Chikmagalur. You get to ride a powerful 4x4 which lets you traverse the challenging terrain, making it an exciting and rewarding journey. Apart from off-roading, you can also go on inspiring treks and enjoy picturesque sunsets from towering peaks. Homestays in the area are also great ways of savoring the rustic atmosphere and getting a peek into the local culture.Location: Kyatanamakki Hill Station Rd, KarnatakaTiming: 9:00 AM - 4:00 PMDistance From Chikmagalur Bus Stand: 92 kilometers.Further, Read: Places to Visit in Chikmagalur in just 2 days!"
12,Madu Gundi Falls,"Madu Gundi Falls lies in a quaint corner of Dakshina Kannada, tucked away in a scenic spot of the Western Ghats. You can plan a day trip to the waterfalls, driving through the breathtakingly beautiful landscape to reach the waterfalls. The drive is as beautiful as the destination and offers many opportunities for off-roading, nature photography and quick stops for a picnic spread and it is one of the best Chikmagalur tourist spots.     The waterfalls are in full flourish during the monsoon season when the surrounding coffee plantations are also wildly green. While at the waterfalls, you can also make a detour towards the nearby Ballalarayana Durga temple to pay respects.  
Location: Madugandi, PO, Sunkasale, Karnataka 577121 Timing: 8:00 AM - 6:00 PMDistance From Chikmagalur Bus Stand: 70 kilometres"
13,Sharadamba Temple,"The Sharadamba Temple is located in Shringeri which is a town in Chikmagalur district. Adi Shankaracharya, the famous Hindu practitioner set up his practice at this place. Located on the banks of the Tungabhadra River, the Sharadamba Temple dates back to as early as the 8th century. The temple is dedicated to the goddess of wisdom. Praying to the goddess is said to improve one’s learning capacity. The young and the old visit this temple to offer their prayers and it is one of the best places to visit in Chikmagalur.        Till the early 20th century the temple was entirely built of wood. But after a fire broke out and damaged the structure, the Sharadamba Temple is now a typical South Indian temple. There was an old image of the goddess made of sandalwood. This image was replaced with a gold version and placed in the temple. From what was a simple shrine during the time of Adi Shankaracharya, the temple now attracts thousands of devotees from all over the country and the world.
Adi Shankaracharya initially chose the place that is now the site of the temple as a gurukul. He taught his disciples the tenets of Hinduism from this place. Once he was walking by the Tunga River when he saw a cobra. The serpent’s head was raised. The serpent was providing shelter to a spawning frog from the hot sun. This was an amazing sight. He decided to stay here, and he did stay for twelve long years. The temple is one of the holiest in the state amongst places to visit in Chikmagalur.Parents bring their children to seek the blessings of the goddess. Students attempting important examinations come here to seek blessings. Anyone in the pursuit of wisdom and knowledge can come here and seek the blessings of the goddess. This is a relevant activity considering that this place was originally used to teach disciples. Hence this place is all about religion and learning. 
Location: Sri Sharadamba Temple, Harihara Street, Singeri, Chikkamagaluru

Best Time to visit: The most ideal time to visit this temple is during the Navratra festival. 

Entry fee: Free

Timings:  It can be visited all days of the week from 5:30 am to 2:00 pm and 5:00 pm to 9:15 pm

Distance from Chikmagalur Bus Stand: It is located at an approximate distance of 90 kilometre from the Chikmagalur Bus StandKnow More: Know the Best Travel Guide of Banglore to Chikmagalur"
14,Kemmangundi,"This hill station is located in the Tarikere Taluk. The hill station is situated at an elevation of about 1400 metres. Also known as the Sri Krishnarajendra Hill Station, Kemmangundi was frequented by kings as a summer retreat centre. Krishnaraja Wodeyar IV started this trend during his time of visiting this place in the summers. When Krishnaraja Wodeyar IV first came here, he was awestruck at the magnificent Baba Budan Hills in the backdrop and it is one of the amazing places to see in Chikmagalur.He wished to build a resort in Chikmagalur. He then handed over this resort to the Government of Karnataka. In fact, it was donated to the government as an act of generosity. The Department of Horticulture now oversees and maintains this place. Given this fact, Kemmangundi is a beautiful and outstanding hill station. The gardens laid out in this region are landscaped to perfection. Surrounding Kemmangundi are magnificent mountains, hills and valleys. The scenic beauty on offer is spectacular. You cannot ask for anything better.
There is a guest house named Raj Bhavan in the vicinity. A must-visit attraction is the Rose Garden. The Raj Bhavan is used by visitors to experience beautiful sunrises and sunsets. The view of this magnificent routine of nature is best observed from here. Another interesting place of visit is the Z point. Being a vantage point, you need to trudge upon an inclined plane for close to an hour to get here. This is yet another place to view the sunrise and sunset.If you went uphill, then you need to go downhill to the Hebbe Falls. 8 km from Raj Bhavan, these falls are two-tiered. Descending from a height of over 150 metres, the falls are a sight to remember and cherish. You can also visit the Kallathi Falls, found about 10 km from the hill station. These falls have religious significance.
Height: It is at a height of 1434 metres above sea level

Location: Kemmangundi, Tarikere taluk of Chikkamagaluru

Best Time to visit: The months from September to May remain the most pleasant time to visit here

Distance from Chikmagalur Bus Stand: Kemmangundi is at a distance of 60 kilometres from Chikmagalur"
15,Coffee Museum,"Coffee Museum in Chikmagalur is a haven for experiencing the fresh aroma of original coffee. Chikmagalur is a picturesque spot in Karnataka embraced by the limitless coffee plantations. Coffee Museum is one of the best places to visit in Chikmagalur.  It is here the quality of coffee is tested and analysed. From the first step of plucking the beans to powdering them, all the processes in the coffee making can be observed and studied at this museum. Training materials are prepared to grow and manufacture the finest coffee.  The building is amidst lush greenery and it is surrounded by small coffee plant pots. You can walk around and find the beauty of the place inviting you to a peculiar world of an irresistible aroma of coffee. The staff at the museum will explain everything related to coffee making. The museum also presents many documents and maps that will provide you with insights about the processes and other coffee growing regions in India. You can reach the museum from Zilla Panchayat Bus Stop which is the nearest bus stop to the museum or you can arrive at the museum by taxi as well.The timings may differ according to the season but normally the museum will be open on all days from 10:00 am to 05:00 pm. But it is always advised to plan your trip to the museum after checking the official website of the museum to know the opening timings. Rs.20 per person is the entry fee to enjoy the sights inside the coffee museum. 
Location: Coffee Museum, Dasarahalli, Karnataka 

Best Time to visit: It can be visited anytime throughout the year. 

Entry fee: INR 20/ USD 0.30

Timings:  The timings are between 10:00 am and 1:00 pm and between 2:00 pm and 5:30 pm from Monday to Friday 

Distance from Chikmagalur Bus Stand: The distance between the two places is approximately 6 kilometres."
16,Manikyadhara Falls,"Located in the vicinity of the Baba Budan Giri Hills, Manikyadhara Falls are a highly frequented tourist place. The waterfall is an idyllic location to spend quality time with your family. All around this region, there are impressive trekking trails. Open grounds present the opportunity to camp as well. The waterfalls are located in the Shola Forest. It is a perennial water cascade. At all times of the year, you can see waterfalls here. Beautiful surroundings and greenery characterise this place.There is a legend behind the Manikyadhara Falls. Saint Hazrat Dada Hayath Mir Khalandar came to this region. Accompanying him were four disciples. They were in search of water. On finding no water, they prayed to the almighty to help them. Suddenly, their prayers were answered. A waterfall cascaded down. This is the reason why this cascade is considered holy by many people. When people visit this place, they also offer a silent prayer to Saint Hazrat Dada Hayath Mir Khalandar. Locals bathe in the water as it is believed to have divine therapeutic powers.A special feature about this waterfall is the temperature of the water. Even during the summer season, the temperature of the water is cold. If you want to experience waterfall water at its coldest, then take a dip in the pond here. The experience is rejuvenating. The Manikyadhara Falls are frequented by Muslims from all over the country. It is considered a pilgrimage site for Muslims. Everyone who bathes in these waters leaves back a piece of their garment.They do this so that their wishes are fulfilled by the saint God. Pilgrims offer prayers here for a variety of reasons. One among them is to find alliances for unmarried girls who are finding it difficult to get good grooms. The falls are a fantastic place amongst places to visit in Chikmagalur given that it is holy and at the same time a fun place to be in. So you get a unique experience when you visit this place.
Height: It is at a height of 30 feet above the ground. 

Location: Manikyadhara Falls, Baba Budangiri Hills, Karnataka 

Best Time to visit: September to May is the best time to visit here

Entry fee: Free

Timings:  Tourists are advised to visit Manikyadhara Falls during day time. 

Distance from Chikmagalur Bus Stand: It is approximately 34 kilometres from the bus stand in Chikmagalur."
17,Kadambi Falls,"The Kadambi Falls captures the essence and mood of Chikmagalur. This enchanting region is full of naturalistic splendours. The falls are a region to visit and witness. You need to feel the pristine waters touching your skin. Experience the purest elements of nature in a world that is cocooned in amazing greenery. The Kadambi Falls on account of these attributes have mesmerised local and international visitors. People revisit this place time and again and it is one of the amazing Chikmagalur tourist spots.      The falls are located in Kudremukh, in the Kudremukh National Park. Kudremukh is a hill station in Chikmagalur. This place is known for its mineral deposits amongst all places to visit in Chikmagalur. Therefore, this town is better known as an iron ore mining town than a place that has a national park. Kudremukh is where three rivers have their tributaries. They are namely Bhadra, Tunga, and Nethravati Rivers. There are impressive trekking trails in this hill station. If you do come to the Kadambi Falls, do not make the mistake of not visiting the Kudremukh region. 
One of the highlights of this region is the orchids. There are several varieties of them. You can visit any of these orchids with permission from their owners. See and experience how these orchids are maintained. Kudremukh is also a place of dense jungles when on Chikmagalur sightseeing. Several wild animals are found in these jungles. Some of them are leopards, tigers, Malabar barking deer, and wild dogs.When at the Kadambi Falls, don’t be surprised if you see jackals in and around the region at dawn or dusk. Generally, these wild animals won’t come near human beings. Still, it is best to stay in groups when at the waterfall. After you visit the Kadambi Falls, you can visit the Rajendra Hill which is in close vicinity. The hill is enveloped in coffee plantations. It presents an idyllic setting for trekking, camping and relaxation.Height: 30 feetLocation: Kudremukh National Park, Chikmagalur, IndiaBest time: The best time to visit the Kadambi Falls is during monsoon or after the monsoon."
18,Z point,"Considered as one of the best trek points not just in Chikmagalur but in Karnataka, Z Point is enchanting views of the western ghats. Z point stands at an elevation of 1400 meters and getting to the top is a short trek of 3 kilometres. The walk is a pretty thrilling one but comes at the cost of scenic views of lush green valleys and it is one of the best Chikmagalur places to see.Kemmagundi Raj Bhavan is the start point of this adventurous trek to Z point which also provides the best sunrise as well as sunset skies. Moreover, Shanti waterfalls are enroute the top, so tourists can stop by to take a dip into the chilly waters of this fall.
Doesn’t Z Point sound like the best place to go to in Chikmagalur for every nature lover?.
Height: It is at a height of approximately 1500 metres above sea level

Location: Z Point, Kemmangundi, Tarikere Taluk, Chikkamagaluru

Best Time to visit: The months from September to May remain the best time to visit here for tourists.

Distance from Chikmagalur Bus Stand: Z Point can be found is at a distance of 60 kilometres from Chikmagalur in Kemmangundi"
19,Hirekolale lake,"Away from the city hustle, Hirekolale lake is nestled amidst the hills and coffee plantations of Chikmagalur. This man-made lake is your ideal choice of picnic spot if you are looking for some peaceful environment with relatively fewer tourists in comparison to any other Chikmagalur tourist places.Here, tourists can sit by the lake and enjoy views of the beautiful sun setting in between the surrounding hills. The lake is built with the purpose of providing water to the town of Chikmagalur and thus holds great importance.
It is recommended to carry some food and water here, as there are no restaurants until a few kilometers from the lake. This lake is located in Chikmagalur. Location: Hirekolale lake, Chickmagaluru, Karnataka
Best Time to visit: Hirekolale lake can be visited throughout the year. However, tourists are advised to visit this lake during twilight for the best experience.

Entry fee: Free

Timings:  It is open 24 hours

Distance from Chikmagalur Bus Stand: It is located at an approximate distance of 10 kilometres from Chikmaglur Bus Stand."
20,Jhari Waterfalls,"One of the most popular tourist places in Chikmagalur, Jhari waterfalls is also known as buttermilk falls; courtesy its appearance. It is considered to be one of the best places to visit in Chikmagalur for spending a relaxed day in the lap of nature.The falls are surrounded by dense forest area and coffee plantations that together make for an outstanding view. In the lower area of this waterfall, a pool offers opportunities for tourists to get drenched! Overall, the experience is super fun and a great option for a one day picnic. It is located Near Mullayanagiri, Baba Budangiri, near Attigundi, Chikmagalur.
Location: Datha Peetha Road, Athigundi Village, Chickmagaluru, Karnataka

Best Time to visit:  The best most ideal time to visit Jhari Falls is from August to January, however, Jhari Falls has its peak season from September to December. 

Entry fee: The entry fee for a jeep is INR 600/ USD 9.21Distance from Chikmagalur Bus Stand :- 87 kilometers"
21,Horanadu Annapoorneshwari Temple,"One of the most serene places to see in Chikmagalur is the Horanadu Annapoorneshwari Temple that is settled on the banks of Bhadra river. The entire temple is surrounded by the trails of lush greens and the aura is quite comforting. In the holiness of Agasthya Maharshi, his deity stands here and devotees from different religions come here to seek his blessings and it is one of the serene things to see in chikmagalurIn the earlier times, it was a small temple but with time it was expanded and glorified. If you are looking for a peaceful location, then this is the perfect place for you filled with tranquility.
Location: Annapoorneshwari Temple, Mudigere Taluk, Chikmagalur District, Hornadu, KarnatakaBest Time to visit: October to March is the most preferred time to visit hereEntry fee: FreeTimings: The temple can be visited from 6:30 am to 9.00 pmDistance from Chikmagalur: Approximately 100 km"
22,Kavikal Gandi ViewPoint,"Located in the proximity of Baba Budangiri the Kavikal Gandi ViewPoint offers majestic displays of nature that are a feast for the eye. Also famed as the HorseShoe ViewPoint this a prominent one in the array of Tourist attractions in Chikmagalur. On the notch, you can spot an elegant painting of Swami Vivekanand and also soak up the soothing breeze. The entire Chandra Drona range could be spotted from this point and this is a must-add in the travel list of places to visit in Chikmagalur.Location: Inam Dattathreya Peeta, Karnataka 577131Timings: Open 24 hoursDistance from Chikmagalur: Approximately 18 km"
23,Ayyanakere Lake,"One of the most sought tourist Places in Chikmagalur is the Ayyanakere Lake is a remarkable spot of the Baba Budan Range. Famed as the biggest lake of the Chickmagalur district this place receives tourists year long. It sprawls over a region of 22 hectares and the lush green surroundings magnify its charm. Being enveloped by the mountain range on the three sides the Ayyanakere Lake showcases a melange of scenic wonders. The Shakungiri range is in the backdrops of the lake and that enhances the beauty of views even more. This is a place where you can have a fun time with your friends and family, fishing, camping, and creating everlasting memories.Entry: FreeDistance from Chikmagalur: Approximately 18 km"
24,Seethalayanagiri,"Marking its prominence in the array of most scenic places to visit in Chikmagalur the Seethalayanagiri is a treat for nature lovers. With the sounds of birds chirping to the fresh air, here one can find every little thing. Located at an altitude of 5,000 ft above the ground the views that it offers will just melt your away. It is located on the route from Mullayanagiri to Chickmaglur and a road trip would just be the perfect shot. When here, you can also visit the Seethala Mallikarjuna Swamy temple that features a big Shivlinga surrounded by water on all four sides. Not only this but here you can also witness a cave that is adorned with a number of wildflowers and orchids.Timings: 6 AM - 6 PMLocation: Chikmagalur district, KarnatakaDistance from Chikmagalur: Approximately 36 km"
