,Name,About
10,Haldighati,"This place deserves a visit for the dramatist and historian in you. Haldighati is a mountain pass in the Aravalli range, connecting the districts of Rajsamand and Pali. It gets its renown for the battle of Haldighati that took place between Rana Pratap Singh of Mewar and Raja Man Singh of Amber in 1576. It was a singularly ferocious battle that is still alive in the memory of Rajasthan. A marble chattri is located 4km from the site with a marble statue of Chetak, the faithful horse of Rana Pratap Singh, nearby. Chetak is said to have fallen during this battle. This statue honouring his death was put up by Maharana Pratap in 1576.The place gets its interesting name from the yellow colour of the sand which looks like turmeric (haldi). Other interesting places close to Haldighati that you can tour are Balicha Village which is famous for its terracotta crafts and Badshahi Bagh, famed for its Chattri-Gulab and a place where you can get your hands on some rose water and Gulkand which is touted to have amazing medicinal properties.Distance from Udaipur: 40 kmsLocation: Haldighati"
11,Saheliyon Ki Bari,"Saheliyon ki Bari is a beautiful garden in the city of Udaipur and is one of the popular Udaipur tourist places. Fountains, marble art and the lush lawns attract the public each time. Saheliyon ki Bari in English means the ‘garden of maids’. This garden represents a green retreat of Maharana Sangram Singh in the desert lands and was built in the 18th Century for the royal ladies of Mewar. It is situated on the banks of the lake Fateh Sagar and is one of the stunning places to visit in Udaipur.
According to the legend here, the garden was personally designed by the king and gifted to his queen. The queen had 48 maids accompanying her after the marriage and to offer them peace and happiness away from the regular life, this garden was built.
There are four water pools, marble elephants, fountains and kiosks around the here. The bird fountains and the lotus pool are very popular. The stunning and romantic view of the garden makes it a special place for lovers. Rain fountains were added to the garden later by Maharana Bhopal Singh.Location: Saheli Marg, New Fatehpura, Panchwati, Udaipur, Rajasthan 313001Distance from the City: 4.5 kms"
12,Shilpgram Fair,"Shilpgram is a crafts fair and is organized annually in the west side of the city of Udaipur. It aims to promote the art, craft, textile and handicrafts of Rajasthan. This state is famous for handicrafts, bandhej, tie and dye, mirror work and embroideries. Camel leather items, hand woven clothes are some other items that are highlight of this fair.
The gala is usually held during the month of November or December and continues for 10 days. This fair encourages local designers, potters and other visual artists. There are a lot of workshops held for those who are interested in learning the art and craft of Rajasthan.
Shilpdarshan is also organized at the Shilpgram fair in Udaipur. This program is organized to make the public understand the traditional skills and help in selling the local art works. There is a Crafts bazaar at this fair that helps in selling the Rajasthan handicrafts and souvenirs. Tourism is the main stay of income in this state and the government desires to uplift the condition of the rural areas of the state.
Fair held in: November or December"
13,Udaipur Solar Observatory,"Udaipur Solar Observatory is known to be the best solar observing arena in the whole Asia and is one of the celebrated places to visit in Udaipur. This is situated in the island of the Fateh Sagar Lake and has been designed on the model of the Solar Observatory, Big Bear Lake in California.
This place was established under the care and expertise of Dr. Arvind Bhatnagar and the Vedshala Trust of Ahmedabad. The observatory aspires to do research in Modern science and is the main lace to develop the solar physics in India.
As the island is surrounded by water on all sides it offers a perfect atmosphere for solar observations. Sharp images of the sun can be acquired easily on an island because the air turbulence is lesser on an island than on the normal ground. The other advantage is that this observatory is located in Rajasthan that receives maximum exposure to sun.    
There is a range of telescopes on display that will give a person perfect observation of sun. This observatory has added a new instrument namely, the “solar vector magnetograph”. This instrument will be helpful in determining the magnetic field of the active regions.Location: Rani Rd, Near Fatehpur Lake Fatehpur to Badi Talai, Shilpgram, Udaipur, Rajasthan 313001Distance from Udaipur: 7.5 kms"
14,Crystal Gallery,"The Crystal Gallery is housed inside the Fateh Prakash Palace and is a world famous gallery. It is spread across the upper gallery of the main Durbar Hall Sabhaghar and has been hailed as the single largest private collection of crystal across the world.
This is a very exclusive and exquisite crystal collection and was built by Maharana Sajjan Singh in 1877. It was ordered from a company based in Birmingham. This collection includes perfume bottles, dinner ware, glasses, objects d’art, furniture, decanters and much more. It also has a crystal bed which is only a single piece in this world. This crystal collection has been customised for the royalty of Mewar and all the objects have the crest of Mewar etched on it carefully.  
There is an audio guide service available at the gallery for the tourists. It narrates the history and small anecdotes about the Shriji Arvind Singhji, the crystal ware and the royal Mewar family. There is a restaurant at the gallery for refreshments and photography is strictly prohibited.
Timings: 9am to 7 pmPhotography: Not allowedEntry Fee: YesAudio Guide: Yes"
15,Dudh Talai Musical Garden,"Dudh Talai Musical Garden is a small pond surrounded by a rock garden which is supposed to have a musical fountain in it. This garden is situated within the city and you can easily stop by for 10 to 15 minutes. While the setting of the garden is good, the best part about it is the wide-ranging view visible from here. Lake Pichola is located nearby and you get to see the Udaipur City Palace at a very good angle from this point.Camel rides and horse rides are also available and you may also go boating on the pond. One high point of the location is the ropeway connecting it to the Karni Mata Temple. The location of this garden is good for photography.Location: Near Lake Pichola
Visiting Hours: 8.00 A.M. to 10.00 P.M."
16,Bagore Ki Haveli,"Bangore ki haveli is a beautiful palace in Udaipur on the waterfront of Lake Picholi and is an amusing spot among the tourist places in Udaipur.  It was built during the 18th century and still holds the pride and majestic attitude of the royal family of ancient rulers in a perfect manner. It consists of more than a hundred rooms along with the displays of costumes and modern art. It houses the famous paintings of the Mewar regime inside the Queen's chamber. In addition, the palace is filled with pieces of art on glass. Wide corridors, windows and spacious rooms enhances the attractiveness of the palace to a higher level. The Rajput clans' presence is still preserved inside the palace in the forms of jewellery boxes, hukkas, pan boxes and the furniture items used during that period. This is a perfect place to witness the proper Rajput architectural styles displayed very well.Distance from the city: 4.5 kmsLocation: Gangaur Ghat Marg, Udaipur, Rajasthan"
17,Eklingji Temple,"The Eklingji Temple Complex is one of the architectural sights you need to put on your list of places to visit in Udaipur. It is a complex whose foundation dates back to 734 AD. The first temple of the complex was built back then by Bappa Rawal and dedicated to Eklingji. Eklingji is a form of Shiva and the complex is full of figurines of Shiva along with figurines of Parvati, Saraswati, Ganesh, Kartik and Nandi.
Over the time, the complex has grown to house 108 temples, all of them are made out of marble and granite with complex designs cut into the stone. The sole temple of the Lakulish sect in India, known simply as the Lakulish Temple and built in 971 is also housed here. This complex is a not just a place for history enthusiasts and people who want to pay their respects in the temple. It is a place full of memories of a distant past; a time when modern technology could not aid in the construction of complicated buildings.
The main temple, built in the 15th century, has a structure topped with elaborate domes that will boggle your mind. Appreciation for the marvellous stone work will be the overwhelming sentiment you experience when you walk around the 108 temples. You can understand the time at which the temples were built through the plaques outside the respective temple or you could hire a local guide to walk you around the complex.Distance from the City: 22km from UdaipurLocation: Kailash Puri, Udaipur District"
18,Bada Mahal,"Among the most prominent places to visit in Udaipur, the Bada Mahal or the City Palace is a 17th-century architectural magnificence that is a splendid structure that stands for the royalty that is characteristic of the state of Rajasthan. This 27 meters high framework has been embellished with intricate designs, beautiful carvings and mirror art throughout the complex. Several fountains inside the complex give it a refreshing feel. There are high vaulted ceilings, sprawling corridors, courtyards, beautiful balconies and several carefully manicured gardens that add to its grandeur.Location: City Palace, Udaipur, Rajasthan 313001Distance from city: 6 kmTimings: 9:30 AM to 5:30 PM throughout the weekPrices: Rs 30/- for adults             Rs 15/- for children             Rs 200/- for camera"
19,Mansapurna Karni Ropeway,"The Mansapurna Karni Ropeway connects the Sri Karni Mata Temple at Machala Hill and the Deendayal Upadhyay Park in Udaipur. The Temple which was on top of a hill was not easily accessible for many, especially the elderly because of the tedious climb up the steep hill. But with the launch of the ropeway has been easier for many to visit the Temple. Besides its obvious usefulness, the ropeway is a perfect way to get the most spectacular view of the City of Lakes. The cable car ride offers the best view of the most popular places to see in Udaipur such as the City Palace, Lake Pichola, Fateh Sagar Lake, Sajjangarh Fort and the surrounding Aravalli Ranges. Location: Jawahar Nagar, Pichola, Udaipur, Rajasthan 313001

Distance from city: 5.4 kmTimings: 9 AM to 9 PMPrices: Indians- Rs 72/- (adult), Rs 36/- (children)             Foreigners- Rs 300/- (adult), Rs 150/- (children)"
20,Tiger Lake,"Tiger Lake is also popularly known as Badi Lake and it was built in the 17th century by Maharana Jai Singh to counter the after effects of droughts in the area. Today it has become one of the most visited tourist places in Udaipur for its serene beauty and cleanliness.The area around the lake is perfect for a picnic and there is also a hiking trail that leads on a refreshing walk past the villages and up a hill. It is located about 12 kms away from the city center and offers a tranquil and calm environment away from the hustle and bustle of the main city. It is called Tiger Lake because of the many tigers that used to wander around the area a long time ago. Location: Lake Badi, Udaipur, 313011Distance from city: 12 km"
21,The Wino,"The Wino is a popular bar in Udaipur serving some of the best selection of international wines, whiskies, vodkas and local drinks. It is one of the best places in Udaipur to unwind and relax after a full day of sightseeing and explorations. It has a very relaxing and refreshing ambience suitable for friends and family.  The bar is a great place to enjoy an evening out and it has something special to offer for everyone. They serve a great selection of both alcoholic and non-alcoholic beverages. For those looking for some fresh organic vegetable or fruit juices to rehydrate after a day in the sun, The Wino is the perfect place to be. Location: Daulat Chamber, 65, M.G.college Near, Sardarpura, Udaipur, Rajasthan 313001Distance from city: 4 km"
22,Panera Bar,"This place has a marvelous view of the Udaipur sunsets. Customers enjoy mouth-watering delicacies while watching the sun bleeding colors into the sky, turning it into a whirl of hues blending into one another. The place has a traditional décor that is inviting and the outdoor area has a pool too. A large variety of alcoholic drinks are available here that one can enjoy with their feet dipped in the chilly water of the pool. They also serve several cuisines, local as well as international. It is one of the most popular places to visit in Udaipur among the youth. Location: The Shiv Niwas Palace, Udaipur, RajasthanDistance from city: 3.5 km"
23,Tehkhana RestroBar,"Tehkhana RestroBar is one of the most popular bars in town. The ambiance and the crowd are chic and happening. The retro bar is famous for its Happy Hours and DJ nights held on a fairly regular basis. Another attractive feature that this bar has is they put up a large screen TV for major sporting events where friends and families can get together to watch their favorite sport while sipping on their choice of beverages. It is also one of the best tourist places in Udaipur to enjoy a relaxing evening without putting a big dent in your holiday budget.Location: Hitawala Complex - IInd, 1/A, Saheli Marg, Panchwati, Udaipur, Rajasthan 313001Distance: 4.5 km"
24,Club Volcano,"Club Volcano is exactly what its name suggests, volcanic. It is a high energy, youthful, chic nightclub with the best collection of Jazz music and creative cocktails. It is a great place to unwind and spend the night grooving to some loud trendy music. The decor here is more chic and upmarket catering mostly to the urban youth. It is one of the best places in Udaipur for a nightcap. The Mojitos and Sangrias here are specially recommended. Club Volcano is large and spacious, perfect for a party or get-together as well. Location: New Fatehpura, Panchwati Udaipur, 313004Distance from city: 5 km"
25,Aangan Bar,"Aangan Bar is one of the best places to visit in Udaipur. It is completely different from all the other bars and nightclubs in the city. The bar has an open kitchen and while you sip on some chilled beer, you can enjoy the wonderful cultural performances such as folk dances, puppet shows, horse dance and other cultural delights. The Rajasthani decor adds to the ambience and the food served is authentic Rajasthani cuisine. They also serve a wide selection of wine, vodka, rum, whisky, gin, cocktails and mocktails. The terrace bar also offers a fantastic view and excellent ambience for a relaxing evening. The traditional Indian puppet show is the highlight of Aangan Bar.Location: B-1 Ambamata Scheme Opp. Aravali Hospital, Malla Talai, UdaipurDistance from city: 7 km"
26,Charcoal by Carlson,"As the name implies, they are specialists in everything cooked on Charcoal. They cook veg and non-veg on their barbecue and in tandoor. They even grill up some vegan options. They also provide genuine Rajasthani food and always have something new and exciting on the menu. At Charcoal, by Carlson, they love to try new food and love it, even more, when they find something they like to share with you. Some dishes are seasonal and will never find its way into their menu and will only be presented here and on the restaurant blackboard. Once in a while they also have a special food festival weekend with a certain theme of food and music, so make sure to check back for new things. This is one of the places to visit in Udaipur to get your taste buds tingling.
Distance from airport: It is 22km from the airport and can be reached by taking a cab or a bus which will not be hard in your pocket.
Location: 12, Behind Jagdish Temple, Lal Ghat Rd, Udaipur, Rajasthan 313001
Open Timings: 7AM–11PM
Cost: Above INR 2000(USD 30 and above) for two.
Main Cuisine: A range of meats and vegetables are cooked on charcoal grills at this stylish BBQ restaurant."
27,Sheesh Mahal,"Sheesh Mahal is a two-level, open-air fine-dining Indian restaurant, overlooking the lake. Sheesh Mahal mirrors the true essence of the kitchens of India and elevates fine dining to another level. They welcome you to feel like royalty as you enjoy Indian flavours to their authentic best. Using recipes mastered in royal kitchens, with contemporary nuances added to them, the two-level restaurant takes diners through a journey of exquisite Indian flavours. The ambience of the open-air restaurant glitters under a clear sky full of stars. Added to it, the evening glow of candles in various hues adds a resplendent touch of a bygone era.
Distance from airport: It is 25 km from the airport and can be reached by taking a cab at a price of INR 200(USD 3).
Location: The Leela Palace, Lake Pichola, Udaipur, Rajasthan 313001
Cost: Above INR 2500 (USD 35 and above)
Open timings: 11 AM–11PM
Main Cuisine: The Alfresco settings caressed by the cool breeze from the lake, and the magical charms of the city views will redefine the essence of fine dining here."
28,Aravali Lakeview by Radisson,"Aravali Roof Top is a luxury dining restaurant that falls under the prolific Carlson Group of Hotels and offers multi-cuisine dishes of fine taste and supreme quality. The menu offers various offerings, especially handpicked by the skilled chefs so that you can enjoy a posh dinner or lunch with your family and friends, without giving a second thought to how the dishes would taste. The fabulous ambience that is out of this world fully complements the standards of the place and instantly lightens up your mood. An addition to the offering is a well-set bar and a breezy rooftop that make the place best of both the worlds.
Distance from airport: It is 26 km from the airport and be reached by taking a cab or an auto rickshaw at pocket-friendly prices.
Location: B-1, Near Fateh Sagar Lake, Opp. Aravali Hospital, Ambamata, Udaipur, Rajasthan 313001
Cost: Above INR 3000 (USD 45) for two.
Open Timings: 7PM–11PM.
Main Cuisine: Aravali Roof Top Restaurant pairs contemporary cuisine with stunning lake views and amazing palette of food."
29,Khamma Gani Restraunt,"Khamma Ghani Restaurant having 5-star ambience is one of the best fine dining destination. Appealing to the eye this multi-cuisine restaurant does stimulate the senses fully. They serve delicious flavours from all across the globe be it Traditional Indian, Chinese, Continental Vegetarian and Non-Vegetarian food with an exotic range of mocktails all under one roof with the soothing environment. You will find the best place to dine with your friends and family and it is one of the fabulous places to visit in Udaipur for exquisite dining.
Distance from airport: It is 25 km from the airport and be reached by taking a cab or an auto rickshaw at pocket-friendly prices witching an hour.
Location: No 63, Rang Sagar Lake, Udaipur, Rajasthan 313001
Cost: Above INR 2500 and above ( USD 40 and above)
Open Timings: 8PM–11PM
Main Cuisine: Khamma Ghani Restaurant having 5 star ambience is one of the best fine dining destination."
30,White Terrace Restaurant,"White terrace restaurant brings together both modern comforts and traditional style. Ideally located with a panoramic view of Jagdish Temple, Gangaur Ghat, City Palace, Lake Palace, Jag Mandir and Sajjangarh Fort. White terrace serves excellent multi-cuisine delicacies to the guests. Pamper your taste buds with the mouthwatering food of the White terrace during your stay in Udaipur. One who wants to stay with Lake View and peace they prefer this most visited tourist attraction in Udaipur. Restaurant White terrace is a place where you can experience the five basic elements of the body - Earth, Water, Air, Sky and Fire to wholly absorb your body and soul.
Distance from airport: It is 26km from the airport and can be reached by taking a cab for INR 250 (USD 3).
Location: 85, Gangaur Ghat, Udaipur, Rajasthan 313001
Cost: Above INR 1200 (USD 20 approx) for two.
Open Timings: 11AM–11PM
Main Cuisine: White Terrace Restaurant is a popular tourist destination in Udaipur which serves a wide range of Rajasthani and continental foods."
31,Hathi Pol Bazaar,"Hathi Pol is a local market in Udaipur that you should definitely visit when looking for indigenous arts and crafts as the place epitomises the rich Rajasthani culture at its best. It's most famous for its folk art, miniature paintings, authentic souvenirs and wooden handicrafts and if you're an art lover, you cannot miss the Phad and Pichwai paintings in particular. Also look out for colourful ‘Nagra’ slippers that are made from camel skin and are beautifully embroidered and is one of the important tourist attractions in Udaipur.
Distance from airport: It is 30 Kms from the airport and can be reached taking a cab.
Location:  Hathipole, Chamanpura, Udaipur, Rajasthan 313001
Open Timings: 9.30 am to 5.30 pm
Main Cuisine: The famous Pichwai and Phad paintings of Rajasthan, apart from other miniature paintings and traditional Rajasthani artwork can be purchased here.
Entry fees: Free entry."
32,Bada Bazaar,"This vibrant Indian bazaar is full of small shops selling textiles, leather and jewellery. Visitors are likely to find some great local crafts at extraordinarily cheap prices. Pick up a pair of evening slippers for INR 700(USD 5), souvenirs for pennies or a kurta blouse. Conservative shoppers who are willing to pay for designer clothing, quality and reliability should stick to the Rajasthan Government Emporium, located just outside the City Palace Complex, or the more expensive Shopping Arcade located inside the complex. Brightly coloured traditional clothes available every 20 steps you take through the bazaar would make great souvenirs for your loved ones. These traditional clothes are available in batik and handprints. Dyed saris and textiles are also a good deal and this is one of the compulsory places to visit in Udaipur.
Distance from airport: It is km from the airport.
Location: 12, Maldas St, Nada Khada, Udaipur, Rajasthan 313001
Open Timings: 9.30 am to 5.30 pm
Main Cuisine:  Lake Pichola, Lake Palace, City Palace and City Palace Government Museum, Eklingji Temple and Fateh Sagar Lake surrounded the market. Rajasthani silks like bandhani and batik prints are available at cheap rate.
Entry fees: Free entry."
33,Chetak Circle,"Chetak Circle is a popular market in Udaipur. The hub of shopping in the City of Lakes, foreign and domestic visitor crowd the market. It is reputedly one of the places to buy beautiful remembrances of holidays in the appealing city. The popular product found within the retailers of Chetak Circle are folks toys, enamel or Meenakari work, dhurries, tie-dye and block-printed materials, decorated baggage and wear, silver jewellery and paintings. Brass wares, salutation cards, valuable stones, traditional jewellery boxes that are superbly painted, hand stitched papers are the most sought items. Don’t miss this enriching expertise since it provides tourists the chance to urge an inspiration a few typical native bazaar of Rajasthan.
Distance from airport: It is 22 km from the airport and can be reached by hiring a cab in an hour.
Location: Chetak Cir, Zinc Park, Udaipur, Rajasthan 313001
Open Timings: 9.30 am to 5.30 pm
Main Cuisine: Chetak Circle makes a wonderful display of Paintings, especially miniature paintings created on marble, wood and silk, ivory and silk and paper which are the major draw of the bazaar. Entry fees: Free entry."
34,Rajasthali,"If you are running short on time and want to do some quick shopping, head to Rajasthali, a handicraft emporium run by the Rajasthan Government to promote the folk arts and handicrafts of the state. Showcasing everything from fabrics to puppets and jewellery to footwear, Rajasthali is a good place to discover all the myriad colours of Rajasthan. Pick up that colourful jootis that caught your fancy and that oxidised silver pendant you have been wanting forever. Save yourself the hassle of bargaining as these shops are fixed price and assure the value of your money.
Distance from airport: It is 22km from the airport.
Location:  Hospital Road, Chetak Circle, Near Chetak Cinema, Madhuban, Udaipur, Rajasthan 313001
Open Timings: 10AM–7PM
Main Cuisine: It is a one-stop shop for both traditional and contemporary crafts of Rajasthan – Furniture, Textiles and Furnishings, Brassware.
Entry fees: Free entry."
35,Nathdwara Temple,
36,Bapu Bazaar,"The colorful Bapu Bazaar has everything that tourists look for during the shopping excursions in Udaipur. The market has several local handicrafts, authentic and intricately decorated Rajasthani fabric and traditional dresses, exquisite pieces of jewelry, local utensils, traditional footwear, etc. This place is a must-visit among all the places to visit in Udaipur. It also has a taste of the street food of Rajasthan with mouth-watering gol-gappas and so much more. It also has several souvenir shops and shops selling beautiful Rajasthani paintings such as the Phad paintings and the Pichwai miniature paintings.Location: Bapu Bazar, Jawahar Nagar, Udaipur, Bapu Bazar Road Udaipur, Rajasthan 313001, IndiaDistance from city: 3 km"
