,Name,About
13,Raj Mandir Cinema,"Raj Mandir a meringue shaped cinema complex, located on Bhagwan Das Road, Jaipur, it is one of the best places in the entire city to enjoy all the Bollywood masala flicks. The fame of this cinema complex has gained immense popularity with the locals as well as with the tourists. Built in 1976, this movie complex has a capacity to hold a 1300-strong audience, and it is often called the Pride of Asia. Till date, this theatre has screened several private as well as public film premieres. Raj Mandir should be on your list of places to visit in Jaipur.Designed by W M Namjoshi in the Art Modern style, the Raj Mandir Cinema complex replicates Jaipur’s culture and tradition in an elegant way. Zigzag and curvy seating arrangements, ceiling embedded with palm leaves, glittering stars, and the indirect lighting system will surely add a royal touch to your movie experience in Raj Mandir.Cafeterias inside this theatre offer exotic Rajasthani cuisines and other delicacies which can make your appetite grow large. No matter, what time of the day, you can always visit Raj Mandir and be a part of its lively enthusiasts.Location: C-16, Bhagwan Das Rd, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001Timing: 11:00 am – 2:00 amPrice: 100 Rs"
14,Galtaji or Galta Monkey Temple,"Galtaji or Galta Monkey Temple is a popular Hindu pilgrimage site in Jaipur. Built during the 18th century by Diwan Rao Kriparam, this temple is located 10 km away from Jaipur. Scenic Aravalli Hills surround this temple and the dense green forests help in keeping the temperature of this place moderate.According to mythological tales, Saint Galav, a true believer of God used to meditate in this region. After Galav completed 100 significant years in tapasya (penance), the Gods blessed this region with an abundance of water. As an honour to this holy devotee of God, a temple with seven holy kunds (ponds) was constructed at the site. Galta Kund is the most sacred among these seven kunds and it never gets dry. Galtaji also has temples dedicated to Lord Ram, Krishna and Hanuman.During every Makar Sankranti, devotees from various places gather in this temple and take a holy dip in these kunds. According to Hindu religious beliefs, taking a dip in these kunds washes away all one’s sins.The sacred shrine of Galtaji always remains surrounded by groups of monkeys. These monkeys are the permanent dwellers of Galtaji and can be found all over the area. Thus, Galtaji is often called Galta Monkey Temple.Location: Galta Ji, Jaipur, Rajasthan 302031Timing: Sunrise to Sunset, on all weekdaysPrice: No entry fee"
15,Govind Dev Ji Temple,"Jaipur dearly holds a great Vaishnava temple, commonly known as Govindji temple or Govind Dev Ji temple located in the City Palace complex. The temple is dedicated to Lord Kirshna and it considered to be one of the 7 major temples of Thakur of Vrindavan. The image of the deity came to this temple from Vrindavan through aja Sawai Jai Singh II. But the temple was built by the renowned and powerful Mughal emperor Akbar. The myths or legends related to the temple said that the images of Lord Krishna resembled the original form of Krishna during his incarnation on Earth. The deity belonged to Srila Rupa Goswami who was an ardent disciple of Lord Caitanya Mahaprabhu. The image of Lord Govind Dev Ji was also known as Bajrakrit, believed to be created by the great grandson of Lord Krishna. For Vaishanvites, Govind Dev Ji Temple is a prominent place for worshipping in Jaipur. The temple performs regular aartis and bhogs, seven times a day is the practice and during these rituals, devotees can do darshan of the deity. Janmashtami is the most ceremonious festival celebrated at the temple every year.Location: Jainiwas Gardens, Jalebi Chowk, Jaipur, Rajasthan 302002, India.Timings: from 04:30 am to 11:30 am and from 05:45 pm to 09:30 pm on all days of the week. Darshan will be during the time of aarti.Price: No entry fee is applicable."
16,Panna Meena ka Kund,"Panna Meena ka Kund, also known as Panna Meena ki Baoli is an ancient stepwell. Back in that time, it was a source of water as well as a community gathering spot. Constructed in the 16th century, it possesses recessed doorways, octagonal gazebos, and criss-cross stair patterns encompassing the stepwell. The symmetrical stairs of this eight-story stepwell are so flawlessly designed that it will give a fabulous photographic opportunity. These are the reasons it is one of the most well-known places to visit in Jaipur.Location: Near Amber Fort, Jaipur, RajasthanTiming: 7 am - 6 pmPrice: Entry free"
17,Johari Bazaar,"The vibrant city of Jaipur will make your feet automatically head towards its bustling local bazaars such as Johari Bazaar. It is one of the frequently visited tourist places in Jaipur which is a shopper's delight.You can visit this market to shop for the ethnic ornamental gold, silver, and gemstone jewelry famous in Rajasthan. Shopaholics will be awestruck looking at the wide variety of beautifully designed handmade jewelry available at this bazaar.Location: Johari Bazaar Road, Jaipur 302001, RajasthanPrice: Entry freeTiming: Daily 10 am to 11 pm"
18,World Trade Park,"A high-end shopping mall in Jaipur that is renowned for its architectural design. Bollywood superstar Shahrukh Khan is one of the investors of this mall. It is amongst those places to see in Jaipur that provide a unique shopping experience to the visitors. The 11-story building is less like a mall but more like a monument. Here you can shop till you drop from over 500 stores of the pompous luxury brand. Both western and ethnic clothing collections are available at the mall. Further, you will find a wide variety of cafes and restaurant as well as a Cinepolis multiplex. Thus, it is a one-stop location for shopping, food, and entertainment.Location: Jawahar Lal Nehru Marg, D-Block, Malviya Nagar, Jaipur, RajasthanPrice: Entry freeTiming: 11 am - 10 pm"
19,Tripolia Bazar,"One more hub for shoppers, it's one of those places to see in Jaipur that presents you with a sneak-peek of the vibrant Rajasthani lifestyle. The traditional market is well-known among visitors for richly embroidered garments for ladies, traditional wears, marvellous carpets with unusual designs and items produced from iron and brass. Also, the precious stones and shiny Rajasthani lac jewellery are a few other temptations, which might make you go gaga. When you get exhausted of shopping, head to one of the stalls selling local Rajasthani food. The meals here are so delectable that you won't forget the taste for your lifetime.Location: Kanwar Nagar, Jaipur, RajasthanPrice: Entry freeTiming: 10 am - 8 pm"
20,Nehru Bazar,"Another market designed in traditional Rajasthani style. Authentic Rajasthani craft items attract the visitors here. Nehru Bazaar is amongst those tourist places in Jaipur, which allures shopaholics for its vivid blue pottery, colourful handicrafts, Rajasthani Juttis, and trinkets. Additionally, small vendors call out to sell you knick-knacks, mini- artefacts, hair accessories, lac pens, mirror worked pen stands and artificial jewellery. A lively place from where you can shop for beautiful gifts and memorabilia available at affordable rates. And yes, do not forget to bargain. You can even grab some bizarre items here on amazing deals. Location: Nehru Bazar Rd, Pink City, Jaipur, Rajasthan 302002Price: Entry freeTiming: Daily 11 am - 8 pm"
21,Masala Chowk,"Foodies get ready to feed your hungry souls with authentic and mouth-watering Indian street food at this market. At this open-air food court, visitors can relish 22 flavours of the Pink City at one destination.Get spoilt for choice by tasting foods like Pani Puri, samosas, dosas, chaat, Pyaz Ki Kachori, sandwiches, pakoras, Jalebi, and others. Also, the prices are not heavy on the pocket. Thus, enjoy tasty meals without worrying about the cost. You will like to taste food from every food outlet here.Location: Jawahar Lal Nehru Marg, Ram Niwas Garden, Jaipur, Rajasthan 302004Price: Entry fee INR 10Timing: Daily 8 am - 10:30 pm"
22,Light & Sound Show Amber Fort,"By watching the Light and Sound Show, visitors can witness the history of the famous 600-year-old Royal Amber Fort. The show is represented through remarkable cultural performance with an amazing spectacle combined of sound, music, light, and folklore narratives. Also, the colourful lights brighten the monument and reflect splendidly on Maota Lake - creating a mesmerizing scene. Thus, you get to discover about the Amer town's history, its traditions, and the majestic lifestyle of the imperial family. Do not give it a miss if you want to learn about the history of Rajasthan in the vivid illustration format under the star-lit sky.Location: Amer, Amber Fort, Jaipur, Rajasthan 302028Price: INR 295 per personTiming: 50-minute show            October to February: 6:30 pm - 7:30 pm            March to April: 7 pm - 8 pm            May to September: 7:30 pm - 08:30 pm"
23,Wall City Night Tour,"Jaipur sightseeing places are what make this city marvellous for many tourists. The night view of this walled city is even more of a spectacle for the people. The vivid shades of the city illuminate the 300-year-old architecture and culture that royals bestowed on this city.When you tour the city in the evening, you can explore an epitome of heritage and royal legacy. Also, savour delicious dinner at a local restaurant while watching a folk dance performance. The ancient monuments, old streets, many other special places to visit in Jaipur can be covered with this night tour of the Pink city. Admire the beauty of monuments from outside, discover about the various narrow streets while enjoying the charming night pictures of this town.Location: Different locationsPrice: INR 5000 (Approx)Timing: 4 hours tour"
24,Bar Palladio,"The Bar Palladio is situated within the territories of the Palace Niwas Hotel. With this venue, you get an opportunity to eat like royals and served like royals surrounded by a majestic ambience. The classy interior of this restaurant is inspired by Italian Renaissance design infused with Mughal architecture.The vibrant blue color, along with beautiful couches and artworks, will leave you awestruck. Also, visitors can enjoy the dining experience at its patio area. Further, they have an extensive Italian dining menu. The food, ambience, and location of this luxury bar all make it worth spending your time and money here!Location: Kanota Bagh, Narayan Singh Rd, Jaipur, Rajasthan 302004Price: INR 1800 for two persons (Approx)Timing: Daily 6 pm - 11 pm"
25,Club Naila Pool Party,"If you want to witness as well as revel in the hottest party scene in the Pink City - Club Naila is the place to be. It is amongst the most happening places to visit in Jaipur for a fun-filled time with friends.It's one of the oldest nightclubs in Jaipur, established within the luxurious Naila Bagh Palace that boasts of a warm and relaxed ambience presenting a thriving nightlife. The open-air setting and elite party themes here will set a lively vibe for you to enjoy the whole night!The lit pool parties at this night club will definitely give you one more reason to stay longer in this city. There's no other place you'd like to be on the weekend then this place.Location: Naila Bagh Palace, Moti Doongri Road, Jaipur, Rajasthan 302007Price: INR 1900 for two persons (Approx)Timing: Sun, Mon, Tues, Wed, Fri: 6:30 pm - 1 am, Thurs: 6:30 pm - 3 am & Sat: 6 pm - 4 am"
26,House of People,"Ever wondered to enjoy a party around the royal ambience? House of People will offer you that aura. One of the best crowds from the city hangs out here. Nestled at Hotel Las Vegas in Jaipur, which features both indoor and outdoor seating areas. This lively place also has live music, dance floor, and live sports screening facility. Further, you will find Continental cuisine here. Thus, it’s a perfectly luxurious space to relax, relish a few drinks, groove on the music, and eat delicious food after a long day of Jaipur sightseeing places.Location: A1, Sehkar Marg, Bais Godam, Jaipur, Rajasthan 302006Price: INR 2100 for two persons (Approx)Timing: Sat: 11 am - 5 am, Mon to Fri: 11 am - 3 am"
27,Amar Jawan Jyoti,"Amar Jawan Jyoti, also recognized as 'flame of the immortal soldier' is a memorial devoted to martyred Indo-Pakistani War soldiers. It's a construction consisting of black marble pedestal bounded by four vases with an upturned rifle.The construction is lit by an everlasting flame that offers Amar Jawan Jyoti a grand appearance. There is also a gold script which implies the words of soldiers who sacrificed their lives for the country. Many tourists flock this place to enjoy its glistening view and discovering the history behind Amar Jawan Jyoti. Though it is open throughout the day, it's one of the best places to visit in Jaipur at night when the burning torch illuminates the whole structure.Location: Jan Path, Jaipur Nagar Nigam, Lalkothi, Jaipur, Rajasthan 302005Price: Entry freeTiming: Open 24 hours"
28,Peacock Restaurant,"This is a rooftop restaurant situated at the Hotel Pearl Palace. If you are looking out for places to visit in Jaipur that serve delectable yet reasonably priced cuisine – go to Peacock Restaurant. You will satisfy your gastronomic cravings around the fun ambience of this spot. Even the attractive furnishings and romantic scenes of Hathroi Fort make it a top-rated restaurant among the visitors.The restaurant menu includes Indian, Chinese, and continental meals. The staff is courteous, offering prompt service. A perfect location to spend some time while relishing the tasty dishes and lovely views. Nothing is going to fail your expectations here.Location: 51, Hathroi Fort, Hari Kishan Somani Marg, Ajmer Road, Hathroi, Jaipur, Rajasthan 302001Price: INR 900 for two persons (Approx)Timing: Daily 7:30 am - 11 pm"
29,Padao Restaurant,"A great choice in places to visit in Jaipur for spending some romantic time together with your better half. What makes this restaurant unique isn’t simply it's open-air setting but the views it will present you, which is located within the boundary of Nahargarh Fort.Reach the highest point of Jaipur to enjoy around the impressive surrounding city view, breezy air, and sunset scenes. You can order the veg or non-veg snacks that you can savor with tea or cold drink which are complementary with the entry fee. There is also a bar facility.Location: Nahargarh Fort, Nahargarh, Amer, JaipurPrice: INR 1000 for two persons (Approx)Timing: Daily 2 pm - 10 pm"
30,1135 AD,"Immerse yourself in authentic Royal dining experience at this classic restaurant called 1135 AD. This restaurant is an ode to Jaipur's Rajput heritage. Even the name of this restaurant is based on the year when the Rajput dynasty came to prominence. Housed in the historic Amer Palace, you will be amazed by the breathtaking grandeur and ambience of this spot. There is a formal dining room and an outdoor courtyard. Also, if you desire an intimate candlelit dinner with your better half, you can book a table at its private dining space called Sheesh Mahal. The opulent restaurant offers sumptuous North Indian, Rajasthani, and Mughlai cuisine.Location: Level 2, Jaleb Chowk, Amer Palace, Amer, Jaipur, Rajasthan 302001Price: INR 2500 for two persons (Approx)Timing: Daily 12 am - 10:30 pm"
31,The Tattoo Cafe & Lounge,"It is an open-air cafe in Pink City where you can order some really delicious quick-bites. Located in the walled city, the highlight of this venue is the majestic view of Hawa Mahal. So, satisfy your hunger pangs while soothing your eyes with the beautiful scenes of Pink City.The place will take over all your heart! This is one of the favourite places to visit in Jaipur in the evening for the locals as well. Your kids will also love this spot due to the delicious range of finger food items.Location: 3rd floor, 30, Opposite Hawa Mahal, Hawa Mahal Rd, Jaipur, Rajasthan 302002Price: INR 600 for two persons (Approx)Timing: Daily 8 am - 11 pm"
32,Forresta,"Forresta is another open-air casual dining location serving delicious North Indian and Italian cuisines. It is a fabulous forest-themed restaurant providing an unparalleled ambience. You can savor your meals in a relaxed environment breathing in its natural charm.The vibe and music are all great at this restaurant. Thus, it is an excellent combination of an innovative theme, a delightful menu, and a refreshing bar.Location: Devraj Niwas, MI Road, Near Khasa Kothi Crossing, Bani Park, JaipurPrice: INR 1200 for two persons (Approx)Timing: 12 pm - 1:30 am"
33,Steam,"Steam is a luxurious fine dining restaurant situated at Rambagh Palace hotel. Its majestic ambience will bowl you over. The unique lounge bar boasts of a Victorian-style station, low-slung sofas, and a lot of space to relax as well as relish your meals. Visitors can relish middle-eastern shawarmas and wood-fired Italian crust pizzas in meals. It will be an unforgettable dining moment and worth every penny spent. Location: Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302005Price: INR 2800 for two persons (Approx)Timing: Daily 6 pm - 12 am"
34,LMB (Laxmi Mishthan Bhandar),"LMB is one of those places in Jaipur that no foodie actually misses visiting! This sweet shop and restaurant has been going strong since 1954. The outlet is famous among both locals and tourists. A large number of temptations are lurking around this restaurant.Try their tasty thali meals prepared in pure ghee as well as other Rajasthani delicacies and fast food items. Further, the mouth-watering sweets such as mawa kachori and paneer ghewar are also must-buy to take back with you.Location: No. 98, 99, Johari Bazar Rd, Bapu Bazar, Biseswarji, Jaipur, Rajasthan 302003Price: Varies on orderTiming: Daily 7 am -12 am"
35,Water Valley,"The trek is known as Water valley trek because of its location near Man Sagar Lake in Jaipur in which Jal Mahal is standing like a crown. In fact, the trek is passing through trails covered by lush green trees and chirping birds. While crossing this path, one can get to see the view of Man Sagar in between. After reaching the top of the Aravali hill, the view of Jaipur with Jal Mahal and deep waters around is totally breathtaking. The migratory birds in winter are visible in the lake basking the sunshine and enjoying with each other. 
One can enjoy this trek easily due to easy to moderate climb and a happy feeling that can be achieved at the top.
Distance: The trek begins from Jal Mahal which is located within 5 km from Pink city center.
Height: Reach at a height of around 550 m through the trek."
36,Chour Ghati,"The serene Galta valley holds the trail of Chour Ghati trek in remnants of Aravalis. Within the laps of natural beauty and crossing paths by green trees, the trek allows one to explore Sun temple, Chour palace and a lake in the woods. And the view of the trail is itself so mesmerizing that one wants to explore this place again on a free day-out. 
Monkey temple and monkey valley are also the joiners when one of this trek. Embark a day out in nature and relish some time here. 
Distance: The trek begins from Galta valley and is located 14 km from Pink city center.
Height: Reach at a height of around 500 m through the trek."
