,Name,About
15,Old Palace (Gagan Mahal),"This Gagan Mahal dates back to the 16th-century era. Although significant portions of this palace are currently under ruins, it is still amongst worthiest places to visit in Hampi.The palace is small and yellow in color with decorated windows and encircled all over by four beautiful towers. Once here, you can march towards Sarovara Laxmi Temple, Sabari Caves, Nava Brindavana, Durga Temple, and other nearby religious places of importance.It is best to visit here anywhere between October to March. However, take care that there is no public transport here to ride around.Location: Anegundi, Karnataka 583227Timings: This Gagan Mahal is open for all 24 hours. It takes approximately one to one and a half hour to complete your visit here.Price: There are no entry fees here."
16,Hemakuta Hill Temples,"Hemakuta Hill is a vastly stretched zone offering an astounding view of the sprawling ruins, temples, and archways. This is the next best place to watch the sunrise and sunset as tourists find it easier to reach to its top position.Virupaksha temple, Moola Virupaksha temple, Krishna temple and shrines of Lakshmi Narasimha and Badivilinga are some of the best places to visit in Hampi. These temple architectures are entirely different and date back to the era of Vijayanagara king rule. These group of temples has three chambers conjoined to resemble a pyramid roof.Location: Centre of the city, Hampi, IndiaTimings: You can climb the Hemakuta Hill temple at any time from dawn to dusk.Price: There are no entry fees to reach and adore the ancient beauty of Hemakuta Hill Temple.You May Also Like: Best Homestays in Hampi for a relaxing stay"
17,Achyutaraya Temple,"The last one to go down in the list of places to visit in Hampi is the Achyutaraya Temple. This temple lies amidst the Matanga Hills and Gandhamadana.This temple exhibits Vijayanagar’s architectural elegance and homes to a beautiful idol of Lord Tiruvengalanatha. All towers, pillars, and walls of this beautiful temple are exquisitely carved and ornamented. The main shrine of this temple is situated amidst a rectangular concentric structure.Location: Hampi, Karnataka 583239Timings: The doors are opened for a visit from 05:30 am to 01:00 pm. Again, in the evening, the doors are opened from 05:30 pm to 09:00 pm.Price: No entry fee is charged for entry to this temple."
18,Hazara Rama Temple,"This beautiful temple marks its presence at the central focus of a royal area and is dedicated to Lord Rama. The walls of this temple are eager to illustrate the entire Ramayana flow before its visitors.Once you reach here, you can find bas relics of both Hindu deities Lord Rama and Krishna. Also, do not forget to miss on the remnants illustrating a Dasara celebration. Towards its northern side, you may find a sprawling lawn widely stretched apart. The temple has two huge getaways and the interior homes to sculpted columns.Location: Hampi, Karnataka 583239Timings: Reaching this temple is no longer a whammy situation as the doors are open from morning 06:00 am to evening 06:00 pm. It hardly takes two hours to complete your visit here.Price: There is no entry fee being charged by the temple authorities."
19,Archaeological Museum,"A tiny yet worthy of visiting museums, Archaeological Museum of Hampi accounts for the best Places to Visit In Hampi to spend some time with. This museum accounts for four principal sections each dedicated to a different exhibit.The first section exhibits Hampi model, the second section shows sculptures and idols dedicated to Hampi ruins. The third section exhibits tools, arms, and ammunition. The fourth section exhibits artifacts dating back to the pre-historic and post-historic era.Location: Kamalapur Road, Hampi, IndiaTimings: You are free to take a dig at the beauty of this Archaeological Museum from morning 10:00 am to evening 05:00 pm.Price: Per head you need to pay around 5 INR as entry fees. Entry is free for children under the age of 15 years. Photography is permitted only for the lawn exhibits."
20,Riverside Ruins,"Close to a river edge of Kodandarama Temple are a couple of lingas carved on a flat rock surface. The arrays of this Shiv Linga contains around 100 to 1000 such lingas. A little away from this array is Lord Vishnu’s carved sculpture.Also, you can find a lot of tiny shrines that are submerged here and rock surfaces reflecting carved motifs. Be extremely careful while you step on the slippery rock surfaces especially in the monsoons. If the river is stable, you can head towards this place through a coracle ride at a nominal charge of around 25-50 per head.Location: near the Kodanda Rama TempleTimings: You can visit riverside ruins at any point of time. Yet, if you plan to take a coracle ride here, you must cross-check with its availability in accordance with your chosen time of visit.Price: There is no entry fee."
21,Stay in a Hut on Hippie Island,"One of the famous Tourist Places in Hampi, Hippie Island is also known for the varied kinds of hut stays it offers to the visitors. Built in the basic styles of architecture, these huts are well-equipped with all the necessary amenities one needs for a decent stay. One of the best things about hut stays on Hippie Island is that they are often an extension of the numerous cafes present here. So, you can get delicious food cooked according to your needs. Safe to say, your experience will become a lot better if you choose to stay amidst the quiet and serene nature in one of the huts present here. Location: Virupapurgaddi, Hampi Island, Sanapur post, HampiTimings: It is recommended to reach during the day so that you can spend the rest of the evening or days at leisurePrice: INR 1,000 per day (approx)"
22,Underground Temple-Prasanna Virupaksha Temple,"Underground Shiva Temple’s every single piece of the structure reflects a perfect blend of mythology and history. This is amongst the only places to visit in Hampi lying under water.The central portion of this ancient shrine always lies immersed in water. According to local beliefs, it is the Tungabhadra river which flows through the interior of this temple through canals.There is the main hall, a courtyard, a small hall that leads to the innermost sanctum. All around the temple is a lush green lawn where you can sit and relax for some time.Location: Hampi Main Bus Stand, Hampi, Karnataka 583239Timings: There is no time restriction to reach here. However, it is always better to visit here before sunsets. It will hardly take around 30 minutes to complete your visit to this temple.Price: The temple authorities won't be charging you for an entry to this temple."
23,Shop at Hampi Flea Market,"One of the famous Tourist Places in Hampi, the flea market is small, yet has a lot of things to offer to tourists. It has an overall hippie ambience, which is great due to the number of hippie items one can find here. From ornaments to a wide variety of hippie fabrics, the Hampi flea market is a shopper’s paradise. One can also find various kurtas, baggy harem pants, loose cotton dresses as well as beaded and silver jewellery here. It also has a few shops wherein you can get Buddhist antiques, banana fibre handicrafts and handmade leather notebooks. The market also has a lot of small restaurants for satiating your hunger after shopping. Location: Vittala Bazaar, Hampi BazaarTimings: Ideal time to visit is between 10:00 a.m. to 6:00 p.m. Price: No entry fee"
24,Explore Rice Paddies on Scooter Ride,"The many rice paddies spread across the region are most definitely one of the best Hampi Tourist places. And exploring these sprawling fields with lush green landscapes in the background can become the highlight of anyone’s trip to Hampi. Scooters are the best way to explore the city’s narrow roads. Ride around the almost empty roads on your scooter and indulge in the amazing natural beauty of the rich green rice paddy fields. Be captivated by the natural beauty on both sides of the roads along with temple ruins and children playing without care for their surroundings. Location: Angenudi, Anjeyanadri Hills, Sanapur LakeTimings: Any time of the dayPrice: Scooters are available for rent between INR 350 to 500 per person per day"
25,Laughing Buddha Cafe,"Hampi has an abundance of colourful and cheery cafes, some of which are located on Hippie Island. One such café belonging to the list of places to visit in Hampi is the Laughing Buddha Café, which is known for serving lip-smacking delicious meals on the island. This café also has stunning views of the Tungabhadra River.  The menu at Laughing Buddha Café includes burgers, pizzas, curries as well as mouth-watering sizzlers. Additionally, they also have delicious Israeli food and fresh juices, along with soothing music in the background. It is definitely one of the best places in Hampi to sit back for a couple of hours and simply relax. Location: Anjanhalli, Hippie Island, HampiTimings: Daily 8:30 a.m. to 10:00 p.m.Price: INR 1,000 (approx.) for two people"
26,Krishna Temple,"Built by Krishnadevaraya, Krishan temple of Hampi is the sign of Orissa campaign’s success. This temple is amongst those hand-picked places to visit in Hampi which are globally reckoned for their exquisite carvings.The love of Krishnadevraya for art and architecture is quite evident from the beauty of this place. For the original idol of this place, you need to head towards Chennai’s State Museum.The temple campus is encircled all over by massive pillars and small shrines. Towards its eastern side, lies a grand hall. You can grab a fresh banana from the Banana plantations that mark their presence to the south zone of this temple.Location: Bellary, Hampi, Karnataka 583239Timings: You can seek blessings here at Krishna Temple from morning 06:00 am to evening 06:00 pm.Price: No authority here will demand any form of entry fees from you. However, photography is restricted only in the premises."
27,Kadalekalu Ganesha,"Homing to one of the largest statues of Hindu deity Ganesha, Kadalekalu Ganesha temple is the famous holy shrine of South India. It is situated on the slopes of well-known Hemakuta Hills, and its towering statue is about 4.6 meters high.The temple features a statue carved out from a single massive stone, and the belly of Lord Ganesha resembles a Bengal gram. Entire hall of the temple homes to slender granite pillars and exhibit fictitious characters. The carvings of these pillars reflect the Vijayanagara architectural style of art. Location: Hampi, Karnataka 583239Timings: You can visit this shrine of Lord Ganesha from morning 06:00 am to evening 06:00 pm.Price: There are no entry fees to lead your way to this Kadalekalu Ganesha temple.Check Out: Hampi Tour Packages for your next trip"
28,Sanapur Lake,"One of the best places to visit in Hampi is Sanapur Lake. Located around 5 kilometres away from Hippie Island, this lake is surrounded by huge rocks and boulders. One of the most idyllic places in the region, tourists come here to spend some relaxing time and soak in the cool breeze. A secret attraction in Hampi, this lake was formed by an irrigation reservoir. One of the major activities you can do here is cliff jumping or taking a ride in a coracle. Tourists also often come here for picnics. The water here is very clean, so even a swimming session here can make you feel rejuvenated. Location: Sanapur, HampiTimings: Open 24 hours Price: No entry fee"
29,Stepped Tank,"Stepped tanks here are considered to be sacred tanks for a holy bath before visiting any religious place of importance. Once a while,  they were centers for festival celebrations.There are steps on all four interior sides of such tanks so that you can step down to get in and out of the water. The stepped tank at the Royal center is geometrically larger in its dimensions and is carved out from a green diorite with a complete absence of drainage system. The stepped tank is constructed from black schist stones.Location: Hampi, KarnatakaTimings: You can take a dive in the water of these stepped tanks at any time before the sun sets.Price: No entry fees for the stepped tank visit."
30,Tungabhadra River,"Rising from the Western Ghats, Tungabhadra River flow towards the south-east and meets the Krishna river in Andhra Pradesh. Being a perennial river, the water level of this river takes a compelling look in monsoons.Tungabhadra Dam is an ongoing project here to aid in the infrastructure development of this region. After you complete your visit to the Virupaksha temple, you can march ahead to this river from the back of the temple.Throughout your journey, you can easily sip in sweet and tender coconut water. Do not forget to miss on your coracle ride while you plan on your Tungabhadra itinerary.Location: Vijayanagara Ruins, Hamp, KarnatakaTimings: There is no specific timing to visit the Tungabhadra river. However, for the coracle ride, you need to reach here before sunset.Price: There is no entry fee to visit either the Tungabhadra river or dam. Coracle riding might charge you per head accordingly."
31,Pushkarani,"Pushkaranis of Hampi is sacred tanks in association with the Hampi temples. Pushkarani reminds you to take a precise note of ancient town planning and architectural style of the Vijayanagara era.Many of these pushkaranis served as the event venue for their annual boating festivals. During such celebrations, the idols of both Gods and Goddesses are taken out for a coracle ride. Majority of these Pushkarani’s are surrounded all over by explicitly beautiful pillars and arcades.Location: Pushkarani are found near to Royal Enclosure, Virupaksha temple, Krishna Bazaar, Pattabhirama temple.Timings: You can walk-in here at Pushkarani throughout the day. It takes around 20 to 30 minutes to complete your visit here.  Price: There are no entry fees here at Pushkarani. Both photography and videography are allowed."
32,Sasivekalu Ganesha,"This Lord Ganesha’s statue derives its resemblance from that of the mustard seed, which is referred to as Sasivekalu in the local dialect thereby leading to its name. This statue is located on the Southern foothill of the Hemakuta and is almost half the size of Kadalekalu Ganesha located on the Northern slope of the same hill.This statue derives inspiration from an incident of Hindu mythology when one day Lord Ganesha had eaten so much food that his stomach almost burst. So in order to protect his stomach the Lord tied a snake around his belly. On this statue one can see the figure of the snake carved in front of his stomach.This monolithic statue measure 2.4 metres in height and is carved out of a huge boulder. There is an open pavillion built around the statue, which is believed to be constructed by a trader from Chandragiri (present day Andhra Pradesh) in the memory of Narsimha II the mighty Vijaynagara king. Similar to the Kadalekalu Ganesha Temple, this temple too is considered to be one of the important places to visit in Hampi."
33,Royal Enclosure,"The present day fortified area or the Royal Enclosure of Hampi was once the seat of power of the Vijaynagara rulers. In current times this Royal Enclosure is basically a wide open ground consisting of a number of small shelters.Some of the important structures in here are spread across hundreds of square metres of land and consists of a number of interesting and important relics. Some of the important structures of the Royal Enclosure are the King’s Audience Hall or the 100-Pillared Hall, stepped tank, an underground chamber and the Mahanavami Debbie to the commonly called Dossier Platform.Since the Royal Enclosure is pretty large a good amount of walking is required to have a look at the entire place. Any kind of vehicles whether manually or automatically driven are not allowed inside the area, so it is advisable to visit this place during early morning or in the evenings, as the atmosphere at these times are more pleasant."
34,Palace of Vira Harihara,"Another one of the historical Places to Visit in Hampi is the Palace of Vira Harihara. This palace was once a colossal structure of which only the foundation base layouts now remain within the fortified area of the Royal Enclosure. The base of erstwhile palatial structure evokes admiration and imagination of the grandeur and royal lifestyle of the Vijayanagar monarchs.The remaining ornate base with elaborate carvings once supported the massive superstructure of the palace, and now is lost to the ravages of time and history. The original boundary wall of the Palace can still be seen with the remnants of few other structures including an elevated structure with a flight of steps, ostensibly used as a platform for getting on the royal elephants. Ruins of structures which formed the royal court also exist till date.Location: HampiTimings: Daily 6:00 a.m. to 6:00 p.m. Price: No entry fee"
