,Name,About
10,Bhagsu Waterfall,"The Bhagsu Waterfall is one of the best places to visit in Dharamshala because of its incredible serenity and scenic beauty. The waterfall together with the surrounding foliage makes for a great trek for hikers and rock climbers and is also a stunning place for tourists to come and enjoy the view. 
Location:  Kangra District, Nr. Mcleodganj Main Market, McLeod Ganj, Dharamsala, IndiaHighlights: 

 - The Bhagsunag Temple that is located near the waterfall and is dedicated to Lord Shiva - The view from the top, which gives you a breath-taking vision of the entire city of Dharamshala Best time to visit: June to September, during the peak of summer when the weather is pleasant Timings: Monday to Sunday (7:00 am – 9:00 pm)Entry Fee: Free entry"
11,Bhagsunath Temple,"Bhagsunath Temple is located in the village of Bhagsu which is now a tourist place given its attractions. Most of the people here are into tourism and make a living out of it. Due to this, the village has a lot of restaurants and guesthouses which earns a lot of money for the village. Location: It is located at a 1 KM distance from the famous McLeod Ganj. You will find many means of transportation to the temple. If you have reached McLeod Ganj, you can also have a walk and reach the temple. Highlights: There is a waterfall nearby which a lot of people visit to freshen up and revitalize. The village has Gaddi tribal people who are nice to interact with. Best time to visit: The northern part of India is best in winters. However, if you like a warm weather, you must visit the place during summers."
12,Kangra Valley,"Famous Kangra Valley is home to the famous Masrur temple and is situated in the western Himalayas in Punjab. It is the best place to visit in Dharamshala and it is a strong contender for the UNESCO World Heritage Site which is a huge appreciation to the place and its beauty. The people in this area speak Kangri, which is a regional dialect of the place. Location: It dominantly lies in the state of Himachal Pradesh and the famous town of Dharamshala is the headquarters of the Kangra district. Pathankot is the nearest railway network. Gaggal airport, which is also known as the Kangra airport is located here. Highlights: The famous towns of McLeodganj, Dharamshala, Sidhbari, Tira Sujanpur and much more are the major highlights of the district. Best time to visit: Most of the people prefer March to April as the best time to visit. This is due to the pleasant climate during this time which is otherwise freezing during the winters."
13,McLeod Ganj,"McLeod Ganj is a suburb in the state of Himachal Pradesh. It is also popularly known as ""Little Lhasa"" or ""Dhasa"". The city has got this name due to the large populations of Tibetans. Also, the famous Tibetan government-in-exile has its headquarters in this city. Without any doubt, McLeodganj is the best place to visit near Dharamshala.   Location:The nearest airport to the city is Gaggal Airport which is around 15 KM from Dharamshala. You will find the nearest railway station at Kangra which is 20 KM south from Dharamshala. Both the options are good if you are a tourist. Highlights:The major highlights of the area include the Tibetan sites and the famous Dharamshala International Film Festival (DIFF). Triund hill and Dal Lake are in close proximity which you can visit. Best time to visit:You can visit the place during any time of the year and find it equally beautiful. However, most people prefer to visit the place in winters."
14,Dharamkot,"Dharamkot is a place for all the hill station lovers. It is a small hill station located in the Kangra district just above McLeod Ganj. The elevation of the hill station is around 2827m. One of the most interesting things about the place is that many foreigners have started living in the area because they liked it so much. This is truly fascinating because they live in village houses and guesthouses for many days. Location: The hill station is around 4 km from Triund Trekking area, a famous place in the same district. You can easily find public transport facilities to take you up there. Highlights: The wide view of Kangra valley and Dhauladhar ranges is something which all the tourists enjoy. There is a snowline café which provides a breathtaking view and also has provisions for sleeping bags and tents. Best time to visit: The best time would be during the months of April and May as it would be summer and the temperature would be decent.Suggested Reads: 15 Best Places to visit near Dharamshala for your next vacation"
15,Indrahar Pass,"Due to its proximity to the beautiful city of Dharamshala and the gorgeous view that greets visitors who make it to the summit, Indrahar Pass is one of the more popular trails for trekking in Himachal Pradesh. It is a point in the Dhauladhar Range located at an altitude of approximately 4,500 feet above sea level and is a charming adventure for people from all over the world. Highlights: The natural beauty that greets you on your way to Indrahar Pass is one of the main attractions of the activity Location: Dhauladhar Range, Dharamshala, Himachal Pradesh, India. Best time to visit: April to September, when the conditions are optimal for trekking Distance from Dharamshala bus stand: 8 kilometres Timings: Monday to Saturday (8:00 am – 5:00 pm)  Entry Fee: starting from INR 5000 for a trek to and from Lahesh Caves"
16,Kangra Fort,"Kangra Fort is one of the most famous Dharamshala tourist places that you can visit when you are in Dharamshala. It was constructed by the Katoch Empire way back in the 4th century BC, which makes it one of the oldest forts in all of India. Not only is it an epic historical structure, but also a gorgeous viewpoint from where you can see the adjoining village of Kangra and its rivers. 

Location: Old Kangra, Kangra, Himachal Pradesh 176001Highlights:  - The Museum which has several interesting facts and installations from the Katoch Empire  - The surrounding natural beauty Best time to visit: March to August, during the summer when you can avoid heavy snowfall and roadblocks. Timings: Monday to Sunday (9:00 am – 5:30 pm) Entry Fee: 150 INR for Indians, 300 INR for foreigners Also Check: 14 Best Resorts in Dharamshala for an amazing stay"
17,Hanuman Ka Tibba,"Hanuman Ka Tibba is the highest hill located in the famous Dhauladhar ranges. Towering above all the other ranges at a whopping height of 19,000 feet, this mountain is a must-visit for all adventure lovers and adrenaline junkies. It is ideal for trekking, mountain climbing and hiking, and the view from the top is worth all the effort it takes to reach the summit. Highlights: The mountain, being the highest peak, is the best place for those looking to climb mountains in Himachal Pradesh                  There is a stunning view of the sunset from the summit, where one can see the fast-changing phases of the sun as it descends into the equally beautiful horizon Location: Trail to Triund Hill, Dharamshala, Himachal Pradesh, 176219 Best time to visit: September- December, when you can witness the snow   Distance from Dharamshala bus stand: 8.9 kilometres Timings: Monday to Saturday (6:00 am – 8:00 pm)  Entry Fee: Free entry"
18,Masrur,"Masrur is an old village situated in the remote areas of Himachal Pradesh. Most of the tourists visit this village to see the architecture of the temples situated here. A lot of tourists visit the place while touring around famous places in the state of Himachal Pradesh. Location:Masrur is 40 kilometers from Kangra, a district in Himachal Pradesh. It is very close to Dharamshala and is quite accessible from roadways through Lunj. Roadways are the best way to reach the place which is what most people prefer. Highlights: Masrur is quite famous for its rock cut temple which is also known as Himalayan Pyramid. They are a set of complex temples known for their classic Indian architectural style. These temples are around 6-8 centuries old which makes them more special. Best time to visit: Usually people love to visit the place during winter season given the nice climate in North India."
19,Dalai Lama Temple Complex,"It is no exaggeration to say that the Dalai Lama Temple Complex in Dharamshala is one of the most peaceful places on earth. It is a centre for training monks and a place where tourists and practising Buddhists can come meditate and introspect amidst the ultimate serenity of nature. Location:  Temple Rd, McLeod Ganj, Dharamshala, Himachal Pradesh 176219Highlights:
 - Turning the prayer wheels which is a form of Tibetan meditation and prayer - The library containing Buddhist scriptures that you can check out when you are visiting - The Museum which holds rare images and stories of martyrs and monks from Tibet Best time to Visit: September to June, when the weather is pleasant and you can experience gorgeous springs and frigid but beautiful winters. Timings: Monday to Sunday (8:00 am – 8:00 pm) Entry Fee: Free entry"
20,Aghanjar Mahadev Temple,"The Aghanjar Mahadev Temple in Khanyara is not only one of the most popular tourist places in Dharamshala, but also an important site for pilgrimage for devotees of Lord Shiva. The temple, which is believed to have been built over 500 years ago is perched on the top of a rocky hill and is surrounded by forests, cascading rivers and mountains, making your trek to the temple worth your time. Highlights: It is believed to be the spot where Lord Shiva himself appeared to Arjun (from the Mahabharata) when he was going to the Kailash mountains to fight the Kaurava brothers. Location: Khanyara - Dari Rd, Dharamshala, Himachal Pradesh 176215Best time to visit: All through the year Distance from Dharamshala bus stand: 9 kilometres Timings: Monday to Sunday (5:00 am – 9:00 pm)  Entry Fee: Free entryAlso Check: 19 Best Camping Tours in Dharamshala"
21,Kalachakra Temple,"If you are looking for some of the most serene and holy places to visit in Dharamshala, you must pay a visit to the Kalachakra Temple, whose name translates to the “Wheel of Time.” The temple is built as a tribute to the Buddha and contains murals and paintings of Avalokitesvara, of whom the Dalai Lama is believed to be an incarnation. Highlights: The murals and artwork inside the temple is a great specimen of Tibetan work                   The prayer wheels are also a fascinating attraction Location: McLeod Ganj, Dharamshala, Himachal Pradesh 176219Best time to visit: September to December during winter and March to July during spring/summer Distance from Dharamshala bus stand: 4.1 kilometres Timings: Monday to Sunday (8:00 am – 5:00 pm)  Entry Fee: Free entry"
22,Nechung Monastery,"If you are looking for the ultimate spiritual experience that Dharamshala is known for, then you must pay a visit to the Nechung Monastery, one of the most famous places to visit in Dharamshala. It is said to be the home of the ‘Seer-Oracle” who is the ultimate spiritual guide of the Tibetans and Buddhists in the area and has been since the 18th century. Highlights: The library in the monastery gives an exclusive insight into the history, religion and culture of the Tibetan people through scriptures that you will not find anywhere else in the world Location: Gangchen Kyishong, near the Tibetan Library, McLeod Ganj, Dharamshala, IndiaBest time to visit: March to July   Distance from Dharamshala bus stand: 2.5 kilometres Timings: Monday to Saturday (9:00 am – 5:00 pm)  Entry Fee: Free entry"
23,Namgyalma Stupa,"The famous Namgyalma Stupa, located in the city-centre, was built as a monument in memory of the soldiers who lost their lives during the war in Tibet. The structure of the stupa was modelled on the original stupas that were built during the 3rd century AD.Highlights: The architecture, the ambience and the history and significance of the stupa make it one of the most recommended places to visit in Dharamshala. Location: Upali Barol, Himachal Pradesh 176215Best time to visit: September- October and April to June  Distance from Dharamshala bus stand: 3 kilometres Timings: Monday to Saturday (8:00 am – 5:00 pm)  Entry Fee: Free entry"
24,Naam Art Gallery,"Naam art gallery is the best place for everyone who loves art and appreciates it. The gallery has a huge collection of paintings by Elizabeth Buschmann who belongs to Germany, who is also the founder of the gallery. It also has paintings from A.W. Hallett, who is an English painter. Location: It is located around 32 km from the town of Dharamshala and takes just about an hour with public or private transportation. Highlights:The major highlights of the gallery are of course the beautiful paintings hung on its wall. More than that, if you like a painting, you can buy it for yourself, this is a great way to show appreciation to someone's art. Best time to visit:The art gallery is open on all days from morning 10 to 7 in the evening. So you can have a visit at these times and enjoy the art work displayed here."
25,Chinmaya Tapovan,"Chinmaya Tapovan marks its place in the Dharamshala tourist places, and draws the solitude seekers. This quite Ashram is an excellent epitome, for the blend of tranquil setting and serenity. As a part of the tour, here you can also witness the meditation complex and the mighty statue of Lord Hanuman, which is built right in the middle. Also, this place owns a school, recreation center, and a Ram temple.Location: the address is Sidhbari, Kangra, Himachal Pradesh 176057.Timings: One can visit this place from 7:00 AM to 7:00 PM.Entry fees: The entry is free."
26,Naddi Village,"Located at an altitude of 7154 feet from sea level, this quaint, serene little village is known for its trekking landscapes and natural beauty and is visited by travellers and tourists from across the world. It is also frequented by the Dalai Lama himself and a lot of people have been able to meet him during their visit to Naddi Village. Highlights: It is one of the best places to go trekking in Himachal Pradesh Location: Upper Dharamshala, Himachal Pradesh, India. Best time to visit: April to October, to experience the best of all seasons and is the ideal time to go trekking Distance from Dharamshala bus stand: 8.2 kilometres Timings: Open 24 hours Entry Fee: Free entry"
27,Norbulingka Institute,"The Norbulingka Institute in Dharamshala is a true testimony to the great influence of Tibetan life and culture in India. It is an authentic representation of Tibetan art and craft, way of life, food, religion and culture. There is also a Tibetan temple located on the premises which is one of the most significant places to visit in Dharamshala if you are looking for a surreal spiritual experience. Highlights: The Deden Tsuglagkhang temple which is a specimen of Tibetan architecture, culture and religion                  The Losel Doll Museum which is home to over 150 dolls from Tibet, dressed in the traditional costume of the country                   A gift shop for souvenirs                  The Hummingbird Café, which serves a range of local and international cuisines to guests and locals Location: Palampur - Dharamshala Road, Sidhpur, Himachal Pradesh 176057. Best time to visit: throughout the year Distance from Dharamshala bus stand: 7.1 kilometres Timings: Monday to Sunday (9:00 am – 5:30 pm)  Entry Fee: 20 INR for Indians, 50 INR for tourists"
28,Lahesh Caves,"While most people visiting Dharamshala trek to Triund Hills, the real adventure-lovers and travel enthusiast carry on to the more picturesque Lahesh caves, which is located higher at an altitude of 11,482 feet above sea level. The caves are surrounded by majestic mountains of the Himalayan mountain range and lush coniferous forests, where you can live an experience you are not likely to forget anytime soon. Highlights: The trek through the pine forests is an experience worth having when you are in Dharamshala                  There are multiple viewpoints during the trek from where you can see various other attractions nearby Location: Trail to Lahesh Caves, Dharamsala, Himachal Pradesh 176219Best time to visit: March to May and then again from September to December Distance from Dharamshala bus stand: 14 kilometres Timings: Monday to Saturday (8:00 am – 5:00 pm)  Entry Fee: starting from INR 2500 for a trek to and from Lahesh Caves"
29,Kangra Art Museum,"This is one of the museums which have paintings from the Kangra School, Chamba rural embroideries along with various traditional photos and costumes from the earthquake which shattered the place in 1905. Location: It is located in the town of Dharamshala. You can easily reach the place through any means of transport. Highlights: You can have a look at the fine miniature painting made by some of the most dedicated artists who love to paint. The museum is also home to the best embroideries. Best time to visit: The museum stays open from 10 in the morning to 1:30 in the noon and then reopens again from 2 to 5 in the evening. It will be a waste of time if you visit on any other time because the museum will be closed by then. Price: The ticket price for Indians is Rs. 50 whereas that for foreigners is Rs. 100."
