,Name,About
10,Mallalli Falls,"Located in the Pushpagiri Hills in the Western Ghats, Mallali Falls is one of the most beautiful falls and are counted amongst the top Coorg tourist places. Created by a 200 ft. plunge in River Kumaradhara before it carries on its route to the Arabian Sea, the waters of the falls crash into a huge gorge. It’s a great experience listening for the sounds of crashing waters amidst the quiet of nature as one gets closer to the falls through the rugged 2-kilometre long trail comprising of 500 steep stone steps. Once you reach, you are rewarded with a magnificent sight of gushing milky white waters forming a mist against the lush green hills. Monsoon season is the best time to see the falls become even more gorgeous and voluminous. Height: 200 ft.Location: Somvarpet 573123, IndiaBest Time to visit: October to February.Entry fee: Entry is free.Timings: 9:00 AM - 5:00 PM on all the days of the week.Average time required to visit the place: 3 to 4 hours.Distance from Madikeri Bus Stand: Around 57 to 58 KM.Best Deals: Coorg Tour Packages"
11,Coffee Plantation Visit,"Coorg is famous around the world for huge acres of charming coffee plantations, some of them dating back to the 18th century. Coffee plantation trails top the chart of Coorg sightseeing places since some plantation owners opened up their estates for tourists. These trails let you luxuriate amongst the rich and lush gardens enveloped in the heady fragrance of the beans. Not only can one see the process of planting, plucking, roasting, and grinding the coffee but can also indulge in sampling sessions of the delicious brew. Some estates have cafes where you can enjoy handcrafted coffees and artisanal cakes and pick up beans to take back with you. Some of the most popular trails are the Old Kent Estates, Coorg Express, and Ama Plantation trails. Location: Virajpet, CoorgEntry timings: Start around 10:00 AMBest time to visit: November is the month of harvest in these plantations. It would be a great time to arrange a visit to enjoy the mist-covered plantations.Average time required to visit the place: 3 to 4 hoursBook Now: Coorg Coffee Plantation Tour Flat 21% Off"
12,Pushpagiri Wildlife Sanctuary,"It is incredibly amazing to know that Karnataka boasts of 21 wildlife sanctuaries and Pushpagiri Wildlife Sanctuary is one of them that adds more greenery to the state’s sizeable vegetation. Sprawled across an area of 102 KM, this wildlife sanctuary is world famous for its sustainable approach to endangered bird species. It is almost  290 KM from Bangalore and is situated in the Somwarpet taluk district in Coorg. Many small streams chisel down the steep terrain of the sanctuary which is caved by Bisle Reserve Forest on one side and Kukke Subramanya Forest range on the other. Around 70 % of the jungle is densely covered and many exotic bird species are found such as Malaria Grey Hornbill, Nilgiri Blue Pigeon, Blue-winged Parakeet and white-bellied blue flycatcher etc.Height: 1712 meters above the sea level ( Pushpagiri- the highest peak in the Sanctuary).Location: Somwarpet, Kodagu, Coorg-571251Best Time to Visit: Winter season (November to February)Entry fee: INR 10 per head.Timings: 6:00 AM – 6:00 PM n all seven days of the week.Average time required to visit this place: 3 to 4 hours.Distance from Madikeri Bus Stand: 64 Kms.You May Also Like: Romantic Homestays in Coorg for Couples"
13,Kumara Parvatha Hill,"During the monsoon, pools of clouds hover over the hill of Kumara Parvatha, during winter, the entire hill takes the shades of orange and summers are hot.  There are two trekking routes to reach the camping ground of Kumara Parvatha Hill- one being Somwarpet and other Kukke Subramanya.
Both the routes have plenty of waterfalls and an abundance of greenery and it is among the coorg attractions. Watching the sunrise from atop has been the favourite activity among people who hike up the hill. Camping is not allowed at the peak so while you visit the forest department to pay and enter the trek route, you have to leave your gears behind. You can camp near or next to the forest department or at Manscape. The hiking trail on the Somwarpet route goes around a 6 to 7 KM (one side) deep forest patch with multiple waterfalls. The 16 KM trail from Subramanya to Kumara Parvatha peak is filled with meadows and views of the western ghats making the long route exceptionally beautiful.
Height: 1712 Mts
Location: Pushpagiri, Kumaralli, Karnataka 571236
Best Time to visit: October to February.
Entry fee: INR 75 is paid at the forest office as a trekking fee and another 100 for Camera.
Timings: 6 AM to 6 PM
Average time required to visit the place: It takes 8 to 10 hours to trek the hill.
Distance from Madikeri Bus Stand: Approximately 63 to 64 KM.
Special Deal: Kumara Parvatha Trek Flat 19% Off"
14,Nagarhole National Park,"Also known as Rajiv Gandhi National Park this park is named after the Nagarhole (Cobra) river passing through its rich tropical forest cover. Located in Kodagu and Mysore, it was established as a wildlife sanctuary in 1955 and converted into a national park in 1988. Wildlife enthusiasts love to visit this place in Coorg to see the interesting array of its inhabitants like Wild Boars, Sloth Bears, Antelopes, Barking Deer, Leopards, and birds. It also houses trees like sandalwood, golden shower, horse nettles, and silver oak. You can opt for one of the two safaris available- Zone A (forests) and Zone B (Kabini backwaters) on a 26-seater bus or a jeep. Height: The altitude ranges from 680m to 1,454m.Location: Madikeri Road, Hunsur, Karnataka 571201Best Time to visit: From October to May, it is always better to avoid the monsoon season as the park is full of leech and surface becomes slippery and mushy during rains.Entry fee: INR 150 to 500Timings: Jeep safari : 5:30 AM to10:00 AM, and  from 3:00 PM to 7:00 PM                Bus safari: 6 AM to 9 AM, and from 3 PM to 5 PM                Coracle: 9 AM to 11 AM, and from 5 PM to 6 PMDistance from Madikeri Bus Stand: Approximately 90 KM.Where to Stay: Best places to stay in Nagarhole"
15,Omkareshwara Temple,"This 18th-century temple is an important religious pilgrimage site and amongst the most popular places to visit in Coorg. The legend goes that it was constructed by King Lingarajendra II to repent for his violent deeds and holds a Shivalingam from brought specially from Kashi. The temple is famous for its extremely unique architecture that is a mix of Islamic and Gothic influences. It has a large central dome surrounded by four minarets like that of a dargah. The ambience is peaceful and one can spend time besides the huge water tank full of colourful fish inside the premise.Location: Highway 88, Stuart Hill, Madikeri, Coorg, Karnataka, 571201, IndiaBest Time to visit: November to March.Entry fee: There is no entry fee.Timings: 6:30 AM to 12:00 Noon and again from 5:00 PM till 8:00 PM.Average time required to visit the place: Minimum 1 hour.Distance from Madikeri Bus Stand: Approximately 1 KM.Also Check: Places to visit in Coorg in one day"
16,Burude Falls,"Taking a plunge down over a height of 90 ft., Burude falls are hidden in the green thickets on Siddapur-Kumta road in Sirsi district of Karnataka. Once reached the bottom of the waterfall, you will find a marvellous sight of milky white water pounding the rocks and making it impossible for you to fall in love with the view. Burude falls is also known as Illimane Fall that follows a course of five concrete steep steps.This spectacular waterfall is one of the places to visit in Coorg which you can not afford to miss. During the monsoon, one has to pass through a small gurgling stream through the forest andHeight: approximately 90 feet.Location: SH-489, Siddapura - Kumta Road, Sirsi 581355, IndiaBest Time to visit: October to February, however, Monsoon is the time when the volume of water increases but the trail will be covered with swarms of leeches.Entry fee: FreeAverage time required to visit the place: 1 to 1.5 Hours (Gradually through easy and moderate trekking route)Distance from Madikeri Bus Stand: Approximately 20 KMPopular Read: Coffee Plantation Stays in Coorg"
17,Nisargadhama,"Indulging in an island escape is always exciting and when the island is located in the middle of a river, it feels like ‘ a cherry on a cake.’ Nisargadhma is an unspoilt and naturally blessed island on the river Kaveri in Karnataka and one of the best Coorg attractions.To reach this ultimate picnic spot you have to walk through a patch of bamboo groves, sandalwood trees and teak trees etc. One can even walk through the shallow beds of the river and enjoy the chilled rush of the water. Nisargadhama island is very close to Bylakuppe Tibetan Settlement which is another incredible place to hit while in Coorg. Spend some hour of solitude at this island or enjoy the boat ride and elephant safaris. This is one of the offbeat places to visit in Coorg for a unique island escape.Location: Madikeri, Coorg, Karnataka 571234, IndiaEntry fee: INR 10 per head (adults) and INR 5 per child.Timings: 6 AM to 6 PM on all days of the week.Average time required to visit the place: half a day or a day.Distance from Madikeri Bus Stand: Approximately 28 KM.Popular Read: Top 8 Luxury Resorts in Coorg"
18,Honnamana Kere Lake,"Located in the Daddamalthe village, this is the largest lake in Coorg bestowed with stunning natural beauty and is one of the best place in Coorg. This placid lake is surrounded by hills with thick vegetation, coffee plantations, and caves. Since too many tourists do not visit the lake, it lets the visitors spend some time in the quietude of nature away from the noise of the city. You can spend time boating through the mangroves where you might even spot wild elephants. Named after goddess Honamma, the lake also a holy place for the locals. A temple is built on the riverbank, which adorns a colourful festival look during the yearly celebrations of Gowri festival. The lake can be visited between 8:00 am- 6:00 pm on any day of the week.Location: Honnamana Kere, Somwarpet, Coorg, Karnataka, 571201, IndiaBest Time to Visit: Winter seasonEntry fee: No entry feeTimings: 8 AM to 6 PM on all the days of the week.Average time required to visit the place: 2 to 2.5 hours.Distance from Madikeri Bus Stand: Approximately 45 KMAlso Read: Best Places to Visit in Coorg in 2 Days"
19,Chettalli,"The place hangs in a sap sweet aroma of the coffee estates which are widespread in the endless stretches of this village makes it a favourite among the Coorg tourist places. 
The Chettalli waterfall must be in your bucket list as you have to cross two streams and walk a couple of kilometres through the rich shola forests and thick coffee plantation to reach the falls. 
The interesting fact about Chettali is that it is home to the Indian Institute of Horticultural Research and is one of a kind the entire country. The temple at Todikana is the landmark from where one starts hiking and walking towards the falls.Location: Cherala Srimangala, KarnatakaBest Time to visit: Evening, morning, and day.Entry fee: No entry feeTimings: 24 hours.Average time required to visit the place: 2 Hours.Distance from Madikeri Bus Stand: Approximately 17 KMAlso Read: Best Resorts to Stay in Coorg"
20,Pushpagiri Hill,"Pushpagiri Hill, situated in the Kodagu District of Karnataka, is the second-highest hill in Coorg. Also known as Kumara Parvatha hill, it is set at an altitude of 5626 ft with the lovely Harangi River originating from its top.Covered with lush green forests, misty grasslands, and jagged terrains, this hill is pretty famous among the trekking enthusiasts for a marvellous hiking experience. The moderate to difficult level trek usually starts from the forest checkpoint at the base of Pushpagiri Hill, 7 Km away from the peak and is one of the best Coorg attractions.It takes around 3-4 hours to reach the top. Along with an astonishing view of the hovering clouds and the glorious sun, you can also find a temple dedicated to Kumara Swamy.Height: 5626 feetLocation: Pushpagiri, Kumaralli, Karnataka 571236Best Time to visit: November to March.Entry fee: No entry fee.Timings: 6 AM to 6 PMDistance from Madikeri Bus Stand: Approximately 70 KM.Best Offer: Pushpagiri Trek Of Coorg"
21,Gaddige,"Raja's tomb aka Gaddige is an archaeological site in Coorg and is a protected monument, but however, the place needs a little more attention. 
The Indo- Sarcenic Muhammadan style monument has three tombs. On top of the corners, carvings of Nandi can be seen and Lord Shiva is worshipped inside the tomb. 
The intriguing factor of this monument is the confluence of Mohammadan style architecture and Hinduism based carvings and that labels it as one of the Coorg tourist places which are offbeat and something different to offer. 
Gaddige is situated in Mahadevpet which around one and a half kilometres away from Madikeri.  This is an ideal hilltop escape that is shrouded with stories from the past.
Location: Madikeri 571201, India
Best Time to visit: The winter season, between November and February.
Entry fee: INR 2 per head.
Timings: 9:30 AM - 5:30 PM
Average time required to visit the place: 1 to 2 hours.
Distance from Madikeri Bus Stand: It is situated at a distance of around 1.5 to 2 KM from Madikeri."
22,Harangi Dam,"The dam is built against a small tributary of river Cauvery known as Harangue in the Hadgur village of Coorg and is mostly a combined visit with Cauvery Nishargadhama which is hardly 8 to 10 KM from the Dam. 
Harangi river originates from the Pushpagiri hills and runs through 50 kilometres of a distance before meeting the main river Kaveri or Cauvery. The water depends on the south-west monsoon and heavy rainfall as it is a seasonal fall. 
The dam is located at a distance of 9 KM Kushalnagar town in Coorg and is a marvellous example of civil engineering. The place is now becoming one of the main attractions in Coorg and gaining popularity with time.Height: 47 meters.Location:  Harangi Dam, Hunger, Somwarpet, Kodagu, Karnataka, 571234, IndiaBest Time to visit: During the monsoon season.Entry fee: INR 10 per person (adult), INR 5 for children below 12 Years of age and INR 10 for parking.Timings: 8 AM to 6 PM on all the seven days of the week.Average time required to visit the place: 1 to 2 hours.Distance from Madikeri Bus Stand: It is situated at a distance of around 34 to 35 KM from Madikeri Bus stand.Know More: Popular Honeymoon Packages for Couples in Coorg"
23,Mandalpatti,"Ranked amongst the top tourist places to visit in Coorg Mandalpatti is a mountain located at around 4050 ft. above sea level. It is situated in the luxuriant Pushpagiri Reserve Forest and is abundant with lush trails full of colourful birds, dragonflies, and butterflies. The hike is easy and the summiteers are welcomed by striking views of the forest, vast green plains, and the valleys. It is a great vantage point to see the skies take hues of golden-orange during sunset. Mandalpatti is reachable by two routes- Abbey Falls Route, which is shorter but rugged and the Makkandur route, which is longer but simple to trek. Mandalpatti Mountain is located 18 kilometres from Madikeri. Height: 4050 feetLocation: Madikeri, IndiaBest Time to visit: November to June. It is better to avoid monsoon as while climbing as to avoid slip-ups.Entry fee: Entry is free.Timings: 6 AM to 6 PM on all the days of the week.Distance from Madikeri Bus Stand: Approximately 25 to 30 KMBest Offer: Sunset Jeep Drive At Mandalpatti Flat 30% Off"
24,Kote Betta Hill,"Kotebetta, also known as Fort Hill, is the third highest mountain peak and the best place in Coorg for trekking as well as for sightseeing. It is situated at an altitude of 5314 ft. above sea level. A great pull for the tourists to Kotebetta Hill is the folklore believed by the locals that the Pandavas once lived here and one can still see the stone houses by them. The hill also offers exciting opportunities to hike. Trekkers love to traverse through the beautiful and rugged trails enveloped in air thick with coffee fragrance from the nearby plantations. The summit offers beautiful views of the forested valleys and the surrounding landscape. It is located 15 kilometres from Madikeri. Height: 1748 MetresLocation: Somvarpet, Coorg, Madikeri, IndiaBest Time to visit: November to February.Entry fee: No entry feeTimings: 6 AM to 6 PM on all days of the week.Average time required to visit the place: A day.Distance from Madikeri Bus Stand: Approximately 30 KMRecommended Read: River Rafting in Coorg"
25,Omkareshwar Temple,"The Omkareshwara Temple happens to be one of the age-old places of worship of Lord Shiva located in the Madikeri, Coorg. It is located in close vicinity to the fort in the heart of Madikeri Township.Linga Rajendra built the temple in the year 1820. The temple was built as his dedication to the Lord. The Shivalinga in the temple was procured from Kashi Vanaras. The best part about the temple is its architecture. The temples symbolize a fusion of Gothic and Islamic design. It has a grand water tank inside the temple complex, which not only houses different types of freshwater fish but also entices tourists towards it.This shrine is one of the most famous religious destinations in and around Coorg. It is not only famous as a place of worship but it also stands as a testimony to the tourism industry of Coorg. Every single year numerous tourists pay their visit to the temple. With time, this place has occupied a top position in the tourism landscape of Madikeri and Coorg. Let us get to know more about this place in details and about some of the nearby places of tourist attraction.History of Omkareshwar TempleThe temple was built in the year 1820 by one of the most successful rulers of Coorg, King Ling Rajendra II. He had built the temple as a dedication to Lord Shiva. As per mythology, King Ling Rajendra had killed a Brahmin of the state in order to fulfil some of his political ambitions. But, he was highly puzzled with afterthoughts. He used to sight bad nightmare and many intellectuals of the state suggested him to start the construction of a temple dedicated to Lord Shiva.King Ling Rajendra followed all the advice received from various forums and finally bought a Shivalinga from Kashi and placed inside the newly constructed temple. The temple was constructed in the time when Coorg had been under the influence of Islamic rulers. This influence can be seen in its structural design. As soon as it carried out this job, he stopped getting nightmares and bad thoughts. The linga in the temple constructed by him is now worshipped as Omkarehswara. Local devotees and tourists come to this temple with a great amount of belief and the temple hosts many festivals all over the year like Shiva Ratri. Many believe it to be placed to get rid of all sins. If the king can get his sins washed away, then it can also wash away the sins of anyone.The architecture of Omkareshwar TempleOmkareshwar temple is widely acknowledged for the fusion of various structural designs and artistry. You will certainly find the architecture unique. This is for the reason that the architecture of the temple is quite similar to the ones found in Muslim Dargahs. The temple has a central large dome and four minarets on the side of the main temple. However, this architecture misses one of the most prominent styles of temple architecture in South India i.e. pillared corridors. The deity in the temple is positioned close to the main entrance of the temple and you can also find all the information about the construction on the copper inscription from the main entrance door. There is a grand water tank inside the temple, which serves as a home to a number of different kinds of fish, and it is one of the most important centres of tourist attraction inside the temple. This is one of the must-visit places in Coorg and if you are planning to come to Coorg, then make sure that you don't miss spending some time in this beautiful place of worship. You will not only feel blessed being in this place but you will also get amazed by the intricate design works of the age-old architectural marvel in the abode."
26,Nalknad Palace,"Kakkabe is a hamlet in Coorg that is famous for many timeless splendours and some of which are Igguthappa Temple, Thadiyandamol Peak, and Nalnad Palace. Kodava king Dodda Veerarajendra constructed this palace after escaping from the attack of Tipu Sultan and invading Coorg.There is a stunning mandapa in the centre of the palace which was built for the wedding ceremony of Dodda Veerarajendra with Mahadevammaji in the year 1796. This palace is believed to be the last abode of the King of Kodagu and is now a conserved monument under the supervision of the Directorate of Archaeology and Museums of Karnataka. This palace has an underground tunnel that ends at Madikeri and it was built to dart enemies.Location: Tadiyandamol Hills, Kodagu District, Kakkabe, IndiaBest Time to visit: Any time during the day.Entry fee: No entry feeTimings: 9:00 AM - 6:00 PM on all the days of the weekAverage time required to visit the place: 1 to 2 hours.Distance from Madikeri Bus Stand: Around 35 KM.Also Read: Best Homestays in Coorg for a Relaxing Holiday"
27,Kabbe Hills,"In the Southern part of India, Coorg is wedged at the conjunction of two majestically interesting states- Karnataka and Kerala. From the top of the Kabbe hills, you can peep into the forested region of the bordered state of Kerala on one side and a vast patch of coffee estates and chola forests of Karnataka on the other. 
The trek is easy and very relaxing, the view from the top of the peak is mind-blowing and it actually takes your breath away.  The beckoning hilly stretches and the muddy path towards the peak of the hill is an adventure worthy to be explored.Height: 3800 ft.Location: Chelavara Village | Cheyandane Post, 571212, IndiaBest Time to visit: Winter season (October to March)Entry fee: INR 3000 for safaris.Timings: Safari starts from 3 PM.Average time required to visit the place: 3 to 5 hoursDistance from Madikeri Bus Stand: 37 Kms."
28,Sri Bhagandeshwara Temple,"This Kerala style temple is situated at the confluence of three holy rivers - Cauvery, Sujyothi, and Kannike. The confluence is famous as Triveni Sangama and is a very significant pilgrimage sight. 
The temple is dedicated to Lord Subramanya, Lord Narayana,  and Lord Bhagandeshwara and is said to be more than a thousand year old. Over the rule of various dynasties in the past, the temple has been renovated from time to time and presently, it is still a well-maintained temple proving the test of time and attracting flocks of devotees every day. 
If you attend the Pooja, the priests would explain the brief meaning behind every action and the historical story of idol installation. Sri Bhagandeshwara Temple is one of the ‘must-go’ places to visit in Coorg. 
The temple remains closed from 1:30 to 2:30 PM and the food is available to devotees and worshipers as well. As a visitor, it is our duty to maintain the peace and tranquillity of the place and let the positive aura reach to everyone who comes to worship.Location: Bhagamandala, Karnataka 571201Best Time to visit: October to AprilEntry fee: Entry is free.Timings: 6 Am to 6 PM on all days of the week.Average time required to visit the place: Not more than 30 minutes.Distance from Madikeri Bus Stand: Approximately 36 KM."
29,Talacauvery & Bhagamandala,"Located around 44 kilometres from Madikeri, Talacauvery is a popular sightseeing place in Coorg. Believed to be the birthplace of River Cauvery, the place is considered to be sacred amongst locals.A small spring and a holy pond in a temple complex mark this origin and are visited by worshippers from all over. Another tourist attraction is the hilly Bhagamandala located on the banks of the River Cauvery. Also known as Triveni Sangam, it is a confluence of the river and its two tributaries Kannike and Sujyoti.Don’t miss to take a dip in the cool waters of Cauvery while here. You must visit the ancient Bhagamandala Temple to spend some time in its serene environs and to see the beautiful colourful architecture. Height: 1,276 m above sea levelLocation: Bhagamandala, Kodagu, Coorg, Karnataka, 571247, IndiaEntry fee: No entry feeTimings: 6:00 AM - 8:30 PMAverage time required to visit the place: 2 to 3 hoursDistance from Madikeri bus stand: 35.7 KmKnow More: 67 Offbeat Places To Stay in Coorg"
