,Name,About
10,Mahatma Phule Museum,"Founded in the year 1890, Mahatma Phule Museum is one of the must-visit Pune tourist attractions for history buffs. Earlier established as Lord Ray Museum, the museum was renamed as Mahatma Phule Museum in the year 1968. The museum makes for an interesting trip as one can see various collections of industrial products, agricultural items and handicraft pieces in this museum.
Although the place has been about 118 years old now, it presents the old-world charm in the most amazing way to the tourists. If you wish to know more about the unique culture and rich heritage of India, Mahatma Phule Museum is a very educational experience for the tourists. Other notable and interesting collections which one can see here include brassware, stone carvings, marble statues, oil painting, textiles, body samples of animals from seals to elephants and so on.

Location: 1204/10, Ghole Road, Shivajinagar, Pune, Maharashtra
Best Time to visit: The museum can be visited by the tourists throughout the year.
Entry fee: There is no entry fee to visit the museum
Timings: The timings are from 10:30 am to 5:30 pm. The museum remains closed on Wednesdays."
11,Birla Ganpati Temple,"Boasting of one of the biggest idols of Lord Ganesha in the city of Pune, Birla Ganpati Temple is one of the most beautiful places to visit in Pune. For all those who seek a spiritual retreat away from the hustle and bustle, Birla Ganpati should be on your wish list. Encompassed by natural beauty and greenery, this temple attracts a number of devotees who come here to seek the blessings of Lord Ganesha.
One of the most striking features of this temple is that is not very much commercialized and offers tourists the peace of mind they are looking for. The imposing statue is one of the most beautiful idols of Lord Ganesha you’ll see in the region and tourists can be enthralled to see the glorious view from the top. The views can be best enjoyed when you go to the temple by climbing the steps and witness the spellbinding landscape filled with a blanket of greenery and gorgeous flowers.

Location: Birla Mandir, Revdanda-Murud Rd, Salav, Maharashtra
Best Time to visit: Tourists can visit Birla Ganpati Temple anytime throughout the year
Entry fee: There are no entry fees for entering this temple in Pune
Timings: The timings for visiting Birla Ganpati Temple is from 5 am to 10:30 pm every day"
12,Vetal Tekdi,"Vetal Hill is popularly known as Vetal Tekdi. It is one of the most famous places amongst the locals residing in Pune. Fitness freaks frequent Vetal Hill quite often for either an early morning walk, jog, trek or to cycle. Situated just 10km from Pune railway station, it is easily accessible by road. Vetal Hill is one of the highest points in Maharashtra at an elevation of 2600ft. This is a perfect place for a family picnic, photography, birding or just an outing along with friends on a weekend. The forest officials have constructed a deck at the top of the hill which offers a spell-bounding landscape of mother nature. Vetal Hill is a popular tourist destination which has a rich flora and fauna along with small lakes, colourful birds, green in every shade and a breathtaking view of the surroundings. The hill is dotted with chirping birds, peacock, rabbits, falcons and colourful butterflies. Apart from the famous Vetal temple the Chaturshringi temple too finds its place here. One has to scale close to 100 steps to offer prayers to goddess Chaturshringi along with other gods and goddesses. Birders frequent this place to spot colourful birds like robin, francolin, minivet, bulbuls and many more. Spend a weekend with friends and family at the gorgeous Vetal hills surrounded by fluttering butterflies, chirping birds and distant echo from nearby villages. An early morning trek to Vetal Hill is highly recommended to witness the gorgeous sunrise. Vetal Hill has a temple at the top of the hill dedicated to the goddess Vetala. Thus the mountain has been named after the temple worshipping the goddess."
13,Parvati Hill,"Amongst the most famous ‘tekdis’ and hillocks in the town of Pune, Maharashtra, Parvati Hill offers visitors gorgeous and stunning views of the surrounding valley. With a history dating back to almost 250 years, Parvati Hill is famous for its temples and museums, in addition to being one of the oldest structures in Pune. Built in the early mid-17th century, the Parvati Hill Temple Complex can be found on Parvati Hill. The temple is located at the top of the hill and enshrines the idols of Lord Ganesha, Goddess Parvati, Lord Vishnu, Lord Karthikeya as well as Devateshwar. It is also said to have served as the sole place of worship of the Peshwa rulers in the bygone eras. Situated at an elevation of almost 640 metres above sea level, it is also one of the most beautiful locations in the whole city of Pune and offers a great view of the entire city. One can reach the top of the hill simply by climbing 103 steps which are marked by specialised stone architectural works of the Maratha style.Moreover, the hillock also has the Parvati Museum, which boasts of age-old manuscripts, rare weaponry and one-of-a-kind coins. Located near the museum are the Sati Monument and Vetal Chabutra. Additionally, the museum complex also houses the Samadhi Sthan of Shrimant Nanasaheb Peshwa. The Parvati Hill Temple Complex is one of the oldest heritage structures in the city, still serving as a gentle yet magnificent reminder of the rule of the Peshwas in the region. Many old legends suggest that Balaji Bajirao, the Peshwa ruler, used to watch the Battle of Kirkee and the subsequent defeat of the British from this hill.History of Parvati Hill:
A single hilltop that rests 640 metres above sea level, Parvati Hill has a rich history that dates back to the 17th century. Famous since the days of the Maratha rule, there were many small shrines on its peak. It is during his rule as king when Shivaji Maharaj granted the rights and the seal of Parvati Hill to Priest Mahadbhat, the son of Mudgal Bharat Purandare to maintain the shrines. The formation of the main temple has a legend associated with it. According to the legend, the  main temple was built in 1749 by Shrimant Peshwa III Nana Saheb as a means to fulfill his mother’s vow. Kashibai, his mother, was suffering from a chronic foot ailment at the time and went to visit the shrine which was famous for its magical healing powers.  There, she prayed for her recovery and pledged to build a beautiful temple once she was cured of her ailment. Soon, she recovered and as per her promise, Nana Saheb constructed what is now known as the Parvati Temple on top of Parvati Hill. Another belief associated with the Parvati Hill and Temple suggests that Chhatrapati Shahu Maharaj, the king of the Maratha dynasty and Shivaji Maharaj’s grandson, had a special place for Nana Saheb Peshwa, who had won his confidence as well as trust. Shahu Maharaj treated the young Peshwa like his own son. Naturally, the demise of King Shahu Maharaj was an immense loss to Nana Saheb. So, as a means to pay respect, he brought the late king’s slippers and a Shiva Linga to Pune and placed them in the Parvati Temple. Later on, this shrine came to be known as the Devdeveshwar Temple."
14,Katraj Snake Park,"Situated in Katraj, Maharashtra, this place is an exciting outing for lovers of nature and wildlife. It is one of the most famous Pune tourist attractions and offers an excellent tour of fascinating wildlife spotting various snakes, reptiles, birds and turtles. Katraj Snake Park is home to more than 22 species of snakes and garners interest from both children and adults.
One of the most favourite attraction for the tourists at Katraj Snake Park is 13 feet long King Cobra. A park is an intriguing place where people are educated about snakes by clarifying their doubts and allaying their fears about snakes. Katraj Snake Park has been known for hosting a number of snake festivals, one of the most famous beings during the Nag Panchami. A visit to Katraj Snake Park is an educational experience where you can have fun and enjoyment with your family and friends with a bit of adventure.

Location: Pune-Satara Road, Opp. Katraj Dairy, Katraj, Pune, Maharashtra 
Best Time to visit: One should plan a visit here in the rainy season from the months of July to September
Entry fee: The entry fee at Katraj Snake Park is INR 3/ USD 0.05
Timings: It is open from 9:30 am to 6:00 pm for the tourists. Tourists should avoid Wednesday as it remains closed on that day"
15,Kamshet,"Kamshet is a beautiful hill station in Pune which is renowned for its natural beauty and a number of adventure activities. Located in the Western Ghats, Kamshet is replete with lush green hills and beautiful lakes. Kamshet is nestled between the gorgeous paddy and sunflower fields and offer a postcard-perfect landscape as a visual delight. It is located close to the two famous hill stations of Maharashtra-Lonavala and Khandala and offers a refreshing getaway to beat the heat and enjoy the surreal ambience.
Kamshet is most famous for being a paraglider’s paradise. There are various paragliding schools and world-class facilities to offer an unforgettable experience for the adventure junkies. Being an adventure hub, Kamshet is a must visit if you wish to challenge yourself with some pulse-racing adventures on your visit to Pune. Apart from paragliding, tourists here can embark on an exciting trek to the Kondaleshwar Cliff, Tower Hill or Shelar. Some other famous places to visit in Kamshet are Kondeshwar Temple, Bhairi Caves, Bhedsa Caves, Pawna Lake and Bhandar Dongar for a wholesome experience.
 

Location: Kamshet, Pune District, Maharashtra
Best Time to visit: The best time to visit this place is from October to June
Entry fee: N/A
Timings: N/A"
16,Dehu Gatha,"With an imposing statue of Sant Tukaram Maharaj, Dehu Gatha is known for being one of the biggest temples in Pune. The wonderful statue greets the visitors at the entrance of the temple and this place makes for a memorable visit in Pune. One of the most notable sights at Dehu Gatha is the various carvings from all the Gathas on Sant Tukaram embellished on the walls of this temple. It is often said that tourists who visit the temple must read at least 3 Gathas.
Dehu Gatha draws in pilgrims from far and wide and its spiritual ambience is totally tranquillizing. Built in 1723, this temple is believed to be the place where Sant Tukaram resided during his life. The most preferred time to visit Dehu Gatha is during palakhi in the month of ashadh which is held every year.
 

Location: Dehu, Pune, Maharashtra
Best Time to visit: The best time to visit this place is during monsoon and winter season.
Entry fee: There are no entry fees for the visitors at Dehu Gatha
Timings: The timings are from 6:30 am to 10:30 am in the mornings and then from 5:30 am to 8:30 pm in the evenings. For Saturdays, pilgrims can enjoy their darshan at Sant Tukaram temple up till 9 pm"
17,Taljai Hills,"Maharashtra is blessed with a number of picturesque travel destinations that has a magnetic pull to nature lovers and adventure enthusiasts. Whether it is the verdant hills or dense forests, monsoon adds a mystical charm to these places when they look rejuvenated and green. Taljai Hills is a popular weekend getaway in the city of Pune, which is a favourite of tourists for its abounding natural beauty and exotic fauna. Tucked in the Western Ghats with a pleasant climate virtually round the year, the place has a number of attractions for environmentalists and shutterbugs. The open forest area provides a relaxing haven for morning and evening walks.Taljai Hills is popular among the Punekars for the famous temple of Taljai Mata Devi located atop the hill. The road to the temple is a zigzag bituminous trail along the forest area which you have to hike as no vehicles reach up to the summit of the hill. Since the forest is not dense, you have a good opportunity to explore the place as you hike up to the temple. During your trip you can spot number of migratory birds, rare species of butterflies, peacocks and rabbits in their natural habitat. The temple area is well maintained with paved sitting area where travellers can sit and rest for a while. En route the Taljai Mata temple you will come across a pond where you can see ducks swimming in playful moods. It is a rare sight to delight! Taljai Hills is a perfect spot for outdoor picnic and excursions where you can be one with nature and unwind your fetters for some time. From the temple top, you can enjoy a 360 degree panoramic view of the Pune city at the backdrop of the emerald green Western Ghats."
18,Sky Jumper Trampoline Park,"As the name suggests, SkyJumper Trampoline Park is a one-stop centre for amusement, thrill, fun activities on over a hundred interconnected trampolines. The park promotes fun along with sports, fitness and makes for a perfect picnic destination with friends and family. Although it restricts the entry of kids below the age of two years, it is suitable for everybody above the aforementioned age. It has designated trampoline play areas for older kids as well as adults in different age brackets, thus covering all age groups. The park is a famous pick for locals of Pune and tourists alike; especially amongst tourists from nearby cities like Mumbai and Nagpur. There are a number of special activities and events that are organised for teens and parents and for other homogeneous groups. Some of the attractions here include the basketball hoops, wall climbing, foam pits, leap of faith and vertical slide. The park is also considered as a perfect venue for birthday parties, get-togethers, reunions and other celebrations with closed ones. The park also has an elevated cafeteria where visitors can munch on snacks and drinks whilst enjoying the views of the trampoline park. In order to maintain the utmost safety measures, the park has a set of do’s and don’t that visitors are expected to follow on their visit here. SkyJumper Trampoline Park is perfect for a quick break and fun-filled dose of energy. It is where you must go flying up in the air, climb walls, and fall to bounce back, literally!"
19,Pashan Lake,"Enjoy a surreal evening at Pashan Lake in Pune away from the clamor of city life. It is a man-made lake and one of the most picturesque places to visit in Pune. Dating back to the British times, this lake was built as a water reservoir to meet the needs of water in the neighborhood. The place can be visited for a picnic to enjoy the natural scenery and the cool breezes. Boating and fishing are other popular activities that one can enjoy at Pashan Lake
Pashan lake boasts of hosting many beautiful migratory birds and has become a popular spot for bird watching in Pune. One can see many rare and exotic birds here like a gray heron, little egret, white-breasted kingfisher, open billed stork etc. With the great landscape replete with greenery and natural surroundings, Pashan Lake is a wonderful bird sanctuary which you can visit in Pune.

Location: Pashan Lake is located at a distance of 12 kilometers from Pune city center
Best Time to visit: The months from December to February are the best for visiting Pashan Lake
Entry fee: No tickets are required to enter Pashan Lake
Timings: The timings are 8:00 am to 11:30 pm"
20,National Defence Academy,"If you’re fascinated by the defense forces of our country, the National Defence Academy is one of the most unmissable places to visit in Pune. It is a joint training institute for the members of Indian Navy, Indian Airforce, and Indian Army. A visit to National Defence Academy offers an interesting glimpse into the lives of valiant men who receive their training here. The place has been famous for producing for some of the finest military personnel who have gone on to champion in various fields like sports, arts, Olympics etc.
A visit to National Defence Academy is an unforgettable experience for children who can learn more from the place where future Indian soldiers are made. The place is also popular for its magnificent architecture, the largest inter-service museum in the country and the Weapon Technology Park that are great places for tourists.

Location: National Defence Academy is situated in Khadakvasla which is around 15 km from Pune
Best Time to visit: It can be visited throughout the year as per your convenience
Entry fee: There are no entrance fees, however, one has to take prior permission 48 hours before visiting.
Timings: It can be visited only on Sundays between 10:00 am and 12:30 pm by the tourists."
21,Peacock Bay,"Peacock Bay is a spectacular place to visit in Pune when you are touring National Defence Academy. It is adjacent to the lake at Khadakvasla Dam and owned by the National Defence Academy. With a large number of peacocks which could be spotted in the area, Peacock Bay got its well-deserved name. Along with the peacocks, the place has been known for offering glimpses of various flora and fauna like deer, Lion-tailed monkeys, and civets.
Peacock Bay has been famous for hosting a number of challenging competitions and activities of NDA. The place has many facilities which range from sailing boats, windsurfers to different whalers and dinghies. Peacock Bay offers a surreal ambiance and offers a wonderful visit distinct from many other places to visit in Pune.

Location: Peacock Bay is located at National Defence Academy in Pune
Best Time to visit: The ideal time to visit Peacock Bay is from the month of July to February
Entry fee:  Tourists are not required to pay any entrance fees for visiting Peacock Bay
Timings: Although there is no specific time to visit this place, it is advisable to plan your visit in the morning or evening."
22,National War Museum,"Offering an astounding getaway to commemorate the memory of brave Indian soldiers who lost their lives in the line of fire, National War Museum is one of the most amazing Pune tourist places. Engulfed by a blanket of greenery, National War Museum is the only war memorial in South Asia that was built by the contributions of common citizenry.
National War Museum is an interesting visit to appreciate the efforts of citizens in Pune in acknowledging the valour of Indian soldiers. One who visits here can get a chance to get a glimpse of a MiG-23BN which was used in the Kargil war. Another fascinating thing on display here is the replica of INS Trishul which offered its services in the India-Pakistan War of 1971 and Liberation of Goa. National War Museum offers a great trip for students and people interested in Indian defence history.

Location: Prince Of Wales Drive, Ghorpuri Lines, Dobarvadi, Ghorpadi, Pune, Maharashtra 
Best Time to visit: July to March are the best months of the year for seeing this place on a trip to Pune
Entry fee: There are no entrance fees to visit here
Timings: National War Museum can be visited any day of the week from 9:00 am to 5:30 pm"
23,Kamala Nehru Park,"One of the finest places in Pune, Kamala Nehru Park is the place to go for enjoying the company of nature. The park has been frequented by locals and tourists who want to enjoy some peaceful moments. One can spot many people jogging and doing yoga in the mornings here. The park also boasts of having a children’s playground, a fountain and two laws.
The star attraction of Kamala Nehru Park is the military jet which tourists can see in one of the lawns. The place is filled with green trees and offers a pleasant weekend outing with friends and families. When visiting here, tourists can also explore the temple of Lord Dutta which is located next to the park. The presence of various food stalls and eateries makes it a lively place for enjoying a nice evening in Pune.  

Location: Babulnath, Dadi Sheth Wadi, Malabar Hill, Mumbai, Maharashtra 
Best Time to visit: Winter is the best season to visit this place when the climate is cool and ideal for sightseeing.
Entry fee: There are no entry fees for going to Kamala Nehru Park
Timings: The timings at Kamala Nehru Park is from 5:00 am to 9:00 pm"
24,Diamond Water Park,"Enthrall yourself with an eventful day at Diamond Water Park the next time you are visiting Pune. It is one of the main attractions in Pune where you can be assured of a wonderful day and jam-packed enjoyment for kids. Diamond Water Park is visited by the people for a refreshing retreat with water sports and other fun activities. It boasts of having more than 7 swimming pools and more than 32 international water rides and attractions.Some popular attractions at Diamond Water Park are kiddies pool, family play station, wet bubble, Tortuga Falls etc. the fun rides offer a thrilling experience to all the tourists and there is also an unlimited lunch which you can enjoy at Diamond Water Park.Location: Water Park Road, Lohegaon, Pune City, Maharashtra.Best Time to visit: Diamond Water Park is a great place to visit in Pune throughout the yearEntry fee: The entry ticket for the weekdays is INR 600/ USD 9.25 and for the weekends & public holidays is INR 700/ USD 10Timings: Tourists can visit Diamond Water Park from 10 am to 5:30 pm every day"
