,Name,About
14,Magnetic Observatory,"The Alibag Magnetic Observatory was established in the year 1904 and is one of a few British establishments that can be found here. What makes it very unique is that not only is it the only kind in Asia, but one of only 13 such observatories in the world. It provides geomagnetic data and has been among the foremost magnetic observatories in the world.The observatory has 2 buildings. The first building has magnetometers that record geomagnetic field change while the second has precision recording instruments that provide data with geomagnetic storms.Location: Police Line, Alibag, Maharashtra 40220Timings: 10 AM to 5 PMHow to reach: There are various state transport buses running throughout the day from Alibaug, Pune, and Mumbai and taking you to this place."
15,Raigadi Bazaar,"An all-in-one store to satisfy your shopping needs is the Raigadi Bazaar. Situated within a kilometre from the Alibuag beach, this place is ideal for shoppers. This big place serves as a mini-market for all travellers where they can buy diverse small items such as handicrafts, sandals & shoes, accessories, food, and so on.Right from ethnic wears to branded shoes, mouthwatering sweets to evening snacks, cosmetics to handicrafts, you can purchase all forms of products at your ease. People flock together to grab the best-selling gifts for their loved ones and to taste the delicious cuisines for the first time.This attractive, busy, crowded bazaar is one of the leisure places to visit in Alibuag where one can get the top-selling items at cheapest prices.Location: Koliwada, Alibag, Maharashtra.Timings: 10 AM to 9 PMHow to reach: If you are in Alibaug than Raigadi bazaar is accessible by autos.Must Read: Amazing Resorts in Alibaug for families and friends"
16,Vikram Vinayak Temple,"Give your family an awe-inspiring feeling by taking them to Vikram Vinayak Temple. This beautiful pilgrim with admirable construction is placed nearly 20 km away from Alibaug. The different idols worshipped by devotees are Shiva-Parvati, Durga, Shree Radha-Krishna, and Surya (the Sun).The temple looks splendid for its great tomb, built by white granite along with the rooftop which is made open from all directions. This temple serves twin purposes like a religious place for followers and a symbol of India’s supreme art and architecture. With its magnificent outlook, Vikram Vinayak Mandir is not only acknowledged as one of the best tourist places in Alibuag but also in Maharashtra.Location: Nidi, Maharashtra.Timings: 6 AM to 9 PMHow to reach: One can take a cab from Alibaug bus stand to reach Vikram Vinayak Temple."
17,Awas Beach,"Are you ready for one of the coolest places to visit in Alibuag with friends or family? Awas Beach guarantees you 100% beachful bliss with its casuarina and Suru trees surrounded on its seashores. This beach is famous for less crowd and self-enlightenment. It is also quite a place for couples and romantic partners who seek to cuddle and stroll on beach sand.Located at the outskirts of Alibuag, this beach is provided with beautiful houses and resorts having the beach-side view. Thus, tourists who want to feel an aesthetic pleasure of nature should come here at least one time.Location: Alibaug.Entry fee: None.How to reach: The easiest way to reach Awas beach is by state transport buses. If you are in Alibaug than it is accessible by autos."
18,Birla Mandir,"Located at a distance of 20 km from Alibuag on the Alibuag – Roha route is the beautiful Birla Mandir. Lord Ganesha is worshipped as the main idol, followed by ‘Riddhi and Siddhi’ on both sides. Here, people enjoy the very atmosphere and cleanliness which best suits for meditation. For family trippers, this is a one-stop destination where you can spend hours with your family and kids. The perfect time to visit this temple is during the sunset, where lights will be turned on, Aarti will be performed, and you can witness the true beauty of the marble.Location: Revdanda-Murud Rd, Salav. Timings: 9 AM to 7 PMHow to reach: One can take a cab from Alibaug to reach Birla Mandir.Check Out: Best Adventure tours in Alibaug"
19,Undheri Fort,"Undheri Fort is one of the most popular tourist attractions that is located at a distance of around 300 m from Khanderi and 9 km from Alibaug towards Kihim. This is one of the best places to visit in Alibaug. 
This island fort was built by Siddi Qasam in 1680 and was under the realm of several rulers like Peshwas, Siddis and Angres and the British. The fort is a relic and with the help of a guide, you can learn the history of the fort as well as some of the key principles behind its layout of the fort.Location: Near from Khanderi, Alibaug.Timings: All day.

How to reach: Tourists can reach this fort by hiring local fishing boats after seeking permission from the Bombay Port Trust.Popular Reads: Best Picnic Spots near Mumbai for amazing weekends"
20,Brahma Kund,"Brahma Kund is one of the most popular Places to visit in Alibaug that was constructed in 1612. It has been one of the most visited religious spots located at a distance of 20 km from Alibaug. There are two kunds -  Shiva Pool and Brahmas Kund, which are surrounded by steps on all sides. As per the beliefs, the water in the kunds were collected by construction of walls when Lord Brahma bathed Lord Krishna.Location: Hilltop Raigarh District, Alibaug 402201 India.Timing: 6:00 AM - 8:00 PM.How to Reach: It is located at a distance of 20 km from the city centre of Alibaug. It takes about 45 minutes to cover the distance. You can easily get public transport to reach this place. It would however be wonderful if you can take your own vehicle to enjoy the scenic route."
21,Karmakar Museum,"Karmakar museum, named after Padmashree VP Karmakar, is where the work of its namesake is displayed. Padmashree Karmakar was a sculptor and his life’s work is displayed here, thus making it a place to visit in Alibag.Sculptures ranging from those of Shivaji to Gandhi and Lal Bahadur Shastri, to sculptures of animals and people, this is a one of a kind display open throughout the year. For art enthusiasts and students of art and sculpture, it is an excellent place to study the influence of early 20th century Art in his work.Location: Sasawane, Maharashtra 402201Timings: All day.Entry fee: INR 5How to reach: It is located in Bodani, which is approximately 18 km North from Alibaug, and near Sasawane beach. You can take a cab or public transport.Recommended Reads: Best Weekend Getaways from Mumbai for your next vacation"
22,Saswane Beach,"It is a very serene beach which is relatively lesser-known to the people and that is why it should be considered as one of the best tourist places in Alibaug on weekends. Groves of coconut trees align this beach enhancing the beauty of the beach which is edging a small village. Having all these beautiful features this beach also provides a range of water sports. Unfortunately, the water sports are not available in monsoon season as the tides get very aggressive in those months. You should not miss the sun drowning in the ocean behind the colourful fishing boats on the beach.Location: Saswane Beach, Alibag, Maharashtra, India.Timings: 24 Hours"
23,Kasim Beach,"With shining silver sand and aligned with gorgeous palm trees, Kasin beach is one of the serene attractions in Alibaug. This unexplored and offbeat beach is silent amidst the sound of waves, trees and birds. It has got a long stretch of coastline which is perfect for walking while the waves play hide and seek with your feet. Taking your loved one with you will be the perfect thing to do. Or you can simply sit back and watch the sun drowning in the sea.Location: Kasim Beach, Alibaug, Maharashtra, India.Timings: 24 Hours"
24,Korlai Beach,"Korlai Beach edges a relatively quiet extent of the Arabian Sea with a stretch of sand which has a unique blend of white and dark sand patches. It is not a regular sandy beach, rather you will find green-yellow weeds, beautiful oxalis flowers and green meadows during monsoon. This offbeat beach has a bridge which directly joins the land to a fort built in the sea making space among amazing Alibaug sightseeing places. It is a good example of Portuguese architecture. Not only this, the village people are also Portuguese speaking. It is a good weekend getaway to escape regularity. Location: Korlai Beach, Alibaug, Maharashtra, India.Timings: 24 HoursPopular Reads: 20 Best Hill stations near Mumbai for next trip"
25,Kanakeshwar Devasthan Temple,"It is one of the religious Alibaug tourist attractions which is a temple dedicated to Lord Shiva. Settled on the hilltop requires you to climb up the stairs. This journey could be tiring but will keep rewarding you with beautiful views of the village. Once you reach there, you can pay your tribute to the Lord Shiva. If you are not a devotee then you can admire the finest example of the Hoysala style of architecture which was built in 1674. You will see finely sculpted lions on either side of the gate unlike the regular gate. The temple also has a tank called ‘Pushkarni’ with freshwater fish, which is unfortunately not open for tourists.Location: Kanakeshwar Devasthan Mandir, Alibaug, Maharashtra, India.Timings: 24 Hours"
26,Someshwar Temple,"Someshwar temple is a beautiful architectural structure but it is an ancient temple of Lord Shiva located in Akshi, just 3 kilometer away from Alibaug. The artistic extravaganza displayed on the structure has a history to be told that Satavahana rulers built it during 4th Century.The temple is being nurtured by the cool breezes all the time because it is very near to the Akshi beach. There is a huge pond is located inside the temple premises which exists as a nourishing sight.Location: Akshi, Alibaug.Timings: 6 AM to 7 PMHow to reach: From Mumbai International Airport, you can reach Alibaug by cab after traveling for almost three hours and from Alibaug, it is only 3 km to Someshwar temple."
27,Nagoba Mandir,"Nagoba Mandir is hidden in the woods where you will find an idol of a hooded snake which is worshipped. According to legends, a man was bitten by a snake and once he came here, he was magically saved. It also has a samadhi of a saint who is believed to possess divine powers.Although the temple is small but it is made with utmost detailed architecture. Moreover, it is a well-maintained architecture which falls among the significant places to visit in Alibaug near Saswane Beach. Tourists are attracted towards it because of the hanging bunch of countless bells and serene environment. It is suggested to have plenty of time in your hand as you will be fed with panoramic views on the way.Location: Nagoba Mandir, near Saswane Beach, Alibag, Maharashtra, India.How to reach: Walk from Saswane BeachPopular Reads: Amazing Camping Places near Mumbai for a stargazing experience"
28,Vrindavan Farm,"Vrindavan farm is a place for trees, plants, fruits, and herbs to get birth, grow and flourish freely. In order to enrich the motherland, the workers here use a combination of indigenous knowledge and modern understanding. This slow yet determined practice gradually builds a self-sustained, diverse, and healthy food forest.Other than fresh produces from the farm, it is also famous for the art and craft museum where you can purchase highly organic products like honey, spices, wax candles, etc. Moreover, if you’re planning to kick-start your business in organic farming, you can get the best advice here.In this fast-evolving world with genetically-modified seeds, this farm aims to spread the ancient art of natural farming which stands unique from other tourist places in Alibaug.Location: Kankeshwar Phata | Dist. Raigad, Alibaug, India, Alibaug.Timings: All day.Entry fee: Free for sightseeing. And for a one-day package, it starts from Rs. 750/- per head.How to reach: You can reach Vrindavan Farm by taking cab from Alibaug bus stand.Must Read: Best places for trekking near Mumbai for adventure freaks"
29,Hanuman Temple,"Hanuman Temple or Maruti Mandir is yet another popular Tourist place in Alibaug that you visit with your loved ones. The temple is located within the premises of the Kanakeshwar Devasthan Temple, which is located at a distance of 13 km from the city centre of Alibaug.The best part of this temple is its mesmerizing scenic beauty on the top of the hill which will surely tranquilise your senses.Location: Shribag No.3, Alibag, Maharashtra 402201.Timing: 6:00 AM - 9:00 PM.How to Reach: It is located at a distance of 13 km from the city centre of Alibaug. You can cover the distance within 30 to 45 minutes by taking public transport. If you are travelling by private transport, you can reach the place much quicker."
