,Name,Rating,Link,Distance,Location,About
10,City Shopping,3.1,https://www.holidify.com/places/nasik/city-shopping-sightseeing-3052.html,2 km  from city center,,"While in Nasik, one can shop for silver ornaments and silver ware. Head to the Main Bazaar or the Saraf Bazar for the same."
11,Gangapur Dam,,https://www.holidify.com/places/nasik/gangapur-dam-sightseeing-122342.html,13 km  from city center,,"Gangapur Dam is an earthfill dam on River Godavari, and the longest earthen reservoir of Asia. People come here to spend a peaceful afternoon on the garden by the river, enjoying the blissful, picturesque scenery of the river, straight out of a dream. Migratory birds can be spotted in the evening, and there is a new boating facility to attract more tourists."
12,Dugarwadi Waterfalls,,https://www.holidify.com/places/nasik/dugarwadi-waterfalls-sightseeing-125105.html,34 km  from city center,,"Situated at 177 kms from Mumbai in Nasik, Dugarwadi Waterfalls is a beautiful cascade of silvery water amidst verdant greenery, enveloped in  mountains. The waterfalls are synonymous with natural beauty, calm and tranquility."
13,Kalaram Temple,3.2,https://www.holidify.com/places/nasik/kalaram-temple-sightseeing-3056.html,1 km  from city center,,"One of the most significant religious centers of the city, this one derives its name from the black statue of Lord Rama. Also find inside the temple a black statue of Lord hanuman and statues of Sita and Lakshman."
14,Deolali Camp,3.2,https://www.holidify.com/places/nasik/deolali-camp-sightseeing-3053.html,14 km  from city center,,"A peaceful place away from the daily rush, Deolali (also spelt Devlali), is a perfect destination to revitalize yourself with clean air and spend some lone time in this well kept cantonment area."
15,Mulher Trek,3.5,https://www.holidify.com/places/nasik/mulher-trek-sightseeing-8276.html,91 km  from city center,,"Mulher, also known as Mayurgad, is a hill fort in Maharashtra. One of the many forts in Nasik, it is at an elevation of 4200 feet from the ground."
16,Ahivantgad,3.5,https://www.holidify.com/places/nasik/ahivantgad-sightseeing-8231.html,214 km  from city center,,Ahivantgad is a fort in the Nasik district of Maharashtra. Ahivantgad and Achala are twin forts. The top of the fort resembles more a wide plateau than the peak of a hill.
17,Salher Trek,3.5,https://www.holidify.com/places/nasik/salher-trek-sightseeing-8288.html,82 km  from city center,,"The highest fort in the Sahyadri, Salher is a lesser known but extremely gorgeous trekking destination that should be a must on your bucket list."
18,Dhodap Trek,3.5,https://www.holidify.com/places/nasik/dhodap-trek-sightseeing-8245.html,50 km  from city center,,"Dhodap is a hill fort in Maharashtra. One  of the many forts in the district of Nasik, the fort is situated at an elevation of about 4700 feet from the ground. There is a temple of Jagdamba in the fort, along with an idol of Hanuman at the op of one of the tanks."
19,Muktidham Temple,,https://www.holidify.com/places/nasik/muktidham-temple-sightseeing-122338.html,7 km  from city center,,"Muktidham Temple in Nashik is abode to numerous Hindu gods and is made from authentic Rajasthani marble. It houses replicas of all the 12 Jyotirlingams, sanctified by their original shrines. There is also a Krishna temple, which depicts his life and eighteen chapters of Geeta on the walls. Laxmi, Hanuman,Durga and Ganesh temples are present as well."
20,"Kumbh Mela, Nasik",3.1,https://www.holidify.com/places/nasik/kumbh-mela-sightseeing-120900.html,1 km  from city center,,"The mass Hindu pilgrimage of Kumbh Mela involves gathering on a massive number of Hinduism followers to bathe in a sacred river. There are four such fairs widely recognised as the Kumbh Melas, namely- the Haridwar Kumbh Mela, the Allahabad Kumbh Mela, the Nasik-Trimbakeshwar Simhastha and Ujjain Simhastha. The festivities are held on the banks of rivers, namely- Ganga, Sangam, Godavari and Shipra."
21,Someshwar Temple,,https://www.holidify.com/places/nasik/someshwar-temple-sightseeing-122339.html,7 km  from city center,,"Located in the suburbs on the banks of River Godavari, Someshwar temple is one of the oldest Shiva temples in Nashik. The soothing greenery around gives the temple a beautiful ambience. There is an attached boating club by the river and a children's park for recreation. While visiting the temple, devotees can pay respect to Lord Hanuman as well."
22,Navashya Ganapati Temple,,https://www.holidify.com/places/nasik/navashya-ganapati-temple-sightseeing-122340.html,5 km  from city center,,"Navashya Ganapati Temple is at least a 300 year old shrine on the banks of Godavari dedicated to Lord Ganesh. It was established by the Peshwas in the 1770s, and is till date known for making thousands of followers happy. The name comes from the word ¥Navas' which means prayers, and here all prayers of devotees are granted by the Lord."
23,Ram Kund,,https://www.holidify.com/places/nasik/ram-kund-sightseeing-122341.html,1 km  from city center,,"Ram Kund is the sacred tank of Nashik where believers gather to immerse the remains of the dead souls for their salvation, just like Lord Rama himself did for his father. He also took a bath here during exile. Hindus believe a dip in this tank will wash away their sins, and thus flock here in crowds, especially during the Kumbh Mela."
24,Artillery Museum,,https://www.holidify.com/places/nasik/artillery-museum-sightseeing-122344.html,6 km  from city center,,"Artillery Centre Museum premise used to be a military centre for British-Indian forces during World War II, but now part of it is a museum and the other part is a training ground for Indian soldiers. The museum houses a whole range of weapons and aircrafts used by the Indian army over the decades, and offers a glimpse into the country's proud military past."
25,Balaji Devsthan,,https://www.holidify.com/places/nasik/balaji-devsthan-sightseeing-122343.html,8 km  from city center,,"Balaji Devsthan in Nashik houses a replica of the idol deity of TIrupati, and is a haven for those who cannot make the trip to the original shrine. Moreover, River Godavari and the adjacent waterfall offer a spectacular ambience for peace and spirituality. Regular religious festivals are organised here, and the Lakshadeep Utsav on the day of Kojagari Pournima is very special."
26,Swami Samarth Ashram,,https://www.holidify.com/places/nasik/swami-samarth-ashram-sightseeing-122345.html,4 km  from city center,,"Swami Samarth Ashram is a place of spirituality, close to the Trimbakeshwar Temple in Nashik. The ashram is dedicated to the 19th century saint Swami Samarth, who lived in Maharashtra and effected the lives of the people with his wisdom and preachings. The temple still upholds the old traditions and rituals catering to his followers. The ashram also offers a spectacular view of the Sahyadri range."
27,Sundarnarayan Temple,,https://www.holidify.com/places/nasik/sundarnarayan-temple-sightseeing-122346.html,1 km  from city center,,"Sundarnarayan temple near the Ahilyabai Holkar Bridge in Nashik is a shrine of Lord Vishnu. The legend goes that being cursed by the enraged wife of a sage, Vishnu turned charcoal black and regained his beautiful form of Sundarnarayanan bathing in the waters of Godavari here. The temple attracts a large crowd on the day of spring equinox, when the sun's rays fall directly on the idols of Vishnu, Lakshmi and Saraswati."
28,Vihigaon (Ashoka) Waterfall,,https://www.holidify.com/places/nasik/vihigaon-waterfall-sightseeing-122348.html,46 km  from city center,,Vihigaon Waterfall is a perfectly refreshing weekend getaway in the lap of nature's bounty near Nashik. The waterfall is known for its captivating natural beauty and the 120 feet fall where the visitors can engage in rappelling for about 30 minutes. The hike stretch to the falls through the woods is also quite fascinating.
29,Coin Museum,,https://www.holidify.com/places/nasik/coin-museum-sightseeing-122347.html,19 km  from city center,,"The Coin Museum in Nashik is a part of the Indian Institute of Research in Numismatic Studies since 1980, and houses an extensive collection of coins in different materials and of different ages. The museum perfectly depicts the evolution of currency system in India, since the historic ages till today, through its collections and dioramas."
30,"Sai Baba Temple, Nasik",,https://www.holidify.com/places/nasik/sai-baba-temple-sightseeing-122350.html,3 km  from city center,,"There are many temples scattered across the country of Sai Baba. The temple in Nashik is one such shrine similar to the Shirdi's. It marvels in cleanliness and maintaining the same sort of discipline that we associate with Sai temples. Devotees of Sai Baba, those who cannot make it to the original shrine, flock here to pay tributes to their god."
31,Shubham Water World,,https://www.holidify.com/places/nasik/shubham-water-world-sightseeing-125095.html,20 km  from city center,,"Shubham Water World is situated in Anjeneri Hills in Nashik. The park is dotted with swings and slides and roller coasters, and is popular among both the kids and adults. The park also has an amusement park, play area and food options."
32,"Fun World, Nasik",,https://www.holidify.com/places/nasik/fun-world-sightseeing-125096.html,7 km  from city center,,"Fun World Water Park is situated in Nasik in Maharashtra and is one of the relatively unknown parks. The park has thrilling rides like the columbus and water rides like double tube slides, aqua dancing etc."
33,Shagun Resort & Water Park,,https://www.holidify.com/places/nasik/shagun-resort-water-park-sightseeing-125097.html,38 km  from city center,,"Situated on the Mumbai- Nasik highway, Shagun Resort & Water Park is frequented by visitors all throughout the week. The resort also have stay options and good buffet food options."
34,Dabhosa Waterfall,,https://www.holidify.com/places/nasik/dabhosa-waterfall-sightseeing-125106.html,61 km  from city center,,"Dabhosa Waterfall is situated near Nasik in Thane, Maharashtra. Formed over Lendi River, the falls fall down a height of around 300 metres. The spot also facilitates adventure activities like Kayaking, Valley Crossing, Zip Line, fishing and trekking."
35,Sula Fest,,https://www.holidify.com/pages/sula-fest-1597.html,36 out of 38  places to visit in Nashik,,"With music performances going on till late in the night, the Gourmet World Music Festival, famously known as Sula Fest is a music lover's paradise. Hosted at the Sula Vineyards, Sula Fest is one of the largest music fests in India. The fest includes some of the top artists performing and a lot of wine. In its next edition which will be held on 2nd - 3rd February 2019 has got performances from Kefaya, Rodney Branigan, Young The Giant and Nucleya all lined up for you. So hurry up and buy your tickets as it tends to get sold out very quickly. For the ultimate fest experience, make sure to stay in one of the tent accommodation."
36,Zonkers Adventure Park,,https://www.holidify.com/places/nasik/zonkers-adventure-park-sightseeing-1254276.html,9 km  from city center,,"Zonkers Adventure Park is an ultimate fun adventure park situated in Nashik. It offers a plethora of adventure activities and fun sports for both the adults and the kids. From the several games and activities available at the park, the most popular ones include artificial rock climbing, go karting, zip lining, rappelling etc."
37,Saptashrungi Ropeway,,https://www.holidify.com/places/nasik/saptashrungi-ropeway-sightseeing-1258068.html,38 out of 38  places to visit in Nashik,,"Saptashrungi is a revered HIndu pilgrimage site in Nashik, Maharashtra, that is situated on top of a hillock and a strenuous trek uphill is required to reach it. So the ropeway was installed here for the ease of the pilgrims and that has been a major hit ever since. The furnacular trolley started operating in July 2018 and has a total of 6 compartments that can accommodate 10 people each. The building is also facilitated with restrooms, eateries and waiting rooms for the convenience of the pilgrims and tourists."
