,Name,Rating,Link,Distance,Location,About
18,French War Memorial,3.3,https://www.holidify.com/places/pondicherry/french-war-memorial-sightseeing-3260.html,3 km  from city center,,French War Memorial is a stylish structure located in the Goubert Avenue and is dedicated to the soldiers who lost their lives in the First World War.
19,Sri Manakula Vinayagar Temple,3.3,https://www.holidify.com/places/pondicherry/sri-manakula-vinayagar-temple-sightseeing-3271.html,3 km  from city center,,"Sri Manakula Vinayagar Temple is an ancient temple dedicated to Lord Ganesha and is said to have been established almost 5 centuries ago. Situated behind the Raj Niwas, the sanctum is enshrined with a grand idol of Vinayaka called Vellakkaran Pillai."
20,Pondicherry Museum,3.3,https://www.holidify.com/places/pondicherry/pondicherry-museum-sightseeing-3269.html,3 km  from city center,,"Located in the Bharathi Park, Pondicherry Museum houses a fantastic collection of sculptures. It has the remains of the archeological findings from the Arikamedu Roman settlement."
21,Veerampattinam Beach,,https://www.holidify.com/places/pondicherry/veerampattinam-beach-sightseeing-121330.html,3 km  from city center,,"Located on the outskirts of Pondicherry in the largest coastal village called Veerampattinam, Veerampattinam Beach has an extensive coastline and is counted among the most beautiful beaches of the tinsel town. Since the beach is little known, tourist inflow is minimum and the beach boasts of golden sands and pollution free environs."
22,Gokilambal Thirukameswar Temple,3.2,https://www.holidify.com/places/pondicherry/gokilambal-thirukameswar-temple-sightseeing-3261.html,6 km  from city center,,"Situated 11 km from the Pondicherry in small town of Villianur, Gokilambal Thirukameswarar Temple is a beautiful temple dedicated to Lord Shiva. However, one can clearly witness the French influence over the temple through their varied traditions."
23,Chidambaram,3.3,https://www.holidify.com/places/chidambram,59 km  from city center,,Chidambaram is a highly revered temple town located about 58 km from Pondicherry. The town is known for its several ancient shrines and historic buildings.
24,Bharathi Park,3.3,https://www.holidify.com/places/pondicherry/bharathi-park-sightseeing-3255.html,3 km  from city center,,"Bharathi Park is a well planned and well maintained park flanked by some of the most important government buildings on all the sides. Serving as a popular tourist attraction since the times of British, this place is ideal to relax and unwind."
25,Immaculate Conception Cathedral,3.3,https://www.holidify.com/places/pondicherry/immaculate-conception-cathedral-sightseeing-3262.html,3 km  from city center,,Immaculate Conception Cathedral or Eglise de Notre Dame de la Conception Immaculee Church is a beautiful place of worship established in year 1686. Dedicated to St.
26,Varadaraja Perumal Temple,3.3,https://www.holidify.com/places/pondicherry/varadaraja-perumal-temple-sightseeing-3273.html,3 km  from city center,,"Varadaraja Perumal Temple is an ancient temple dating back to 12th century and is of great religious significance. Situated in Villiannur, the structure of the temple is very attractive and is highly revered by its devotees."
27,Church of Our Lady of Angels,3.3,https://www.holidify.com/places/pondicherry/church-of-our-lady-of-angels-sightseeing-3259.html,3 km  from city center,,"Also known as Eglise de Notre Dame des Anges, the Church of Our Lady of Angels is mainly renowned for its immaculate stone work. The beautiful texture of white marble is highlighted by using the fusion of limestone and egg white."
28,The Statue of Dupleix,3.3,https://www.holidify.com/places/pondicherry/the-statue-of-dupleix-sightseeing-3272.html,3 km  from city center,,"Commissioned in the year 1870, this 3 meter high statue was established to honour Francois Dupleix, who governed Pondicherry till 1754. This statue situated at the Place du Republique is built over amazing granite columns."
29,Aayi Mandapam,,https://www.holidify.com/places/pondicherry/aayi-mandapam-sightseeing-121325.html,3 km  from city center,,"Standing sturdy at the centre of the Bharathi Park in Pondicherry, Aayi Mandapam or Park Monument is a pearly white edifice built during the reign of Napolean III, Emperor of France. The monument was built in the honour of the female courtesan Ayi who tore down her own house to build a water reservoir for the city."
30,Meeran Mosque,3.3,https://www.holidify.com/places/pondicherry/meeran-mosque-sightseeing-3265.html,2 km  from city center,,"One of the most revered religious spot by Muslims; Meeran Mosque was built about three hundred and fifty years ago. In fact, it serves as the oldest mosque in Pondicherry with a distinct type of architecture."
31,Cluny Embroidery Centre,,https://www.holidify.com/places/pondicherry/cluny-embroidery-centre-sightseeing-121327.html,3 km  from city center,,"Housed in an 18th century heritage bungalow on the Rue Romain Rolland Street, Cluny Embroidery Centre is a wonderful venture started by a local convent to provide employment to underprivileged women. The building was supposedly donated by a French woman to help the poor women in need and is currently run by Catholic nuns."
32,Ananda Ranga Pillai Mansion,,https://www.holidify.com/places/pondicherry/ananda-ranga-pillai-mansion-sightseeing-121328.html,3 km  from city center,,"Located on the Ranga Pillai Street, opposite the Grand Bazaar, Ananda Ranga Pillai is one of the most ancient heritage buildings of Pondicherry. Built in 1735, the house was named after the courtier Ananda Ranga Pillai, of the French Governor- Joseph Francois Dupleix."
33,Ganesh Garden,,https://www.holidify.com/places/pondicherry/ganesh-garden-sightseeing-121331.html,2 km  from city center,,"Located on the Ramarajda Street in Pondicherry, Ganesh Garden is a quaint little botanical garden maintained by a French couple. Housed in a residential building, the garden cum nursery has a plethora bushes and shrubberies from medicinal plants to flowering plants. The place has been kept and groomed impressively and is a must visit for gardening enthusiasts."
34,ISKCON Pondicherry,,https://www.holidify.com/places/pondicherry/iskcon-pondicherry-sightseeing-121333.html,4 km  from city center,,"Situated in the Krishna Nagar locality of Pondicherry, ISKCON Pondicherry is a Hindu revered temple dedicated to Lord Krishna and his consort, colloquially known as ‘Ashta Devi’. More precisely, the centre is a spiritual society, the name ‘ISKCON’ literally translating to International Society for Krishna Consciousness."
35,Ousteri Wetland and National Park,3.2,https://www.holidify.com/places/pondicherry/ousteri-wetland-and-national-park-sightseeing-3266.html,9 km  from city center,,"A national park rich in flora and fauna, Ousteri Wetland and National Park lay 10 km from Pondicherry town on the Pondicherry-Villuppuram road. Spread across an area of 3."
36,Sri Karneshwar Nataraja Temple,,https://www.holidify.com/places/pondicherry/sri-karneshwar-nataraja-temple-sightseeing-121332.html,3 km  from city center,,"Located on the Pudhukuppam Beach in Pondicherry, 12 kms north of Auroville, Sri Karneshwar Nataraja Temple is the most unusual and yet one of the most beautiful temples present in India. Constructed in a pyramid shape, the temple is built to resemble the great pyramids of Egypt."
37,International Center for Yoga Education and Research (ICYER),,https://www.holidify.com/places/pondicherry/icyer-pondichery-sightseeing-124457.html,8 km  from city center,,"ICYER is a complete traditional ashram which unlike other yoga centres requires a strict decipline, routine and devotion towards a yogic living. ICYER follows the gurukul method of teaching till date and the students are required to reside in the ashram living with the guru and his family. The centre believes that total immersion into the yogic living is achieved through the process. The ashram does not offer vacation yoga courses, instead has residential teacher training course of 6 month duration. Advanced teachers training course of additional 6 months is offered to the ones who have completed the first 6 months."
38,Mahatma Gandhi Statue,3.3,https://www.holidify.com/places/pondicherry/mahatma-gandhi-statue-sightseeing-3264.html,3 km  from city center,,"The four-meter high statue of Mahatma Gandhi is surrounded by eight granite pillars, which were supposedly brought from Gingee, a fort some 70 km from Pondicherry. The statue is placed in the middle of a garden situated at Dumas Street and attracts tourists in large number."
39,"Auroville Ashram, Pondicherry",4.3,https://www.holidify.com/places/auroville/,10 km  from city center,,"Conceived as the 'Universal Town', the Auroville Ashram is a great epitome of community living. This is where people of different nationalities, culture, religion, traditions all come together to truly live in peace and harmony."
40,Relish a Mesmerizing Sunrise,,https://www.holidify.com/places/pondicherry/relish-a-mesmerizing-sunrise-sightseeing-1253717.html,41 out of 44  places to visit in Pondicherry,,"One thing that you must definitely witness while on a trip to Pondicherry is the very mesmerising sunrise. The lovely beaches, or the gorgeous colonies, or even the promenades, are all amazing locations to experience a wonderful orange sun rise above the horizon. This is one of the top things to do in Pondicherry and is sure to stay with you for a long long time."
41,Yanam Beach,,https://www.holidify.com/places/pondicherry/yanam-beach-sightseeing-1255907.html,595 km  from city center,,"Situated in the town of Yanam, the Yanam Beach is an excellent getaway for those looking to spend quiet time away from the crowds. The vast expanse of the waters beckons tranquil boat rides, as well as a walk along the Ferry Road,  can be both exciting and calming. Yanam Beach also called the Rajiv Gandhi Beach, is one of the most famous attractions of the town. One can sit back on cement chairs enjoying the quiet views of the beach side or enjoy a perfect picnic with family on a pleasant day."
42,White Town,,https://www.holidify.com/places/pondicherry/white-town-sightseeing-1257320.html,3 km  from city center,,"Known as the French Colony of Pondicherry, White Town is a residential area in town which boasts of an interwoven culture of the Tamils and the primal French families. Flaunting cobblestone streets and mustard yellow houses, the colony retains the old world charm, daintiness and also the architecture of ancient French Quarters. Most of these have been converted into heritage hotels, restaurants, quirky cafes and art galleries. The buildings are mostly painted in pale yellow colour or shades of it and the well paved clean pathways are lined with shady trees."
43,Vedapureeswarar Temple,3.2,https://www.holidify.com/places/pondicherry/vedapureeswarar-temple-sightseeing-1258989.html,133 km  from city center,,"The Sri Vedapureeswarar temple is an ancient temple located in the southern union territory of Pondicherry also known as Puducherry. The temple is constructed in Dravidian style architecture and houses the all-mighty Lord Shiva. The Vedapureeswarar temple was demolished by the French in the year 1748, and it is also believed to have been demolished by the Muslims earlier. With the help of the funds of the people, the temple was re-established by the people. The temple has a seven-tiered entrance to the temple."
