,Name,Rating,Link,Distance,Location,About
10,Perur Pateeswarar Temple,3.6,https://www.holidify.com/places/coimbatore/perur-pateeswarar-temple-sightseeing-1593.html,6 km  from city center,,The Perur Siva Temple is situated at around 6 km away in the west of Coimbatore. The temple was built by the Karikala Cholan and has been constructed marvelously on the banks of the river Noyyal.
11,Siruvani Waterfalls,3.2,https://www.holidify.com/places/coimbatore/kovai-kutralam-falls-sightseeing-1590.html,31 km  from city center,,Kovai Kutralam falls is an exhilarating water fall located in the scenic region of Siruvani. The water fall is about 37 kilometers away from Coimbatore city and the water fall is predominantly manifested for its exaltedness.
12,Siruvani Dam,3.2,https://www.holidify.com/places/coimbatore/siruvani-falls-and-dam-sightseeing-1594.html,33 km  from city center,,The Siruvani falls and dam is situated some 37 kilometers to the west of Coimbatore city amidst the lush green Western Ghats. The river is clean and offers to its visitors some sensationally tasty water.
13,Isha Yoga Center,,https://www.holidify.com/places/coimbatore/isha-yoga-center-coimbatore-sightseeing-124459.html,1 km  from city center,,"Isha Yoga Ashram in India is a non-profit and non-religious center, which has been drawing innumerable people from different parts of the globe since a long time. The ashram and yoga center has been founded by Sadhguru Jaggi Vasudev."
14,Anubhavi Subramaniar Temple,3.2,https://www.holidify.com/places/coimbatore/anubhavi-subramaniar-temple-sightseeing-1586.html,27 km  from city center,,"The Anubhavi Subramaniar temple is one of the most famous temples situated in close proximity to Coimbatore. With a spiritual aura known for its uniqueness, this temple is visited by vacationers and locals alike."
15,Eachanari Vinayagar Temple,3.2,https://www.holidify.com/places/coimbatore/eachanari-vinayagar-temple-sightseeing-1588.html,11 km  from city center,,Within half an hour's drive from the city of Coimbatore stands the shrine of Vinayagar at Eachanari dedicated to the Elephant God Ganesh. The temple follows typical Dravidian style architecture and is imbibed with a peaceful spiritual vibe around it.
16,Brookefields Mall,,https://www.holidify.com/places/coimbatore/brookefields-mall-sightseeing-124854.html,1 km  from city center,,"Brookefields Mall is an attraction famous for shopping and recreational activities in Coimbatore. From apparel to shoes and accessories, you name it, and they have it. It is a perfect place to buy stylish and trendy outfits or to put a look together for an important event."
17,Gedee Car Museum,,https://www.holidify.com/places/coimbatore/gedee-car-museum-sightseeing-124855.html,3 km  from city center,,"Gedee Car Museum is one of the few places in India where one can find cars made in Britain, Japan, France, Germany and America under one roof. The collection of cars is extremely well maintained and all the relevant information about the cars on display is mentioned for visitors to learn. It is, therefore, a favourite attraction for automobile freaks and engineering students."
18,Masani Amman Temple,,https://www.holidify.com/places/coimbatore/masani-amman-temple-sightseeing-124856.html,3 km  from city center,,"Masani Amman Temple is a temple dedicated to Masani Devi, who is also known as Shakti Devi. Situated at the confluence of the Uppar Stream and River Aliyar, the temple is a major attraction for not just the devotees of Masani Devi but also for tourists visiting Coimbatore from all around the world."
19,Puliakulam Vinayagar Temple,,https://www.holidify.com/places/coimbatore/puliakulam-vinayagar-temple-sightseeing-124857.html,4 km  from city center,,"Mundhi Vinayagur Temple is dedicated to Lord Ganesha. The most important feature of the temple that makes is a major attraction in the city is the idol of Lord Ganesha which, at a height of 20 feet and width of 11 feet, is the largest idol of the deity carved in stone."
20,Black Thunder,,https://www.holidify.com/places/coimbatore/black-thunder-sightseeing-124858.html,34 km  from city center,,"Black Thunder Theme Park is a wonderful picnic spot in Coimbatore. Right from Dashing Boats, Volcano, Dragon Coaster, Kiddies pool, Wave pool to a Wild River Ride the park has rides to suit every age group."
21,Naga Sai Mandir,,https://www.holidify.com/places/coimbatore/naga-sai-mandir-sightseeing-124859.html,1 km  from city center,,Sri Naga Sai Temple is dedicated to Sai Baba and is a famous attraction for the believers and followers of Sai Baba. This is one of the few temples of Sai Baba found in the southern part of the country.
22,Ramar Temple,,https://www.holidify.com/places/coimbatore/ramar-temple-sightseeing-124860.html,10 km  from city center,,Ramar Temple is the only temple where the idols of Lord Rama and Goddess Sita are seen facing each other depicting their love and admiration for each other. It is a well-maintained and clean temple where devotees can offer their prayers and sit in solitude before they resume their daily work.
23,TNAU Botanical Garden,,https://www.holidify.com/places/coimbatore/tnau-botanical-garden-sightseeing-125280.html,3 km  from city center,,"Spread over an area of around 300 acres in Coimbatore, TNAU Botanical Garden boasts of some rare varieties of trees, shrubs and herbs. The garden is very well-maintained and vibrantly blooms with flowers including roses, marigold, carnations, chrysanthemums, lilies etc."
24,Aliyar Dam Reservoir Park,,https://www.holidify.com/places/coimbatore/aliyar-dam-reservoir-park-sightseeing-125281.html,60 km  from city center,,"Aliyar Dam Reservoir Park is situated adjacent to the dam at the foothills of Anamalai Hills in Western Ghats. The park boasts of well-maintained gardens, orderly green lawns, swings for kids and play area etc."
25,Nehru Park,,https://www.holidify.com/places/coimbatore/nehru-park-sightseeing-125283.html,4 km  from city center,,"Nehru Park is one of the popular parks in Coimbatore. It houses a massive statue of Jawaharlal Nehru- the first Prime Minister of India. Besides, it has well-maintained gardens, swings, jogging track and spaces for yoga and meditation etc."
26,Gass Forest Museum,,https://www.holidify.com/places/coimbatore/gass-forest-museum-sightseeing-1254165.html,1 km  from city center,,Gass Forest Museum is a natural history museum in Coimbatore located inside the premises of the Forest College Campus. The museum has several relics of wild and domestic animals stuffed and preserved to make them look real. It invites a lot of tourist influx all through the year.
