,Name,Rating,Link,Distance,Location,About
10,Dona Paula,4.4,https://www.holidify.com/places/goa/dona-paula-sightseeing-1852.html,5 km  from city center,Panaji,"Located around 7kms from Panjim, Dona Paula is one of the most popular tourist hangouts in Goa famous for its vast stretch of beach. The small beach is also popular as the Lover's Paradise and features a jetty (Dona Paula Jetty) adjacent to it, which provides an ethereal view of the Arabian Sea and Mormugao harbour. Another attraction here is the whitewashed statue, called 'Image of India', depicting Mother India and Young India."
11,Chapora Fort,3.7,https://www.holidify.com/places/goa/chapora-fort-sightseeing-1843.html,16 km  from city center,North Goa,"Chapora Fort, located 10 km away from Mapusa, is undeniably one of the most famous forts in Goa. Built by the Portuguese in 1717, Chapora Fort has a long and fascinating history attached to it. More popularly known as the 'Dil Chahta Hai Fort', its claim to fame was the 2001 Bollywood blockbuster shot here. A scintillating escape, it offers beautiful views of the sea and Chapora River."
12,Butterfly Beach,3.9,https://www.holidify.com/places/goa/butterfly-beach-sightseeing-1841.html,56 km  from city center,South Goa,"A little to the south of Palolem in Cancona region of Goa lies the Butterfly Beach. This beach, also known as Honeymoon Beach, is in the form of a small cove surrounded by dense trees. One of the most secluded and lesser-known beach of Goa, the butterfly beach is mostly accessible by a boat (ferry) ride from the nearby beaches, which only adds to the charm."
13,Arambol Beach,4.4,https://www.holidify.com/places/goa/arambol-beach-sightseeing-1838.html,25 km  from city center,North Goa,"Beautiful and serene, Arambol Beach is among the best beaches of North Goa and is relatively unexploited by tourist activities. Considered to be one of the most spectacular beaches in Goa, Arambol beach has a distinct Bohemian feel to it, which attracts tourists from all over the world."
14,Vagator Beach,4.3,https://www.holidify.com/places/goa/vagator-beach-sightseeing-1868.html,15 km  from city center,North Goa,"Vagator Beach is the northernmost beach of Bardez Taluka, Goa. It is located on the opposite bank of the Chapora River from Morjim in Pernem. To the south of Vagator is Anjuna, one of the first hippie haunts of Goa.  Vagator Beach has dramatic red cliffs looking down on the shore and two fresh water springs within a stone's throw of the sea. But Vagator has little by way of seaside accommodation. Vagator beach Goa 180 Panorama Vagator Beach is split into two main beaches by a seaside headland which holds the car park and lots of stalls selling trinkets, clothes, soft drinks and snacks."
15,Palolem Beach,4.4,https://www.holidify.com/places/goa/palolem-beach-sightseeing-1860.html,58 km  from city center,South Goa,"Palolem Beach, located in the South Goa is one of the most beautiful beaches of the Union Territory has to offer. Mostly unspoiled, the beach is often flocked with foreign tourists."
16,Spa and Massages,3.7,https://www.holidify.com/places/goa/spa-and-massages-sightseeing-1865.html,8 km  from city center,,Goa is full of spa resorts and Ayurvedic massage centers. Beachside massages are also available at some beaches. Various spas of Goa which are preferred by the tourists from all around the world are Sereno Spa and Leela Kempinski Goa Spa Center.
17,Colva Beach,4.4,https://www.holidify.com/places/goa/colva-beach-sightseeing-1850.html,26 km  from city center,Madgaon,"One of the most happening beaches in South Goa, Colva beach is mainly renowned for its shopping and phenomenal nightlife. The beach is full of shacks and eating joints."
18,Morjim Beach,4.3,https://www.holidify.com/places/goa/morjim-beach-sightseeing-1858.html,18 km  from city center,North Goa,"Morjim is sometimes referred to as ""Little Russia"" owing to the large population of Russian immigrants staying here. Morjim beach is home to exotic species of birds and some rare endangered animals such as sea turtles."
19,Thalassa,,https://www.holidify.com/places/goa/thalassa--sightseeing-1257034.html,15 km  from city center,,"Perched atop rocky cliffs, overlooking the spectacular Arabian Sea and the picturesque hamlet of Vagator, Thalassa- The Green Taverna is one of the most popular restaurants in Goa reverberating with the cultural flavour of Greece and serving the best food. Ideated, owned and conceived by Mariketty (known to be the most hospitable hostess), the open air restaurant boasts of comfortable cushioned chairs, rustic wooden decor, lively music  and a gorgeous ambiance. Besides a stunning sea view, and spectacular azure waters of the sea in the background, the place has been done up royally in billowy white drapes and furnishings."
20,Casino,3.6,https://www.holidify.com/collections/casinos-in-goa,0 km  from city center,,"Located on a yacht in River Mandovi, the casino is one of the coolest places to be when you're in the party state. The entry fee is placed high at Rs. 1600, and the casino holds ample number of tables of American Roulette, Blackjack and Rummy. Go ahead and try your luck!"
21,Brittos,,https://www.holidify.com/places/goa/brittos-sightseeing-1256244.html,11 km  from city center,,"Be it during the season or off-season, you cannot NOT come here if you're in Goa. It is amongst the best shacks in Baga Beach and is just perfect if you're seeking the company of the sea and the sand while you sip on that beer. This beach shack in Goa gives you a multi-cuisine menu with a plethora of exquisite seafood and a massive list of drinks. It'll be your happy place!Location: House No.7, 171, Calangute - Baga Rd, Saunta Vaddo, Baga, Goa 403516Cuisine: Chinese, Continental, Goan, North Indian, SeafoodMust Try: Seafood Platter, calamari, baked crabsCost For Two: INR 1400Timings: 8:30 am–12 am, Daily"
22,Anjuna Flea Market,,https://www.holidify.com/places/goa/anjuna-flea-market-sightseeing-1254791.html,12 km  from city center,,"Considered a treasure trove of trinkets, handicrafts, hippie clothing, souvenirs and everything else from cheap bags to footwear and junk jewellery, Anjuna Flea Market is a shopper’s paradise. Offering a multiple range of products from Keralan spices, to Kashmiri jewellery, wooden toys from Karnataka to Jimi Hendrix t-shirts, the market is a must-visit place for a true Goan experience. In addition to that, you can also find second hand bikes, cellphones, cameras etc. Held from 9:00 AM to 6:00 PM every Wednesday on the shores of the Anjuna Beach, the market is one of the most popular and sought-after markets in Goa."
23,Agonda Beach,4.4,https://www.holidify.com/places/goa/agonda-beach-sightseeing-1836.html,53 km  from city center,South Goa,"If you're looking for a place away from the hustle bustle of the crowd with more space and solitude, Agonda beach is the right place for you. With the clear blue water and coconut trees, this beach is a delight for nature lovers."
24,"Club LPK - Love Passion Karma, Candolim",3.7,https://www.holidify.com/places/goa/club-lpk--love-passion-karma-candolim-sightseeing-1849.html,5 km  from city center,North Goa,"Club LPK has generally some good DJs playing a mix of house, trance, and Bollywood music for all kinds of customers. The dance area is big and ambience is great."
25,"Mambos, Calangute",3.7,https://www.holidify.com/places/goa/mambos-calangute-sightseeing-1857.html,10 km  from city center,North Goa,"Mambos have seen its lows and highs, starting as a run-of-the-mill club, gaining immediate popularity and coming back to square one. The club is trying to make the scene better and have different DJs playing different genre of music each day of the week."
26,Se Cathedral,3.3,https://www.holidify.com/places/goa/se-cathedral-sightseeing-1864.html,9 km  from city center,Panaji,"One of the largest churches in whole Asia, Se Cathedral took nearly 80 years to get constructed. It was established to remember the victory of the Portuguese over the Muslim rulers in the city."
27,Cavelossim Beach,3.0,https://www.holidify.com/places/goa/cavelossim-beach-sightseeing-120858.html,38 km  from city center,South Goa,"With magnificent black rocks that contrast with the white sand shores of this idyllic beach, the Cavelossim beach finds itself a spot on many lists about the best beaches of India. Cleaner and quieter than the cliched party beaches of Goa, the beautiful beach is the perfect spot for travellers looking to enjoy the endless expanse of the clear blue waters as they lounge around the soft sands that caress your body completely."
28,Patnem Beach,3.9,https://www.holidify.com/places/goa/patnem-beach-sightseeing-1861.html,60 km  from city center,South Goa,"Situated in South Goa, Patnem beach is flanked by its more popular counterparts, namely Agonda and Palolem. Being located at a distance of 39 km from Madgaon, it is easily reachable by road and is one of the most tranquil beaches in South Goa. Its laidback and lazy atmosphere is a welcome respite from the upbeat and happening nature of the North Goa beaches such as Baga Beach, Calangute Beach, Anjuna Beach and Vagator Beach. Located in the southernmost taluka in the state, Cancona is the nearest town. Although the nearby Palolem Beach is a preferred destination in the south, Patnem has a different charm and allures you with tranquil tides."
29,Querim Beach and Tiracol Fort,3.4,https://www.holidify.com/places/goa/querim-beach-and-tiracol-fort-sightseeing-1862.html,29 km  from city center,North Goa,"Located in the northern most part of Goa, around 58 km from Panajim, Tiracol fort is a 16th century fort overlooking the Arabian Sea providing a picturesque view."
30,Betalbatim Beach,,https://www.holidify.com/places/goa/betalbatim-beach-sightseeing-122933.html,24 km  from city center,Madgaon,"Located in South Goa, Betalbatim Beach is one of the quieter beaches of Goa. Lined with a plethora of fast food chains, local restaurants and spas, the highlight of the beach is the easy spotting of the dolphins. You can ask the local fishermen who can hike you a ride in a sea to have a glimpse of the dolphins."
31,Church of St,3.4,https://www.holidify.com/places/goa/church-of-st-cajetan-sightseeing-1846.html,9 km  from city center,Panaji,"This church has a major resemblance with the St. Peters Basilica in Rome. On the left, there are three altars dedicated to the Holy Family, Our Lady of Piety and St."
32,Bambolim Beach,3.4,https://www.holidify.com/places/goa/bambolim-beach-sightseeing-6228.html,6 km  from city center,Panaji,"Bambolim Beach, which is located 7 km from Panaji is considered one of the unexplored beaches of Goa. Since there are no major hotels or shacks, not many tourist visit this secret beach and is deserted all the year"
33,Butterfly Conservatory Of Goa,,https://www.holidify.com/places/goa/butterfly-conservatory-of-goa-sightseeing-123806.html,21 km  from city center,,"The Butterfly Conservatory of Goa is a spectacular garden area in the Ponda district spread over 4000 square metres designed as a place to stroll and absorb in the serene beauty of nature. In the vast expanses of the garden, one can take a leisurely walk and observe over a hundred different species of butterflies from close quarters."
34,"Tito's, Calangute",3.5,https://www.holidify.com/places/goa/titos-calangute-sightseeing-1867.html,10 km  from city center,North Goa,Tito's is a brand name when it comes to clubbing in Goa. The club is famous for its commercial and Bollywood music and a huge dance floor. There is also a private party area available with its own bars on the first floor.
35,Sri Mahadeva Temple,,https://www.holidify.com/places/goa/sri-mahadeva-temple-sightseeing-123814.html,46 km  from city center,,"Sri Mahadeva Temple is one of the oldest temples in the state dedicated to Lord Shiva. It is said to be built by the minister of King Ramachandra of the Yadava Dynasty, Hemadri, but has influences of architecture belonging to the time the Kadamba Dynasty ruled Goa as well. The monument is made of basalt rocks sourced from the Deccan Plateau and adorns beautiful carvings made by skilled craftsmen of the time."
36,Fontainhas and Sao Tome,,https://www.holidify.com/places/goa/fontainhas-and-sao-tome-sightseeing-123813.html,0 km  from city center,Panaji,Fontainhas and Sao Tome is a beautiful Latin Quarter located in Panaji on the banks of the Ourem Creek and named after the natural springs nearby. It was laid out on a piece of land acquired by a Goan in the 18th century who had made a fortune in Mozambique. The quarter is now recognised as a heritage site and is famous for its charming Portuguese style houses on the base of the Altinho hills.
37,Church of St Francis of Assisi,3.4,https://www.holidify.com/places/goa/church-of-st-francis-of-assisi-sightseeing-1845.html,9 km  from city center,Panaji,"This is the famous landmarks of Goa and is the oldest church located in Panajim. The statue of Mother Mary stands at the front of the church with the tower of the church behind. This church has truly been beautifully preserved. Also, the church bell is the 2nd largest bell in the whole world."
38,Cabo de Rama Beach,3.4,https://www.holidify.com/places/goa/cabo-de-rama-beach-sightseeing-6225.html,45 km  from city center,South Goa,"Cabo de Rama Beach is a beautiful beach located in Margao and is not yet been discovered by tourists. The beach is secluded owning to its distance from major towns and cities and is least visited by tourists. Overlooking the beach is the Portuguese Fort called Cabo de Rama. From the fort, one can see the beautiful view of the beach"
39,Monastery Of St Augustine,,https://www.holidify.com/places/goa/monastery-of-st-augustine-sightseeing-123838.html,8 km  from city center,Panaji,"Monastery Of St. Augustine is a 17th century structure, believed to be built by the Augustinian friars but today, mostly seen in ruins. The dilapidated but splendid tower of the church can be seen from a distance and one can gauge the grandiosity of the monastery when it was completely intact. It is considered as one of the biggest churches and an important tourist attraction in the state."
40,Savoi Plantation,,https://www.holidify.com/places/goa/savoi-plantation-sightseeing-123822.html,19 km  from city center,Panaji,"Savoi Plantation is a 40 Hectare organic farm established by Mr. Shetye. The beautifully maintained farm has been open to the public since 1985. A number of fruits, vegetables and spices are grown with immense love and care. A guided and informative tour of the plantation is given to every guest. Exploring the attraction is one of the best ways to come close to nature and take away a tip or two for one's own little garden. Almost 200 years old, it is one of the best ways to see the beauty of Goa's untouched hinterlands. Lying at a distance of 16 km from Ponda, the nearest major connecting point, it can be reached by a private transport. The local guides at Savoi Plantation can give you a well-guided and escorted tour of the surroundings. However, do pla your visit in advance so that you can explore this beautiful place to the fullest."
41,Ashwem Beach,3.0,https://www.holidify.com/places/goa/ashwem-beach-sightseeing-120841.html,20 km  from city center,North Goa,"Ashwem Beach is one of the few beaches left in Goa that is yet to be discovered by the mainstream tourist crowd of Goa, offering its visitors an endless expanse of pearly white sands complemented well by the beautiful waves of the Arabian Sea. Surfing and Yoga are widely practised here."
42,Chapora Beach,3.0,https://www.holidify.com/places/goa/chapora-beach-sightseeing-120842.html,15 km  from city center,North Goa,"On the other side of the Chapora fort near the famous beach parties of Vagator lies the idyllic Chapora beach. Being a lesser known beach of Goa, this coastal secret is a treasure trove of natural beauty, with a serene combination of white sands, turquoise waters, black lava rocks, and fringes of coconut and palm trees."
43,Mandrem Beach,3.0,https://www.holidify.com/places/goa/mandrem-beach-sightseeing-120843.html,20 km  from city center,North Goa,"In addition to being an idyllic destination for peace and solitude by the sea, Mandrem beach is also a great place to spot crabs, kingfishers, herons and turtles. This pristine beach is the ideal spot to practise yoga on the soft sands or sip a refreshing cocktail while you get lost in the mysteries of the ocean."
44,"The World Famous Decades Bar, Calangute",3.4,https://www.holidify.com/places/goa/the-world-famous-decades-bar-calangute-sightseeing-1866.html,9 km  from city center,North Goa,"The World Famous Decades Bar is a great place to go when you are not really in the mood to dance, but just want to go to a bar and have a good time with friends. There is live music on a couple of days in the week (check before going). You can also play a game or two of pool at the pool table."
45,Fort Tiracol,3.0,https://www.holidify.com/places/goa/tiracol-fort-sightseeing-120845.html,29 km  from city center,North Goa,"Once a prime constituent of the maritime defences of the Portuguese, Fort Tiracol is a beautiful heritage hotel, offering guests a rare vacation experience unlike any other in Goa, with an unbeatable view of the magnificent Arabian Sea."
46,Querim Beach,3.0,https://www.holidify.com/places/goa/querim-beach-sightseeing-120844.html,29 km  from city center,North Goa,"There is no beach more secluded from the noise of the tourist crowds of Goa than the Querim beach. Located at the northernmost tip of Goa, this beach is a walk back through time, to a land where one could sit in awe of the magnificence of the coastal beauty of Goa, unmarred by the effects of tourism."
47,Varca Beach,3.0,https://www.holidify.com/places/goa/varca-beach-sightseeing-120859.html,33 km  from city center,South Goa,"An idyllic beach in South Goa, the landscape and tranquillity of Varca beach are its most attractive features. With its golden sands seamlessly transitioning into a reddish magenta shade as it meets the turquoise blue water of the Arabian Sea, this beach finds itself home to many famous and luxurious resorts."
48,Benaulim Beach,3.0,https://www.holidify.com/places/goa/benaulim-beach-sightseeing-120853.html,29 km  from city center,South Goa,"Just 2 km away from the tourist hub Colva of South Goa lies the serene Benaulim beach. With its long stretch of empty sands dotted with inviting beach chairs, this scenic beach is the perfect place for a relaxing vacation in the tourist trap of Goa."
49,Galgibaga Beach,3.0,https://www.holidify.com/places/goa/galgibaga-beach-sightseeing-120861.html,64 km  from city center,South Goa,"With clear waters meeting a silver sand shore populated by rows of swaying coconut palm trees the Galgibaga beach is one of Goa’s most scenic hidden gems. Along with its unspoilt natural charm, the Galgibaga beach is also one of the three beaches of Goa known to be a nesting site for the Olive Ridley turtles."
50,Cola Beach,3.0,https://www.holidify.com/places/goa/cola-beach-sightseeing-120860.html,17 km  from city center,South Goa,"Unspoilt, clean and quiet, Cola beach is one of the rare beaches of Goa that offers travellers the most tranquil of surroundings, with a location hidden from the mainstream view, showcasing the natural beauty of Goa at its finest."
51,Kakolem Beach,3.0,https://www.holidify.com/places/goa/kakolem-beach-sightseeing-120872.html,49 km  from city center,South Goa,"One of the last hidden gems of Goa, the Kakolem Beach is a nature lover’s treat, with its majestic cliffs towering over an untouched sandy cove, showcasing rich natural vegetation that covers these rocky outcrops. This beach is one of the most remote and wildest beaches of Goa."
52,Utorda Beach,3.0,https://www.holidify.com/places/goa/utorda-beach-sightseeing-120862.html,22 km  from city center,Madgaon,"Just north of the famous Majorda lies the quiet Utorda beach, home to soft white sands and fantastic palm vegetation that fringe its sides. The strip of the coast comes equipped with sunbeds and umbrellas for travellers looking to laze by the beach as they admire the sight while sipping a refreshing beverage as the day goes by."
53,Hollant Beach,3.0,https://www.holidify.com/places/goa/hollant-beach-sightseeing-120874.html,15 km  from city center,Vasco Da Gama,"A unique beach along the West coast of India, the tiny yet delightful Hollant beach finds its place on the tourist beaches of Goa as the only spot where one can literally see the day change, granting visitors the ability to view both the sunset and the sunrise."
54,Talpona Beach,3.0,https://www.holidify.com/places/goa/talpona-beach-sightseeing-120876.html,62 km  from city center,South Goa,"Off the beaten path in the Canacona region of Goa lies the small fishing village of Talpona. Those looking for quiet and relaxing beach vacation need look no further than the Talpona Beach. With a kilometre long shoreline, pure golden sands populate the beach, framed by swaying palm and pine trees."
55,Velsao Beach,3.0,https://www.holidify.com/places/goa/velsao-beach-sightseeing-120879.html,17 km  from city center,Vasco Da Gama,"With a vast stretch of 20 km of the coastline of Goa, covered in shimmering silver sands, Velsao Beach finds its area host to many tourists who come here to enjoy the abundance of natural coastal beauty that goes on for ages."
56,Cansaulim Beach,3.0,https://www.holidify.com/places/goa/cansaulim-beach-sightseeing-120881.html,19 km  from city center,Vasco Da Gama,"Part of India’s second longest beach stretch, the quiet Cansaulim Beach is a beautiful little stretch of golden sands and palm groves. An extension of the massive Velsao beach stretch, this idyllic little beach is considered one of the best beaches in Goa for watersports."
57,Siridao Beach,3.0,https://www.holidify.com/places/goa/siridao-beach-sightseeing-120880.html,8 km  from city center,Panaji,"A haven for nature enthusiasts, the topography of the Siridao Beach is sure to capture the heart of onlookers with its craggy multicoloured terrain and array of seashells that dot the coast, making this the perfect site for those wanting a true taste of natural coastal glamour."
58,Majorda Beach,3.0,https://www.holidify.com/places/goa/majorda-beach-sightseeing-120886.html,22 km  from city center,Madgaon,"One of the more crowded beaches of South Goa, Majorda beach is an enchanting destination filled with golden sands and swaying palms that are met by the calm azure waters of the Arabian Sea. One can see a whole range of activity on this beach, from water sports to lazing on the beach or chilling in one of the many shacks."
59,Mobor Beach,3.0,https://www.holidify.com/places/goa/mobor-beach-sightseeing-120885.html,41 km  from city center,South Goa,"One of the rare party beaches of South Goa, Mobor Beach is considered an extension of the adjoining Cavelossim Beach, located towards the southern side by the confluence of the delightful river Sal with the Arabian Sea. This beach is a prime destination for the active tourists of Goa, offering a whole range of watersports like jet skiing, windsurfing, parasailing, as well as biking on the beach, a rather popular activity on this lively beach."
60,Betul Beach,3.0,https://www.holidify.com/places/goa/betul-beach-sightseeing-120887.html,41 km  from city center,South Goa,"Beaches in Goa cannot get more scenic than the Betul beach, located south of Mobor beach. This beautiful beach rests right at the delta of Sal River, giving passers-by a gorgeous view of the serene sea."
61,Polem Beach,3.0,https://www.holidify.com/places/goa/polem-beach-sightseeing-120877.html,71 km  from city center,South Goa,"The southernmost beach of Goa, Polem beach marks the beginning of the famous shoreline of Goa, being a stone’s throw away from the Goa-Karnataka border. It is one of the least visited beaches by tourists, giving travellers the impression of a private beach with its pure white sands and azure waters."
62,Miramar Beach,,https://www.holidify.com/places/goa/miramar-beach-sightseeing-122934.html,3 km  from city center,Panaji,"Originally called Porta de Gaspar Dias by the Portuguese, the beach is one of the only two beaches in Panjim. The beach is replete with local eateries and lined with a bunch of souvenir shops. Besides, it encourages adventure activities and water sports."
63,Candolim Beach,,https://www.holidify.com/places/goa/candolim-beach-sightseeing-122936.html,7 km  from city center,North Goa,Candolim Beach lies around 15 kms ahead of Panjim towards North Goa. The beach is very popular among the tourists owing to the scrub dunes present on the shore. Another highlight of the beach is the ship River Princess which got stuck at the shore since 2000 and now has turned into a tourist attraction.
64,Bogmalo beach,,https://www.holidify.com/places/goa/bogmalo-beach-sightseeing-122935.html,14 km  from city center,Vasco Da Gama,"Bogmalo beach is situated near the village of Bogmalo in Goa. The beach is one of the cleanest in the area and is still safe from overcrowded tourist activities. Dotted with local eateries and knick-knack stalls, the beach has also started a diving school lately. The shallow waters near the shore and low tides of the sea encourage swimming and other sports."
65,Mangeshi Temple,,https://www.holidify.com/places/goa/mangeshi-temple-sightseeing-123796.html,16 km  from city center,Panaji,"Shri Mangueshi Temple is built in the honor of Bhagwan Manguesh, the Kuldevata of Gaud Saraswat Brahmins. The deity is believed to be an incarnation of Lord Shiva, whose name was derived from ??Mam Girisha?? the words used by Goddess Parvati when Lord Shiva made a successful attempt to scare her by taking the form of a Tiger."
66,Sinquerim Beach,,https://www.holidify.com/places/goa/sinquerim-beach-sightseeing-122937.html,6 km  from city center,North Goa,"Considered as one of the best beaches for watersports, the Sinquerim beach is the most famous tourist beach in Goa. Located on the south of the other famous beaches of Goa including Baga beach, Calangute beach, and the Candolim beach, the beach is a hotspot for all the adventure seekers with all kinds of watersports available for you to enjoy. It is located close to Aguada Fort and Beach and is a pristine locale with remains of an ancient fort."
67,River Cruise On Mandovi River,,https://www.holidify.com/places/goa/river-cruise-on-mandovi-river-sightseeing-123798.html,1 km  from city center,Panaji,"River Cruise on the Mandovi River is an interesting way to explore the river. The cruise options vary from houseboats, sailboats and yachts and can be specifically chosen to watch the Sunset, for a Party/ Dinner, or a Nature Cruise. The sailing route for Mandovi Cruises allows one to explore the Portuguese colonies and Vanxim and Divar and Chorao Islands. The cruises come with an exciting amalgamation of the Goan lifestyle and hospitality to make it a memorable experience for the tourists."
68,Reis Magos Fort,,https://www.holidify.com/places/goa/reis-magos-fort-sightseeing-123797.html,2 km  from city center,Panaji,"Located on the banks of the mesmerizing River Mandovi, Reis Magos Fort served as a turret to guard the mouth of the estuary and as accommodation for the Portuguese officials since 1551. The historic structure proved helpful during their war against the Marathas but it was captured by the British around 1800. The fort then served as a prison and since 2012 it has been a monument of national and historic heritage."
69,Santa Cruz Church,,https://www.holidify.com/places/goa/santa-cruz-church-sightseeing-124652.html,3 km  from city center,Panaji,"A place that started as a small place of worship, the Holy Cross church in the village of Santa Cruz now happens to be the largest parish in Goa. The church was built in 1957 on a recommendation of the King of Portuguese to help convert people to Christianity. The church has been built in the Neo-Roman style of architecture with perfect blends of Indian and Europian culture. The feast of the church is held every year in the first week of May and is the best time to visit."
70,Shri Shantadurga Temple,,https://www.holidify.com/places/goa/shri-shantadurga-temple-sightseeing-123799.html,13 km  from city center,North Goa,Shri Shantadurga Temple is one of the largest temple complexes in Goa. It is dedicated to Goddess Durga who is one of the patron deities of the Gaud Saraswat Brahmins. The temple was built around 1715 AD. It was relocated from Keloshi after the Portuguese gained control over the state. The beautiful Indo-Portuguese style of temple architecture and the magnificent idol of the deity are a treat to the eyes and make it a famous tourist attraction.
71,Holy Cross Shrine,,https://www.holidify.com/places/goa/holy-cross-shrine-sightseeing-124653.html,7 km  from city center,Panaji,"Well known all around Goa as Fulancho Khuris i.e. Cross of Flowers in Bambolim witnesses visitors all day all night without regards to the weather. The Holy Cross Shrine stands right behind this miraculous cross. Compared to the other churches in North Goa, the Holy Cross Shrine is a more recent construct. The Shrine was built recently in 1996 forming a protective barrier around the Miraculous Cross."
72,Shri Mahalaxmi Temple - Bandora,,https://www.holidify.com/places/goa/shri-mahalaxmi-temple--bandora-sightseeing-123801.html,19 km  from city center,Panaji,Shri Mahalaxmi Temple - Bandora is dedicated to Goddess Mahalakshmi with quite a unique feature - a Linga on the head of the deity. The deity was worshipped by the Silahara rulers and the Kadamba Kings. This temple was established in 1866 after the original shrine was destroyed by the Portuguese and is a magnificent example of traditional Konkani Temple architecture.
73,Church Of St Augustine,,https://www.holidify.com/places/goa/church-of-st-augustine-sightseeing-123800.html,8 km  from city center,Panaji,"St. Augustine Church was built by the Augustinian Friars in the early 17th century. Although in ruins, the church tower stands 46 metres tall. The church, in its entirety, was considered to be one of the biggest churches in the state and the tower a famous landmark. It possesses an irresistible charm that draws history lovers and is a monument of historic significance in the country."
74,Mormugao Fort,,https://www.holidify.com/places/goa/mormugao-fort-sightseeing-123803.html,12 km  from city center,Vasco Da Gama,Mormugao Fort was built in the early 17th century by the Portuguese to protect the Margoa Port. The structure expands into the sea and allowed them to keep a better watch on the waterways to protect the port from attacks and invasions. The fort is now one of the best attractions to get a fabulous view of the scenic landscape and the beautiful Arabian Sea.
