,Name,Rating,Link,Distance,Location,About
10,Dukh Bhanjani Ber Tree,,https://www.holidify.com/places/amritsar/dukh-bhanjani-ber-tree-sightseeing-120916.html,2 km  from city center,,"Dukh Bhanjani Ber Tree which means reliever of pains and afflictions is considered the most sacred tree in Amritsar. This fascinating Tree has an interesting legend, where Bibi Rajani’s leprosy stricken husband was cured completely after taking a dip in the pond near the tree. The tree was then named Dukh Bhanjani which means ‘eradicator of suffering’. Visitors of Golden Temple usually have a dip in this pond in hopes of being cured and blessed. Guru Ram Das told his Sikhs and Baba Budha Ji that the pond was the same holy place of which Guru Amar Das Ji had foretold.  The faith of Bibi Rajni of keeping the belief in Guru and God, resulting in being rewarded at the end, is still followed and looked up to."
11,Akal Takht,,https://www.holidify.com/places/amritsar/Akal-Takht-Sightseeing-120913.html,2 km  from city center,,"Akal Takht (Throne of the Immortal) is the highest political institution of the Sikhs, founded by Guru Hargobind in 1606. Akal Takht is located in the front of the causeway leading to the Golden Temple, Amritsar."
12,Gobindgarh Fort,,https://www.holidify.com/places/amritsar/gobindgarh-fort-sightseeing-120918.html,1 km  from city center,,"Gobindgarh Fort echoes the grand stories of Punjab’s past. Widely known as a symbol of the era when Punjab was forged, it represents a glorious past of 257 years starting with the Bhangi Misl era and ending with the Indian Army"
13,Durgiana Temple,,https://www.holidify.com/places/amritsar/durgiana-temple-sightseeing-120917.html,1 km  from city center,,"Durgiana Temple, also known as Lakshmi Narayan Temple, Durga Tirath, Silver Temple and Sitla Mandir, is a Hindu temple bearing a stark resemblance to the Golden Temple."
14,Goindwal Baoli,,https://www.holidify.com/places/amritsar/goindwal-baoli-sightseeing-120919.html,40 km  from city center,,"Goindwal Baoli is a step-well, constructed in the 16th century by Guru Amar Das. The Baoli (open-well) is located on the banks of the River Beas and is an important Sikh centre, and is one of the first Sikh pilgrimage sites."
15,Gurudwara Chheharta Sahib,,https://www.holidify.com/places/amritsar/gurudwara-chheharta-sahib-sightseeing-120922.html,8 km  from city center,,"Gurudwara Chheharta Sahib, named after a well which was dug by Guru Arjan Dev for the birth of his son. Although the well is now covered up, the water is usually pumped into the main tank of the Gurudwara. The water was so abundant that six Cheheharta (Persian wheels) were installed around the well to draw water faster. The gurudwara’s lotus dome encloses the square sanctum in the middle of the diwan hall."
16,Gurudwara Bir Baba Budha Sahib,,https://www.holidify.com/places/amritsar/gurudwara-bir-baba-budha-sahib-sightseeing-120920.html,0 km  from city center,,"Gurudwara Bir Baba Budha Sahib, also known as Bir Sahib, is where Baba Budha Ji spent most of his life. Baba Buddha who lived for 125 years has blessed five succeeding Gurus."
17,Harike Wetland,,https://www.holidify.com/places/amritsar/harike-wetland-sightseeing-120929.html,60 km  from city center,,"Harike Wetland & Bird Sanctuary is the largest wetland in North India. This man-made wetland spreads into Tarn Taran Sahib, Ferozepur and Kapurthala in Punjab, making it a famous destination for bird watchers and nature enthusiasts. Tourists can spot up to 7 species of turtles including the endangered Testudines turtle. The previously extinct Indus dolphin was recently seen at Harike Wetland."
18,Tarn Taran Sahib,,https://www.holidify.com/places/amritsar/Gurudwara-Shri-Tarn-Taran-Sahib-Sightseeing-120923.html,21 km  from city center,,"Gurudwara Shri Tarn Taran Sahib was built by the fifth Guru of Sikhs - Guru Arjan Dev. It is located 22 kms from Amritsar. Gurudwara Shri Tarn Taran Sahib is a three-storeyed building lotus dome, damaged during the 1905 earthquake. The Gurudwara displays elegant craftwork of glass pieces and intricate designs on the ceiling and the inner walls."
19,Khalsa College,,https://www.holidify.com/places/amritsar/Khalsa-College-Sightseeing-120930.html,3 km  from city center,,"Khalsa College is a 124-year-old college, making it a historic educational institution in India. The 300-acre campus has acquired the status of the highest Sikh institute for education with an enriching environment and a progressive outlook towards society."
20,Shri Ram Tirth Temple,,https://www.holidify.com/places/amritsar/shri-ram-tirth-temple-sightseeing-120932.html,12 km  from city center,,"Shri Ram Tirth Temple is the birthplace of Luva - Kusha, twins of Rama and Sita in the Ashram of Saint Balmiki. Built in yellow stone the temple dates back to the Ramayana as Sita was given shelter here after being abandoned by Rama. The battle of the Ram’s force and Luv-Kush"
21,Mata Lal Devi Temple,,https://www.holidify.com/places/amritsar/mata-lal-devi-temple-sightseeing-120931.html,1 km  from city center,,Mata Lal Devi Temple popularly known as Sheesh Mahal of Amritsar is famous among the Hindu pilgrims for its miraculous powers. The temple is dedicated to the female saint Lal Devi and is considered a miniature dimension of the popular Vaishno Devi temple in Jammu.
22,Punjab State War Heroes Memorial and Museum,,https://www.holidify.com/places/amritsar/punjab-state-war-heroes-memorial-and-museum-sightseeing-120933.html,9 km  from city center,,"Punjab State War Heroes Memorial and Museum showcases the fabulous brave-hearts of Punjab. The Museum immortalizes the bravery of the soldiers of Punjab, displayed throughout the museum with a spirit of patriotism."
23,Pul Kanjari,,https://www.holidify.com/places/amritsar/pul-kanjari-sightseeing-120934.html,30 km  from city center,,"Pul Kanjari, popularly known as Amritsar’s Taj Mahal, is a village based on the vibrant expression of love by Maharaja Ranjit Singh. Constructed for Moran, a Muslim dancer, the town was one the most important trading centres during the 18th century."
24,Bathinda Fort,,https://www.holidify.com/places/amritsar/bathinda-fort-sightseeing-122913.html,1 km  from city center,,"Bathinda Fort or Qila Mubarak is an age old fortress in Bathinda. Built by Raja Dab and King Kushana, the fort is believed to be the exact place where Razia Sultan was confined.and Guru Nanak Dev, Guru Tegh Bahadur and Guru Gobind Singh visited this place. Later, Maharaja Karam Singh built a gurudwara here for the pilgrims"
25,Gurudwara Baba Atal Rai,,https://www.holidify.com/places/amritsar/gurudwara-baba-atal-rai-sightseeing-120942.html,2 km  from city center,,"Gurudwara Baba Atal Rai is a gurudwara dedicated to Baba Atal Rai, son of Guru Har Gobind Singh who passed away at the young age of nine. The 9 storey building was then built in his memory where each storey was symbolic of a year in Atal Rai’s life."
26,ISKCON Temple,,https://www.holidify.com/places/amritsar/iskcon-temple-sightseeing-122914.html,2 km  from city center,,"Situated in the heart of the city in Moni Chowk, ISKCON Temple (also known as Sri Gaur Radha Krishna Mandir) is a revered Hindu temple dedicated to the Hindu gods Krishna and Radha. The temple houses idols of several deities, Radha- Krishna being the most prominent. A tiny shop also sells statues of deities, religious books and related merchandise"
27,Sun City,,https://www.holidify.com/places/amritsar/sun-city-sightseeing-125153.html,4 km  from city center,,"Situated on the Batala Road in Amritsar, Sun City Water Park is one is one of the most popular and visited water parks in the city. Replete with a plethora of water rides, regular rides, aqua dancing, roller coasters, several swimming pools, the water is the ideal hangout destination among both the adults and the kids."
28,Rainbow Resorts Water Park,,https://www.holidify.com/places/amritsar/rainbow-resorts-water-park-sightseeing-125154.html,18 km  from city center,,"Situated on the Attari Border Road in Amritsar, Rainbow Resorts Water Park offers multi activities. Spread over nine acres of land area, the resort has swimming pools, adventure park, go-karting, paint ball, kitty party hall, boating, restaurant etc."
29,Thunderzone Amusement and Water Park,,https://www.holidify.com/places/amritsar/thunderzone-amusement-and-water-park-sightseeing-125155.html,4 km  from city center,,"Founded and opened to public in 2002, Thunderzone Amusement and Water Park is one of the largest  and most popular water cum amusement park in the city. With an array of rides like columbus, mono train, roller coaster, music bob, swinging chairs and activities like boating etc., the park is an ideal day out place for all age groups."
30,Bliss Aqua World,,https://www.holidify.com/places/amritsar/bliss-aqua-world-sightseeing-125156.html,18 km  from city center,,Bliss Aqua World is an amazing water park in Amritsar with a variety of regular and water rides both for adults and kids. The park also has an amusement park in the premises which has a number of fun games and activities as well.
31,Gurudwara Baba Deep Singh Ji,,https://www.holidify.com/places/amritsar/gurudwara-baba-deep-singh-ji-sightseeing-1258924.html,2 km  from city center,,"Located in Amritsar outside the Chatiwind gate is Gurudwara Baba Shaheed Deep Singh Ji, honouring the valour and martyrdom of Baba Deep Singh Ji, which is why it is also known as the Shahidan Sahib. He was specially renowned for his contribution during 1757 when he fought the Afghani troops led by Ahmed Shah Abdali, from attacking, invading, and blowing up the Golden Temple. He fought bravely alongside thousands of others but was fatally wounded during the fight."
32,Gurudwara Goindwal Sahib,,https://www.holidify.com/places/amritsar/gurdwara-goindwal-sahib-sightseeing-1258925.html,40 km  from city center,,"Located in the Tarn Taran district of Punjab on the banks of river Beas is Gurdwara Goindwal Sahib which is another famous Sikh site. It is known as the 1st Sikh pilgrimage site and is where the 3rd Sikh Guru, Sri Guru Amar Das Ji, lived and preached for 33 years. It is also where he coined the idea of langar or community kitchen and where he built a baoli or well from where people of all caste, colour, creed and religion could drink from."
