,Name,Rating,Link,Distance,Location,About
14,Jawaharlal Nehru Planetarium,3.8,https://www.holidify.com/places/bangalore/jawaharlal-nehru-planetarium-sightseeing-1293.html,2 km  from city center,Central Bangalore,"The primary objective of BASE, which is aims to achieve through the activities planned all year around at the Planetarium, is to impart quality science education at all levels that identify and nurture creative talents in science students to enable them to pursue career in research and teaching. Educational programmes are conducted by non-formal methods, aimed at all the students from class III to graduate level. The Planetarium aims at ""Science Popularization"", which it seeks through various interacting activities for students and visitors at its Sky Theatre, Exhibition Hall or the Science Park."
15,"Go-Karting, Bangalore",3.7,https://www.holidify.com/places/bangalore/go-karting-sightseeing-1289.html,17 km  from city center,,"Go-karting is the most breathtaking activities available at many places in Bangalore, which can be enjoyed with family and friends."
16,Tipu Sultan's Summer Palace,3.2,https://www.holidify.com/places/bangalore/tipu-sultans-summer-palace-sightseeing-1303.html,3 km  from city center,Central Bangalore,"This monument is located inside the Tipu Sultan Fort. Built between 1781 and 1791, the Emperor referred to it as the 'Rash-e-Jannat' which means the abode of happiness and envy of heaven."
17,Chunchi Falls,3.7,https://www.holidify.com/places/bangalore/chunchi-falls-sightseeing-1283.html,71 km  from city center,,"At a distance of about 90 km form the city are one of the most scenic waterfalls in the area. With lush sparkling greenery and views all around, the spot becomes a beautiful and ideal breather from the city."
18,"Shiva Temple, Bangalore",3.2,https://www.holidify.com/places/bangalore/shiva-temple-sightseeing-1300.html,7 km  from city center,Indiranagar,"Landmarked by a huge white monolith of Lord Shiva in a an artificial pool of water and Himalayas all around, is the Shiva Temple of Bengaluru."
19,Bangalore Aquarium,3.7,https://www.holidify.com/places/bangalore/bangalore-aquarium-sightseeing-1279.html,1 km  from city center,Central Bangalore,"Located in Cubbon Park, the Bangalore Aquarium is the most famous and largest aquarium in Bangalore, and the second laregst in India. Established in the year 1983, this aquarium offers on display a variety of ornamental as well as exotic cultivable fishes including Siamese Fighters, Catla, Freshwater Prawns, Goldfish, Red Tail Shark and many others, hence is an ideal place for casual exploring  in Bangalore."
20,Lumbini Gardens,3.8,https://www.holidify.com/places/bangalore/lumbini-gardens-sightseeing-1296.html,8 km  from city center,Hebbal,"On the banks of the Nagawara lake is one of the most loved public parks in Bangalore and a must visit place to spend an enjoyable evening, especially if you are with kids."
21,HAL Aerospace Museum,3.7,https://www.holidify.com/places/bangalore/hal-aerospace-museum-sightseeing-1290.html,10 km  from city center,Marathahalli,"HAL Aerospace Museum is India's first aerospace museum located at Hindustan Aeronautics Limited premises, in Bangalore. Established in 2001, the Museum is part of the HAL Heritage Centre and Aero Space Museum, and showcases the growth of the Indian aviation industry and HAL for six decades. The museum houses displays of various aircraft and helicopters, Aircraft engine models, Flight simulators, a mock Air Traffic Control Tower and exhibit of Indian aviation history. The Museum is maintained by HAL which is one of the largest Aerospace companies in India."
22,City Shopping,3.1,https://www.holidify.com/pages/shopping-in-bangalore-203.html,0 km  from city center,,"There are multiple shopping districts in Bengaluru, the most popular being Brigade Road. Silk saris of various specifications like Banarasi silk or Kantha embroidery can be purchased."
23,St,3.7,https://www.holidify.com/places/bangalore/st-marys-basilica-sightseeing-1301.html,2 km  from city center,Central Bangalore,"St. Mary's Basilica is the oldest church in Bangalore and is the only church in the state that has been elevated to the status of a minor basilica. It is famous for the festivities it holds during the St. Mary's Feast, in the month of September each year, an event which attracts a  large number of devotees from in and around Bangalore. St. Mary's Basilica had a humble beginning, when a thatched hut was constructed in the 17th century by Tamil Christian migrants from Gingee. Now, it is a marvelous sight to behold."
24,Maha Bodhi Society Temple,3.2,https://www.holidify.com/places/bangalore/maha-bodhi-society-temple-sightseeing-1297.html,2 km  from city center,Central Bangalore,"A recent addition to the temples of Bengaluru, this one houses a library with a sprawling collection of texts and books on Buddhism and is constantly the hub of a number of spiritual retreats and lectures."
25,Cycling,3.2,https://www.holidify.com/places/bangalore/cycling-sightseeing-1287.html,3 km  from city center,,"Outskirts of Bengaluru are a cyclist's delight. One can rent a cycle from the multiple cycle groups available here such as Namma Cycle, Bums on the saddle, Bike Zone etc."
26,Sankey Tank,3.0,https://www.holidify.com/places/bangalore/sankey-tank-sightseeing-120651.html,5 km  from city center,Malleshwaram,"Sankey Tank is is a manmade lake, situated in the western part of Bangalore. Spread across an area of 37.5 acres near Vyalikaval, Malleshwaram and Sadashivanagar, it is one of the most popular places to hang out in Bangalore. Sankey Tank is a perfect place for nature lovers who can enjoy stress-free moments in the refreshing and calm surrounding. This large body of water is a source of attraction for not only locals, but also for the tourists coming to Bangalore. The State Forest Department takes care of the lake."
27,Visvesvaraya Industrial and Technological Museum,3.0,https://www.holidify.com/places/bangalore/visvesvaraya-industrial-and-technological-museum-sightseeing-120815.html,0 km  from city center,Central Bangalore,"Located on the Kasthurba Road in Bangalore, Visvesvaraya Industrial and Technological Museum was built in the honour of Bharat Ratna recipient Sir M Visvesvaraya. Spread over an area of 43000 sq. ft., the area is built in the sylvan surroundings of Cubbon Park and was inaugurated by the first Prime Minister of India- Pandit Jawaharlal Nehru, in 1962."
28,Art of Living International Centre,3.0,https://www.holidify.com/places/bangalore/art-of-living-international-centre-sightseeing-120814.html,19 km  from city center,,"Located 21 kms southwest of Bangalore on Kanakpura Road atop Panchagiri Hills, Art of Living Centre is the headquarters of the spiritual, cultural organization Art of Living Foundation, established by Sri Sri Ravi Shankar."
29,Ragigudda Anjaneya Temple,3.0,https://www.holidify.com/places/bangalore/ragigudda-anjaneya-temple-sightseeing-120817.html,6 km  from city center,Jayanagar,"Built in 1972, Ragigudda Sri Prasanna Anjaneya Temple is dedicated to the very celebrated Hindu God- Hanuman. Located on top of a quaint hillock in 9th block of Jayanagar suburb in Bangalore, the temple houses a Shivaling in addition to a huge gorgeous idol of Hanuman."
30,Venkatappa Art Gallery,3.0,https://www.holidify.com/places/bangalore/venkatappa-art-gallery-sightseeing-120818.html,0 km  from city center,Central Bangalore,"Located in the premises of Karnataka Government Museum, Venkatappa Art Gallery situated on Kasturba Road, Cubbon Park flaunts over 600 paintings. Named after the most famous artist of Bangalore city - K. Venkatappa, the gallery houses resplendent works of other renowned artists as well."
31,Devanahalli Fort,3.0,https://www.holidify.com/places/bangalore/devanahalli-fort-sightseeing-120820.html,33 km  from city center,,"Known for its historical significance and archaeological brilliance, Devanahalli Fort is located 35 kms north of the city of Bangalore. Lately in ruins, the fort once was the birthplace and residence of the great warrior Tipu Sultan."
32,Halasuru Someshwara Temple,3.0,https://www.holidify.com/places/bangalore/halasuru-someshwara-temple-sightseeing-120819.html,3 km  from city center,Indiranagar,"Located in the suburbs of Halasuru (Ulsoor) in Bangalore, Halasuru Someshwara Temple is dedicated to the Hindu deity Shiva. Built in around the 12th and the 13th centuries by the Hoysalas, the temple is now managed and maintained by the Endowment Department of the Karnataka government."
33,Big Banyan Tree,3.0,https://www.holidify.com/places/bangalore/big-banyan-tree-sightseeing-120831.html,23 km  from city center,,"The Big Banyan Tree or locally called as the Dodda Alada Mara is a 400 year old banyan tree in the village of Kethohalli near Bangalore. Sprawling over a vast 3 acres of land, the tree is one of the largest of its kind."
34,Indian Music Experience,4.0,https://www.holidify.com/places/bangalore/indian-music-experience-bengaluru-sightseeing-1256074.html,9 km  from city center,,"Spread across 50,000 square feet, the Indian Music Experience in Bengaluru is the first interactive music museum of the nation that is most innovatively disrupting the conventional notion of museums among visitors. The Museum exhibits everything about Indian music under a single roof, right from classical to folk, regional and Bollywood."
35,Indira Gandhi Musical Fountain Park,3.0,https://www.holidify.com/places/bangalore/indira-gandhi-musical-fountain-park-sightseeing-120830.html,2 km  from city center,Central Bangalore,"Created in 1995 by B. N. A. Technology Consulting Limited, Hong Kong, Indira Gandhi Musical Fountain is probably the most technically advanced and one of the biggest artificially created fountains in India. Located on T. Chowdaiah Road, the enthralling fountain has been based on multimedia technology, MIDI interfaces and hardware architecture."
36,Siddara Betta,,https://www.holidify.com/places/bangalore/siddara-betta-sightseeing-124073.html,82 km  from city center,,"Siddara Betta is a popular tourist attraction in the Tumkur district of Karnataka immersed in rocky boulders, temples and caves with an elevation of 1700 feet. The hillock is popular amongst trekkers and spiritual seekers alike, with one of the main attractions of the hill being the Lord Shiva temple enclosed in a cave that sees a fair number of devotees throughout the year."
37,"National Gallery Of Modern Art, Bangalore",3.0,https://www.holidify.com/places/bangalore/national-gallery-of-art-museum-sightseeing-120832.html,2 km  from city center,Central Bangalore,"Located in the restored heritage Manikyavelu Mansion on 49 Palace Road Bangalore, National Gallery of Modern Art was inaugurated very recently on 18th of February, 2009.  The main museum is situated in the Jaipur House, New Delhi, Mumbai and Bangalore being the subsequent branches of the same."
38,Quad Biking,,https://www.holidify.com/places/bangalore/quad-biking-in-bangalore-sightseeing-124351.html,45 km  from city center,,"Bored of being stuck in the traffic every day? Hop on an All Terrain Vehicle (ATV) and let it roar your way off the normal roads and bring the wild rider out. You have plenty of options in Bangalore to get the experience of these monster bikes. Go on wild on a track if you choose to, go free on the off road tracks around Bangalore or check out the trails at night. It is an experience you don't want to miss out on in your life.

Such rides can be experienced either near Kanakpura Road or near Nandi Hills with the help of a company Dirt Mania. These Quad Bike Rides can cost somewhere from INR 500 to 5000 depending upon the Track, Trail and the length. Night Trails require a pre-booking."
39,Bilikal Rangaswamy Betta,,https://www.holidify.com/places/bangalore/bilikal-rangaswamy-betta-sightseeing-124083.html,47 km  from city center,,"Bilikal Rangaswamy Betta is almost 16 kilometres from the town of Kanakapura is a great trekking destination for a day trek. It is one of the highest hills in the neighbouring area with an elevation of 3780 feet, the hill also houses a temple devoted to Lord Rangaswamy that is constructed under a large white granite monolith."
40,Avalabetta,,https://www.holidify.com/places/bangalore/avalabetta-sightseeing-124361.html,68 km  from city center,,"Avalabetta often called as “Nandi Hills without the crowd” is a perfect place to relish the same scenic beauty as the Nandi Hills but without the commotion. Standing on the top of the hill, you can witness the magical view of lush green trees and variegated rocky terrain which is spread out profusely."
41,Manchanabele Dam,,https://www.holidify.com/places/bangalore/manchanabele-dam-sightseeing-124388.html,30 km  from city center,,"Manchanabele Dam is built on the water of the tranquil Arkavati River. Located in the state of Karnataka, this place is visited by a lot of people because it is ideal to get away from the pell mell of city and enjoy some serenity in the lap of nature. Manchanabele Dam is replete with cool and clear water. This dam is also surrounded by lush green trees in small hills that makes the place look even more mesmerizing. The panoramic views of the sky and the earth can be best observed during sunrise or sunset. The place looks spellbinding during these two phenomenons as the different hues of the sky juxtaposed with the lush greenery and blue water is simply magical. Manchanabele Dam is a perfect place to visit to unwind and relax."
42,Skandagiri,,https://www.holidify.com/places/bangalore/skandagiri-sightseeing-124362.html,51 km  from city center,,"If you thought that trekking is an activity only to be done in the morning, you are certainly wrong. Skandagiri, a hilltown near Bangalore, gives you the opportunity to trek and explore the hills in the night while the moon is casting its light. Skandagiri, also known as Kalavara Durga, is at an elevation of 1450 meters surrounded by the Nandi Hills."
43,Bananthimari Betta,,https://www.holidify.com/places/bangalore/bananthimari-betta-sightseeing-124389.html,51 km  from city center,,"Located at a distance of 3 kms from the town of Kanakapura near Bangalore, Bananthimari Betta is a twin hillock surrounded by lush green fields with patches of flowers and rocky surface in turns. The beautiful valley in between is laden with an emerald velvetine grass cover and through it flows the most quaint and beautiful stream ever."
44,Doddamakali,,https://www.holidify.com/places/bangalore/doddamakali-sightseeing-124390.html,84 km  from city center,,"Situated at a distance of about 132 kms from the city of Bangalore on 6 kms from Bheemeshwari Fishing Camp, Doddamakali is a living example of pristine rustic charm and idyllic sylvan setting. The place makes for an ideal weekend getaway away from the hustle bustle and chaos of the city amidst natural surroundings and euphoric atmosphere."
45,Devarayanadurga,,https://www.holidify.com/places/bangalore/devarayanadurga-sightseeing-124439.html,61 km  from city center,,"Devarayanadurga which translates to “the fort of God” is a tranquil hill station located near Tumkur district in the state of Karnataka. Situated at an elevation of 4000 ft, Devarayanadurga is a perfect weekend getaway to live among the lush green trees and explore the hilly terrain. This place is replete with not only picturesque beauty but also has a rich historical, cultural and religious significance."
46,Kanakapura,,https://www.holidify.com/places/bangalore/kanakapura-sightseeing-124437.html,51 km  from city center,,In the state of Karnataka a beautiful city is nestled amongst trees and rivers which is great for a weekend getaway. Kanakapura is rich in heritage and culture. This place is a hidden gem bountiful in greenery and waterfalls. A few days in this wonderful and picturesque place will leave you rejuvenate.
47,Muthyala Maduvu (Pearl Valley),,https://www.holidify.com/places/bangalore/muthyala-maduvu-sightseeing-124440.html,33 km  from city center,,"A quaint place near Bangalore, Muthyala Maduvu is a perfect weekend getaway to rejuvenate yourself and spend some quality time in the lap of nature. The picturesque beauty, dense forests, enchanting waterfalls, diverse flora and fauna will make you fall in love with this place. The liveliness of this place is very welcoming and the mysterious forest will beckon you to explore its mysteries."
48,Ranga Shankara,,https://www.holidify.com/places/bangalore/ranga-shankara-sightseeing-124796.html,7 km  from city center,Jayanagar,"If you’re the kind who prefers watching live performances over a drama, then this is the place for you. Situated in JP Nagar, this is one of the places to visit in Bangalore with friends where the theatre lovers head to catch up on some drama from across the globe. So, book those tickets and go enjoy a beautiful and affordable evening and get one of the best Bangalore experiences."
49,"Smaaash, Bangalore",,https://www.holidify.com/places/bangalore/smaaash-sightseeing-124797.html,3 km  from city center,Central Bangalore,"If you've not yet visited Smaaash, you've been missing on a lot of fun. Smaaash is gigantic gaming and activity arena. Kids, adults, everyone will fall in love with this place the moment they step in. You can put your bowling skills to use, get lost in the world of VR Games, hop on the go-karts, shoot some hoops in arcade games, and what not. You can also unwind and grab a beer or two with your buddies. Tip: The prices here are towards the costlier side. Make sure to plan accordingly not to burn a hole in your pocket."
50,Bangalore Turf Club,,https://www.holidify.com/places/bangalore/bangalore-turf-club-sightseeing-124798.html,2 km  from city center,Central Bangalore,Here is something different that you can try out while you’re in the city! Head to the Club on Race Course road to watch the horses race away and maybe even place a bet or two if you’re feeling lucky. This is the ultimate high society event where you can get a peek into their posh lives. Make sure you study the race schedule so that you can socialize and cheer for the right ponies.
51,Vineyard Tours,,https://www.holidify.com/places/bangalore/wineyard-visit-sightseeing-1253679.html,52 out of 100  places to visit in Bangalore,,"As uncommon as it sounds, visiting the various vineyards hidden in the outskirts of Bangalore is one of the best and most fascinating activities to indulge in during the cooler months. Spend the day watching and learning about the wine-making process, and finish the day by treating your taste buds to the lavish richness of bottled elixirs.  Vineyard visit in Bangalore has become the perfect alternative option for those who love to take the offbeat track."
52,Medigeshi Fort,,https://www.holidify.com/places/bangalore/medigeshi-fort-sightseeing-124916.html,105 km  from city center,,"Situated at a distance of 100 kms from Bangalore, Medigeshi Fort can be reached through a trek along Madhugiri Betta. Divided into three sections- the base of the fort, a middle lake and garden and high perched fortifications, the fort remains especially packed during weekends."
53,Nandi Durga,,https://www.holidify.com/places/bangalore/nandi-durga-sightseeing-124918.html,3 km  from city center,Central Bangalore,Nandi Durga is an ancient fort situated on top of the Nandi Hills in Bangalore. Originally known as  Anandagiri during the rule of Cholas. It is believed to have been built by Tipu Sultan and for used as his summer palace for a considerable amount of time.
54,Channarayana Durga,,https://www.holidify.com/places/bangalore/channarayana-durga-sightseeing-124919.html,0 km  from city center,,"Located at a distance of 100 kms from Bangalore, Channarayana Durga was constructed by a local king Chikkappa Gowda. Considered an important strategic point during medieval times, the fort also houses some old structures and few temples. Currently it is one of the few popular trekking points in Bangalore."
55,Makalidurga Fort,,https://www.holidify.com/places/bangalore/makalidurga-fort-sightseeing-124920.html,52 km  from city center,,"Perched at an elevation of 3664 feet, Makalidurga Fort is situated around 60 kms from Bangalore. Nestled between green hills, and graced with picturesque surroundings, the fort can be reached after a small trek. There is also a Lord Shiva temple in the vicinity of the fort that is visited by the local people frequently."
56,Huliyur Durga,,https://www.holidify.com/places/bangalore/huliyur-durga-sightseeing-124921.html,63 km  from city center,,"Huliyur Durga are the ruins of a fort situated on a hilltop in the village of Huliyurdurga in Bangalore. Shaped like a cup, this is also believed to have been built by Kempe Gowda I. Popular for trekking and scenic beauty, the fort is visited by locals and tourists alike."
57,Cariappa Memorial Park,,https://www.holidify.com/places/bangalore/cariappa-memorial-park-sightseeing-124964.html,1 km  from city center,Central Bangalore,"Situated on the Cubbon Road in Shivaji Nagar, Bangalore, Cariappa Memorial Park is dedicated to the Indian Armed Force Officer-  Field Marshal K M Cariappa. Sprawling over 22 acres, the highlight of the park is its military theme. It is divided into six zones- burma bridges, tunnels, playarea, waterfalls etc."
58,JP Park,,https://www.holidify.com/places/bangalore/jp-park-sightseeing-124965.html,8 km  from city center,Malleshwaram,"JP Park, also known as Jayaprakash Narayan Biodiversity Park, is situated in Mathikere in Bangalore. Spread over 25 acres of land, the park houses four lakes in addition to rich and plenty flora and fauna. Besides, it also has a nature house, an amphitheater and an exhibition plaza."
59,Freedom Park,,https://www.holidify.com/places/bangalore/freedom-park-sightseeing-124966.html,2 km  from city center,Central Bangalore,"The former prison of Bangalore known as Central Jail has been revamped and reformed as a park. Inaugurated to the public in November 2008, the park has a library, a joggers' stretch, a children's play area and a part of it has been dedicated for holding protests. It also has brilliant sculptures of olden days prisoners."
60,M N Krishna Rao Park,,https://www.holidify.com/places/bangalore/m-n-krishna-rao-park-sightseeing-124967.html,4 km  from city center,Jayanagar,"M N Krishna Rao Park is situated in Dewan Madhava Rao Road, Basavanagudi in Bangalore. Only a little distance away from Lalbagh Botanical Garden, the park houses umpteen ancient trees. These trees are the highlight of the park which improve the aesthetics of the park with their beautiful canopy. The park also hosts Neralu Tree Festival every year."
61,Bugle Rock Park,,https://www.holidify.com/places/bangalore/bugle-rock-park-sightseeing-124968.html,4 km  from city center,Jayanagar,"Situated in N R Colony, Basavanagudi in Bangalore, Bugle Rock Park is famous for the central rock formed through geological changes over the years. Besides scientists and regular geologists, the park experiences a regular influx of tourists. There is also a watchtower that offer a bird's eye view of the city."
62,Chinnappanahalli Lake Park,,https://www.holidify.com/places/bangalore/chinnapanahalli-lake-park-sightseeing-124969.html,12 km  from city center,Marathahalli,"Located in Marathahalli in Bangalore, Chinnapanahalli Lake Park is based around the Chinnapanahalli Lake with well paved walkways and ample plants and trees. There is also a kid's play area with umpteen swings which is packed in the evenings."
63,Jayamahal Park,,https://www.holidify.com/places/bangalore/jayamahal-park-sightseeing-124970.html,3 km  from city center,Malleshwaram,"Jayamahal Park is situated in Jayamahal Extension, Bangalore. With a plethora of swings, well-paved pathways, fountains, sculptures, sturdy benches and a lot of plants and trees, the park is a common favourite among the adults and kids alike."
64,Ranadheera Kanteerava Park,,https://www.holidify.com/places/bangalore/ranadheera-kanteerava-park-sightseeing-124971.html,4 km  from city center,Jayanagar,"Located in Jayanagar in Bangalore, Ranadheera Kanteerava Park is one of the most popular and well-maintained parks in the city. It has several sculptures of ancient rulers and kings, in addition to an open gym available for both men and women. The park also has notes of poetry of various famous Kannada poets."
65,"Mahatma Gandhi Park, Bangalore",,https://www.holidify.com/places/bangalore/mahatma-gandhi-park-sightseeing-124972.html,1 km  from city center,Central Bangalore,"Mahatma Gandhi Park is situated in Shivaji Nagar in Bangalore and is dedicated to the Father of Our Nation- Mahatma Gandhi. Replete with fountains and benches and play area, the park also houses several sculptures of Bapu in his famous postures."
66,Nandavana Children’s Park,,https://www.holidify.com/places/bangalore/nandavana-childrens-park-sightseeing-124973.html,491 km  from city center,Jayanagar,"Nandavana Children’s Park is situated in JP Nagar in Bangalore. Especially designed for the kids, the park has a play pen, sand pit, swings and a rock climbing wall. Replete with fountains and walkways, it is also pretty popular among adults."
67,Crazy Waters,,https://www.holidify.com/places/bangalore/crazy-waters-sightseeing-124989.html,10 km  from city center,Central Bangalore,"Based in JP Nagar on a small hillock in Bangalore, Crazy Water is an adventure packed and a fun thrilling amusement park. Offering surreal views of the adjoining city and surroundings, the park is replete with umpteen slides and swings, water park and a huge food court for the city folks to spend an amazing day outside."
68,Snow City,,https://www.holidify.com/places/bangalore/snow-city--sightseeing-124990.html,4 km  from city center,Malleshwaram,"Snow City is a unique, one of a kind amusement located in JC Nagar in Bangalore. Covered in artificial snow and generously sprinkled with snow animal sculptures, toys and igloos, the theme park is a popular destination for the city folks especially the kids. Besides, the park also has a plethora of swings and slide for the children and a gorgeous snow castle."
69,"Fun World, Bangalore",,https://www.holidify.com/places/bangalore/fun-world-sightseeing-124991.html,4 km  from city center,Malleshwaram,"Fun World Amusement Park is one of the most popular amusement parks in Bangalore situated in the neighborhood of JC Nagar. Sprawling over 22 acres of land, the park has both water rides and regular rides. Besides the locker rooms, changing areas and several pools, the theme park also has a food court, a green garden and food court to satiate your taste buds."
70,Neeladri Amusement and Water Park,,https://www.holidify.com/places/bangalore/neeladri-amusement-and-water-park-sightseeing-124992.html,16 km  from city center,,"Neeladri Amusement and Water Park is situated in Chamarajpet near Bangalore. The park boasts of a huge water pool replete with umpteen slides and roller coaster rides both for adults and kids. Besides, it also has a regular park which again has a whole lot of fun games and swings."
71,Jawahar Bal Bhavan,,https://www.holidify.com/places/bangalore/jawahar-bal-bhavan-sightseeing-124993.html,1 km  from city center,Central Bangalore,"Jawahar Bal Bhavan is the most loved theme park among kids. It is the perfect way for a children's day out in between lush greenery, toys and play area for the young ones. The park boasts of a toy train, horse rides, a doll museum, boating, tree houses, fun swings etc."
72,Mahua Art Gallery,,https://www.holidify.com/places/bangalore/mahua-art-gallery-sightseeing-125109.html,4 km  from city center,Malleshwaram,"Founded in 2002, Mahua Art Gallery is situated in Armane Nagar, Bengaluru. The gallery focuses on displaying the art works of the young and budding artists."
73,Karnataka Chitrakala Parishath,,https://www.holidify.com/places/bangalore/karnataka-chitrakala-parishath-sightseeing-125110.html,2 km  from city center,Central Bangalore,"Located in Sheshadripuram in Bengaluru, Karnataka Chitrakala Parishath is an art gallery comprising of  thirteen museum galleries and five exhibition galleries. The place is also home to College of Fine Arts."
74,Sublime Galleria,,https://www.holidify.com/places/bangalore/sublime-galleria-sightseeing-125111.html,0 km  from city center,Central Bangalore,"Situated in Ashok Nagar in Bangalore, Sublime Galleria is India's first sky gallery. The gallery is perched on the bridge connecting two tall towers in UB City. The gallery displays photography work, digital art etc."
75,Gallery G,,https://www.holidify.com/places/bangalore/gallery-g-sightseeing-125112.html,1 km  from city center,Central Bangalore,Gallery G is situated in Ashok Nagar in Bangalore and was founded in 2003. The gallery facilitates Artists’ Initiative Program and helps curate and evaluate arts.
76,Crimson Art Gallery,,https://www.holidify.com/places/bangalore/crimson-art-gallery-sightseeing-125113.html,2 km  from city center,Central Bangalore,"Crimson Art Gallery is situated on Cunningham Rd, Bengaluru and offers a variety of artwork. The gallery also boasts of some of the celebrated works of M F Hussain and Murali Cheeroth."
77,1 Shanti Road Gallery,,https://www.holidify.com/places/bangalore/shanti-road-gallery-sightseeing-125114.html,1 km  from city center,Central Bangalore,Shanti Raod Studio Gallery is situated in Shanti Nagar in Bangalore. It is a non-profit gallery which was founded by Suresh Jayaram in 2003. The gallery also holds workshops and monthly talks.
78,Gallery Sumukha,,https://www.holidify.com/places/bangalore/gallery-sumukha-sightseeing-125115.html,2 km  from city center,Central Bangalore,"Situated in Wilson Garden, Bangalore, Sumukha Gallery was founded in 1996 and is popular for its display and exhibitions of contemporary artwork, paintings, print sculptured etc."
