,Name,Rating,Link,Distance,Location,About
11,Maya Devi Temple,3.8,https://www.holidify.com/places/haridwar/maya-devi-temple-sightseeing-2013.html,0 km  from city center,,"Maya Devi Temple is a Hindu temple dedicated to goddess Maya in the holy city of Haridwar of Uttarakhand state in India. It is believed that the heart and navel of goddess Sati fell in the region where the temple stands today and thus it is sometimes referred to as a Shakti Peetha. (br) Goddess Maya is the Adhisthatri deity of Haridwar. who is a three-headed and four-armed deity, believed to be an incarnation of Shakti. Haridwar was previously known as Mayapuri in reverence to this deity. The temple is a Siddh Peetha which are the places of worship where desires get fulfilled. It is one of three such Peethas located in Haridwar, the other two being Chandi Devi Temple and Mansa Devi Temple."
12,Fun Valley Water Park,,https://www.holidify.com/places/haridwar/fun-valley-water-park-sightseeing-1253349.html,21 km  from city center,,"Fun Valley is a gorgeous water park nestled in the valley of Haridwar. It offers close to 21 thrilling water rides, roller coasters, aqua dancing, DJ etc. In addition to that, it has an amusement park which boasts of a plethora of adventure activities to give you an adrenaline rush."
13,Bara Bazar,3.2,https://www.holidify.com/places/haridwar/bara-bazar-sightseeing-2005.html,28 km  from city center,,"Being primarily a pilgrimage destination, Haridwar has numerous shops along its streets selling all essentials that a pilgrim would need. Bada Bazar in Haridwar is great place to shop for wooden items and handicrafts."
14,Saptrishi Ashram,3.3,https://www.holidify.com/places/haridwar/sapt-rishi-ashram-sightseeing-2014.html,6 km  from city center,,"Famous for having hosted 7 great sages- Kashyapa, Vashishta, Atri, Vishwamitra, Jamadagi, Bharadwaja and Gautam, this ashram is well known for its tranquil atmosphere ideal for meditation. It is also believed that Ganga split herself into seven currents at this spot."
15,Local Markets,3.2,https://www.holidify.com/places/haridwar/local-markets-sightseeing-2011.html,6 km  from city center,,Local shops in Haridwar sell all the essentials that a pilgrim would need.
16,"Kumbh Mela, Haridwar",,https://www.holidify.com/places/haridwar/kumbh-mela-sightseeing-120902.html,552 km  from city center,,"Haridwar in Uttarakhand is an important pilgrimage town for the Hindus. The place is a perfect escape from the cacophony of urban life and a beautiful amalgamation of old and new, replete with beauty, culture, history and spirituality. Haridwar is known as the ‘Abode of God’ because of its serenity and scenic beauty by the River Ganga. The most famous fair in the world - Kumbh Mela is celebrated here once in twelve years. It’s a sight that should never be missed."
17,Ma Anandamayi Ashram,,https://www.holidify.com/places/haridwar/ma-anandamayi-ashram-sightseeing-123172.html,3 km  from city center,,"Located in Kankhal in Haridwar, Ma Anandamayi Ashram is a spiritual centre and ashram dedicated to Sri Ma Anandamayi who was a prominent Bengali mystic and a spiritual personality. The ashram has a mausoleum or a Samadhi which houses the grave of Ma Anandamayi. The complex houses several buildings meant for meditation, yoga and similar activities."
18,Pawan Dham,,https://www.holidify.com/places/haridwar/pawan-dham-sightseeing-123173.html,4 km  from city center,,"Pawan Dham, an ancient temple in Haridwar located at Bhagirathi Nagar, Bhupatwala, is a non-profit organization and a revered site among Hindu pilgrims. It is managed and looked after by the Geeta Bhawan Trust Society of Moga. The Pawan Dham temple boasts of intricate architecture, elaborate glasswork and houses idols adorned in rich jewels and precious stones. The major highlight of the temple is the gorgeous idol of Lord Krishna preaching the Bhagavad Geeta to Arjun."
19,Vishnu Ghat,,https://www.holidify.com/places/haridwar/vishnu-ghat-sightseeing-123174.html,1 km  from city center,,"Haridwar is the land of ghats and Vishnu Ghat is among the most serene and tranquil ghats of the city. Situated quite close to Hari ki Pauri, this ghat is comparatively less crowded and is visited mostly by Vaishnavites for the Vishnu Ghat is named after Lord Vishnu. Being one of the cleanest ghats in Haridwar, people often come to this ghat to take a dip in the holy River Ganga and absolve their sins."
20,Parad Shivling,,https://www.holidify.com/places/haridwar/parad-shivlinga-sightseeing-123175.html,9 km  from city center,,"Parad Shivlinga is a unique religious site housed in Harihar Ashram, Haridwar on the Kankhal Road. The word Parad Shivlinga is derived from ""Parad"" meaning mercury and ""Shivling"" which is a sacred symbol of Lord Shiva. Thus, Parad Shivling is also known as the Mercury Shivling, making it a holy pilgrimage site among the devotees of Lord Shiva visiting Haridwar."
21,Birla Ghat,,https://www.holidify.com/places/haridwar/birla-ghat-sightseeing-123177.html,0 km  from city center,,"One of the ancient ghats in Haridwar, the Birla Ghat is a pristine and tranquil site, situated adjacent to Vishnu Ghat. Situated on the banks of the pious River Ganga, there is a flight of stairs that lead towards the holy water, enabling the devotees to take a dip and absolve their sins, as is believed by many. Security barriers are installed near the flight of stairs to prevent people from drowning while bathing in the Ganga River's strong water current."
22,Gau Ghat,,https://www.holidify.com/places/haridwar/gau-ghat-sightseeing-123178.html,1 km  from city center,,"Gau Ghat is located on the southern part of Subhash Ghat and is relatively less crowded. The ashes of Mahatma Gandhi, Indira Gandhi and Jawaharlal Nehru were cremated at this ghat. It is a common belief among Hindus that killing a cow is a sin equal to killing a Brahman. Devotees visit Gau Ghat to cleanse themselves of the sin of killing a cow, hence the name."
23,Gaurishankar Mahadev Temple,,https://www.holidify.com/places/haridwar/gaurishankar-mahadev-temple-sightseeing-123180.html,2 km  from city center,,"Located in Bilkeswar Nagar in Haridwar, near the Chandi Devi Temple, the Gaurishankar Mahadev Temple is dedicated to Lord Shiva. The temple is thronged by pilgrims and tourists day in and day out owing to its picturesque locales, the adjacent flowing river and Himalayas in the backdrop. The devotees bring coconut, incense sticks and flowers for the shrine, believing that all their wishes get fulfilled by praying at the Gaurishankar Mahadev Temple. The presence of the Himalayas juxtaposed against the pristine temple surroundings, create an aura of stunning beauty and tranquillity."
24,Neel Dhara Pakshi Vihar,,https://www.holidify.com/places/haridwar/neel-dhara-pakshi-vihar-sightseeing-123182.html,6 km  from city center,,"Neel Dhara Pakshi Vihar is situated at Bhimgoda Barrage in Haridwar and has a rich flora and fauna. A popular tourist spot, the site offers rare bird watching opportunities and a panoramic view of the Shivaliks in the backdrop. The place is famous for its unrealistically beautiful locales and is a must visit if you are in the area."
25,Bhuma Niketan,,https://www.holidify.com/places/haridwar/bhuma-niketan-sightseeing-123181.html,4 km  from city center,,"Situated on the Saptasarovar Marg, Bhuma Niketan is a popular pilgrim spot in Haridwar. The shrine houses magnificent idols of several gods and goddesses. However, the highlight of the temple are the sculptures of Shiva and Parvati adorning the entrance gates of the shrine. Bhuma Niketan is surrounded by water fountains and green lawns and serves both as a temple and a shelter for the visiting pilgrims."
26,Jai Ram Ashram,,https://www.holidify.com/places/haridwar/jai-ram-ashram-sightseeing-123183.html,2 km  from city center,,"Situated at Bhimgoda in Haridwar, Jai Ram Ashram was founded by Adi Guru Sri Jai Ram Maharaj in 1891. The ashram has gained fame in the short term owing to the services it provides. The well-maintained gardens with colourful fountains and blooming flowers add to the beauty of the ashram."
27,Doodhadhari Barfani Temple,,https://www.holidify.com/places/haridwar/doodhadhari-barfani-temple-sightseeing-123185.html,3 km  from city center,,"Located on the Haridwar Rishikesh highway and very close to Har ki Pauri in Haridwar, the Doodhadhari Barfani Temple is a cluster of several small shrines dedicated to various Hindu gods and goddesses. The temple is built completely out of white marbles and is a popular tourist attraction in the city. Besides, it has attractive interiors and elaborately carved exteriors. The highlight of Doodhadhari Barfani Temple is the Ram-Sita and Hanuman Mandir."
28,Bilkeshwar Mahadev Temple,,https://www.holidify.com/places/haridwar/bilkeshwar-mahadev-temple-sightseeing-123184.html,1 km  from city center,,"Bilkeshwar Mahadev Temple is situated in the valley of Billa Parvat near Har ki Pauri in Haridwar and is dedicated to Lord Shiva and his consort Parvati. It is believed that the site at which the temple sits is the same spot where Goddess Parvati worshipped Lord Shiva and he accepted to make her his wife. Being surrounded by woods in a hilly area, the Bilkeshwar Mahadev Temple is a weekend getaway and picnic spot for the locals and the visiting tourists."
29,Bhimgoda Tank,,https://www.holidify.com/places/haridwar/bhimgoda-tank-sightseeing-123186.html,2 km  from city center,,Bhimgoda Tank is a sacred water tank situated near Birla Ghat in Haridwar. The tank is named after Bhima - one of the five Pandava brothers. The tank is refurbished with the water of the Ganges and is surrounded by well-groomed lush gardens. The locale is also beautified with water fountains and flower beds and hence is a popular tourist spot.
30,Kushavarta Ghat,,https://www.holidify.com/places/haridwar/kushavarta-ghat-sightseeing-123188.html,1 km  from city center,,"Believed to have been constructed in the 18th century by the Maratha queen Ahilyabai Holkar,, Kushavarta Ghat is considered the most sacred and auspicious ghat of the city. The final rites and rituals of the deceased are performed at the banks of the river including the Shraddha rites, after which the devotees take a dip in the holy waters of the Ganges."
31,Sureshwari Devi Temple,,https://www.holidify.com/places/haridwar/sureshwari-devi-temple-sightseeing-123187.html,6 km  from city center,,"Situated a little on the outskirts of the city in Ranipur near Haridwar, Sureshwari Devi Temple is dedicated to Goddess Durga. The temple is located amidst dense green forests and beautiful natural locales and hence it also makes up for a popular tourist spot near the city besides being an important pilgrimage centre."
32,Crystal World,,https://www.holidify.com/places/haridwar/crystal-world-sightseeing-1253348.html,18 km  from city center,,"Spread over 18 acres of land in the holy land of the Ganges, Crystal World Water Park boasts of over 18 thrilling water rides. They also have the very famous 5D water ride in addition to several other games and activities. The park is also known to host private parties, weddings and other functions."
33,Adbhut Mandir,,https://www.holidify.com/places/haridwar/adbhut-mandir-sightseeing-1257744.html,7 km  from city center,,"Located in Haripur Kalan in Haridwar, Adbhut Mandir is a revered Hindu temple dedicated to Lord Shiva and Goddess Parvati. Spread across 3 acres of land area, the temple was started to be built in the year 2000 and took a total of 16 years. Because of the same, the temple stands out for its striking architecture and design. Founded by Mahamandleshwar Bhooma Pithadhiswar Swami Achyutanand Ji Maharaj, the temple was inaugurated in 2016 by the then Chief Minister of Uttarakhand- Mr. Harish Chandra Rawat. With a backdrop of green hills, blue mountains and the cascading river, the temple offers peace and calm like no other place. It is visited by tourists and devotees alike."
34,Prem Nagar Ashram,,https://www.holidify.com/places/haridwar/prem-nagar-ashram-sightseeing-1257745.html,35 out of 35  places to visit in Haridwar,,"Located at a distance of 3 km from Haridwar, Prem Nagar Ashram is an epitome and a manifestation of serenity that was also a retreat for a lot of saints and sages for a lot of years. It was built in 1943 by Yogiraj Satgurudev Shri Hans Ji Maharaj and was later developed by his wife Jagat Janani Shri Mata Ji and his son Shri Satpal Ji Maharaj. Built on the banks of the river Ganges, the ashram is nothing but beautiful."
