,Name,Rating,Link,Distance,Location,About
37,Madhuban Ashram,,https://www.holidify.com/places/rishikesh/madhuban-ashram-sightseeing-123933.html,5 km  from city center,,"Madhuban Ashram offers budget stay options along with a yoga centre, a health centre and a restaurant in Muni Ki Reti. The Ashram ensures the pilgrims are comfortable and have a peaceful time while they commence their spiritual journeys in the picturesque location."
38,Himalayan Yog Ashram,,https://www.holidify.com/places/rishikesh/himalayan-yog-ashram-sightseeing-123932.html,7 km  from city center,,"Himalayan Yog Ashram is a centre for Himalayan Yoga Training and holistic healing through Ayurveda in the midst of serene, unpolluted surroundings. Several spiritual seekers have commenced their spiritual journey through their programs and practice the routine under the expert guidance of Yogi Ram who is also the founder of the ashram."
39,Nirmal Ashram,,https://www.holidify.com/places/rishikesh/nirmal-ashram-sightseeing-123934.html,4 km  from city center,,"Nirmal Ashram was founded in 1903 by Mahant Buddha Singh Ji Maharaj. It is a charitable institution and a spiritual destination perfect for those seeking a spiritual break. The ashram runs two schools, an Eye Institute and a Hospital. They also conduct regular spiritual tours and programs for the pilgrims visiting Rishikesh in the search of nirvana."
40,Osho Ganga Ashram,,https://www.holidify.com/places/rishikesh/osho-ganga-ashram-sightseeing-123936.html,9 km  from city center,,"The only place to learn Osho Active Meditation in Rishikesh, Osho Ganga Ashram is a spiritual sanctuary for those seeking to nourish and tune their body, mind and soul. The ashram has workshops and extensive programs that teach stress relieving and relaxation techniques through meditation, massages, yoga and spiritual activities."
41,Phool Chatti Ashram,,https://www.holidify.com/places/rishikesh/phool-chatti-ashram-sightseeing-123935.html,11 km  from city center,,"Phool Chatti Ashram is a century-old ashram located on the banks of the holy Ganges and surrounded by the magnificent Himalayan mountain ranges. It is located on the pilgrimage route and offers pilgrims a safe and spiritual environment to stop by. It was founded by Shree Devi Dayal Ji Maharaj, and today, has all the modern amenities to ensure the guests have a comfortable stay and a highly spiritual experience through their programs."
42,Sadhaka Grama Ashram,,https://www.holidify.com/places/rishikesh/sadhaka-grama-ashram-sightseeing-123937.html,2 km  from city center,,"Sadhaka Grama Ashram is a non-profit ashram founded in 2002 by Swami Veda Bharati and it functions on the teachings of a master from the Himalayas, Swami Rama. It is the headquarters of the International Association of Himalayan Yoga and Meditation Societies. The quaint little ashram specialises in the science and art of Yoga Meditation and also conducts extensive research and publications in the domain."
43,Virbhadra Temple,,https://www.holidify.com/places/rishikesh/virbhadra-temple-sightseeing-123939.html,2 km  from city center,,"Virbhadra Temple is a 1300-year-old temple dedicated to Lord Shiva in his fierce avatar which he took when his wife Goddess Sati, jumped into a burning yagya kund, to immolate herself because they were dishonoured by her father Daksha Prajapati, when he didn't invite them for the yagya. The festival of Mahashivratri, the most important one, is celebrated at the temple with great enthusiasm each year. A fair or a mela is also held at the temple on this occasion."
44,Vanprastha Ashram,,https://www.holidify.com/places/rishikesh/vanprastha-ashram-sightseeing-123938.html,5 km  from city center,,"Located in the complex of the Swarg Ashram, Vanprastha Ashram is a quiet little spiritual escape that was founded by Baba Kali Kamli Wale. The ashram provides accommodation with modern amenities for a comfortable stay along with spiritual activities to calm the troubled soul. The ashram has a beautiful little garden with pathways, seats and lush green well-maintained lawns that offer a peaceful atmosphere for meditation and self-contemplation."
45,Garudchatti Waterfall,,https://www.holidify.com/places/rishikesh/garudchatti-waterfall--sightseeing-125070.html,9 km  from city center,,"Garud Chatti Waterfalls is one of the most majestic and beautiful waterfalls in Rishikesh. Situated around 5 kms away from Lakshman Jhula, the waterfalls cascade down the Neelkanth Mahadev Temple. At the base of the trek to the waterfalls, there is also a revered Garud Temple."
46,Patna Waterfalls,,https://www.holidify.com/places/rishikesh/patna-waterfalls-sightseeing-125071.html,9 km  from city center,,"Located around 7 kms from Lakshman Jhula, Patna Waterfalls are right next to the Patna village in Rishikesh, Uttarakhand. The highlight of the waterfalls is also a limestone cave situated right next to it."
47,Himshail Waterfalls,,https://www.holidify.com/places/rishikesh/himshail-waterfalls-sightseeing-125072.html,6 km  from city center,,"Situated 4 kms away from Lakshman Jhula in Rishikesh, Himshail Waterfalls is one of the most calm and serene places in the city. It is popular for yoga and meditation practices because of the peaceful environment. There is also a Tat Baba Cave situated right next to it."
48,Phool Chatti Waterfalls,,https://www.holidify.com/places/rishikesh/phool-chatti-waterfalls-sightseeing-125073.html,11 km  from city center,,"Phool Chatti Waterfalls are located in between Garudchatti and Neer Garh Waterfalls and are mostly hidden away from view in between dense trees and bushes. Located 7 kms from Lakshman Jhula, the region has several resorts where you stay to enjoy nature at its best."
49,Rappelling and Rock Climbing,,https://www.holidify.com/places/rishikesh/rappelling-and-rock-climbing-sightseeing-1253778.html,50 out of 53  places to visit in Rishikesh,,"Rappelling and Rock Climbing are two of the most popular and sought after activities in Rishikesh. Rappelling is basically roping down a cliff, instead of climbing up a rock. The expeditions are available and suitable for both amateurs and professionals. One of the most sought-after activities, these are two of the most thrilling things to do in Rishikesh."
50,Mountain Biking,,https://www.holidify.com/places/rishikesh/mountain-biking-sightseeing-1253780.html,51 out of 53  places to visit in Rishikesh,,"When in Rishikesh, you have to try mountain biking as it is one of the most essential activities and things to do in Rishikesh. The hilly terrain with a backdrop of the mighty Himalayas and the serene Ganges makes the ride worthwhile. Other than just exploring the town in an exciting manner, you will also enjoy the cool fresh wind against your face. It is more than just a bike ride, it is an experience of its own."
51,Kayaking in Rishikesh,,https://www.holidify.com/places/rishikesh/kayaking-in-rishikesh-sightseeing-1253782.html,52 out of 53  places to visit in Rishikesh,,"Kayaking or Canoeing is one of the most unique things to do in Rishikesh. The activity involves a person in a small boat or kayak to ride down the river. The activity requires a small training to ride through the rapids and tides, for the first timers. After that, you will be good to go on your own."
52,"International Yoga Festival, Parmarth Niketan Ashram",,https://www.holidify.com/places/rishikesh/international-yoga-festival-sightseeing-1253785.html,53 out of 53  places to visit in Rishikesh,,"Indulge in a week-long rejuvenation ritual at the International Yoga Festival at Rishikesh in the Indian state of Uttarakhand. Held every year in the month of March, this week-long event is hosted at the Parmarth Niketan Ashram and helps ensure health, wellness and peace. With workshops, demonstrations, cultural shows and much more, the Festival is an international extravaganza. The International Yoga Festival is slated to be held from 1 March to 7 March 2019. Physical, mental and spiritual wellbeing is assured to a dedicated follower of this art. Be it for a beginner, an experienced Yoga practitioner or a mildly curious tourist, the best place to discover the glory of Yoga is at the International Yoga Festival at Rishikesh."
