,Name,Rating,Link,Distance,Location,About
18,City Shopping,3.0,https://www.holidify.com/pages/shopping-in-coorg-392.html,0 km  from city center,,"Coorg is well known for its traditional Kodagu jewels and the made-in-Coorg honey. You can also buy Coorg coffee, straight from the coffee plantations."
19,Brahmagiri Trek,3.5,https://www.holidify.com/places/coorg/brahmagiri-trek-sightseeing-8241.html,28 km  from city center,,"Taking individuals deep inside the Brahmagiri Wildlife Sanctuary, the Brahmagiri trek is a delight with its myriad offerings. The route traverses lush forests, green grasslands and countless small streams and rivers."
20,Mallalli Falls,3.9,https://www.holidify.com/places/coorg/mallalli-falls-sightseeing-1611.html,29 km  from city center,,"Mallalli Falls take place in the northern region of Kodagu District, Karnataka. The Kumaradhara River is the main watercourse for this waterfall. The Kumaradhara later on flows through Kukke Subrahmanya and merges with the Netravati River at Uppinangadi, which then empties into the Arabian Sea at Mangalore."
21,Gaddige Raja's Tomb,3.3,https://www.holidify.com/places/coorg/gaddige-rajas-tomb-sightseeing-1606.html,1 km  from city center,,"Built in the Indo-Saracenic style of architecture, this beautiful structure of Gaddige Raja's tomb is the mortal remains of the Kodavad Royalty. These tombs date back to 1820."
22,Kutta,3.4,https://www.holidify.com/places/coorg/kutta-sightseeing-1609.html,61 km  from city center,,"Replete with misty mountains, undulating rivers and cascading waterfalls, Kutta is a great tourist attraction with its beautiful flora and fauna."
23,Brahmagiri Wildlife Sanctuary,3.3,https://www.holidify.com/places/nagarhole/brahmagiri-wildlife-sanctuary-sightseeing-2970.html,30 km  from city center,,"A part of the Western Ghats, this sanctuary is named after its highest peak, Brahmagiri peak. Rare species of mammals, reptiles and birds can be spotted here."
24,Angling (Fishing) in Coorg,3.3,https://www.holidify.com/places/coorg/angling-fishing-sightseeing-1598.html,12 km  from city center,,"River Cauvery has lots of fishing camps located on the banks. Valnur, a village near Coorg, is famous for its fishing camps."
25,Kopatty Hills Trek,3.5,https://www.holidify.com/places/coorg/kopatty-hills-sightseeing-8261.html,16 km  from city center,,"Kopatty Hills is one of the lesser-known trekking destinations in India.  It is the myriad landscapes that such a short trail offers and lends the trek its appeal. Located in Coorg district it is a haven for those seeking an off-beat experience. It is a relatively simple route that traverses vast expanses of coffee plantations, rolling grasslands, peaceful streams and dense forests."
26,"Rameshwara Temple, Coorg",3.3,https://www.holidify.com/places/coorg/rameshwara-temple-sightseeing-1618.html,221 km  from city center,,"Located on the banks of the Lakshman Tirtha River, Rameshwara temple is dedicated to Lord Shiva. It is famous for having the power to cleanse the sins of those devotees who visit here."
27,Chettali,3.3,https://www.holidify.com/places/coorg/chettali-sightseeing-1604.html,12 km  from city center,,"Located on the Madikeri-Siddapur Road, Chettali is a small village blessed with lush greenery and misty hills surrounding it. The Cherala bhagavathy temple here also attracts tourists and devotees."
28,Nalknad Palace,3.3,https://www.holidify.com/places/coorg/nalakunad-palace-sightseeing-1613.html,21 km  from city center,,It was the hunting lodge of Kodagu king dating back to 18th century. It is situated at the bottom of Coorg's highest peak Tadiyendamol.
29,Dubare Elephant Camp,3.0,https://www.holidify.com/places/coorg/dubare-elephant-camp-sightseeing-120834.html,19 km  from city center,,"Once a training site for elephants of the famous Dasara procession in Mysore, the Dubare Elephant camp offers a unique adventure to visitors by allowing them the experience of living in coexistence with the trained elephants on-site."
30,Bird Watching,3.3,https://www.holidify.com/places/coorg/bird-watching-sightseeing-1601.html,64 km  from city center,,"Coffee and spice plantations and lush greens are home to a variety of exotic flora and fauna. The vegetation is ideal for native, rare, endangered - all sorts of birds."
31,Mandalpatti,,https://www.holidify.com/places/coorg/mandalpatti-sightseeing-124113.html,14 km  from city center,,"Overlooking the grassy knolls of Pushpagiri forests in the Western Ghats, Mandalpatti is a spectacular and unique vantage point in Coorg, Karnataka. Huddled at an altitude of 1800 m, this place mesmerises all those who visit it. Also known by the name of ‘Muguli-Peth’ (translated in English as the market of clouds), the place’s relentless tranquility will make you want to visit over and over."
32,Coffee Plantations in Coorg,,https://www.holidify.com/places/coorg/plantations-estates-in-coorg-sightseeing-1253728.html,33 out of 35  places to visit in Coorg,,"A walk through the beautiful plantation estates is one of the most wonderful things to do in Coorg. The region is popular for several coffee, tea and spice plantations. It has acres and acres of green meadows where you can stroll and even help pick coffee and spices if the time is right. Besides mingling with the local culture, you will be astounded by the sheer beauty of the fields."
33,Virajpet,,https://www.holidify.com/places/coorg/virajpet-sightseeing-1257317.html,26 km  from city center,,"Coorg is already known worldwide for its incomparable beauty and gorgeous natural environment, making it one of the best hill stations in India. However, if you like to travel offbeat, you should visit Virajpet, situated at a distance of just 22 km from Coorg in the district of Kodagu. Also known as Virajpete which is derived from Virarajendrapete, after the name of the former ruler and founder of the place, the dainty little hill station is tucked in the heart of the district and is hidden from view. Other than mesmerising beauty and surreal environment, the place also holds significant historic importance. Besides, it is also known for its world-class coffee and spice plantations, and top the list when it comes to weekend getaway destinations from the neighbouring cities."
34,Nishani Motte Trek,,https://www.holidify.com/places/coorg/nishani-motte-sightseeing-1257356.html,25 km  from city center,,"Located in the district of Galibeedu, 12 km from Madikeri near Coorg, Nishani Motte is a relatively unknown peak in Karnataka. Known for its scintillating views of misty mountains, green forest cover, lush green open meadows and rare species of flora and fauna, the place is also a popular trekking destination amidst the avid trekkers and adventure enthusiasts. Although the initial trekking trail is not steep and is an easy climb but the pathway is laced with leeches, snakes and other animals. You will also spot elephant footprints and lots of dry twigs and plants."
