,Name,Rating,Link,Distance,Location,About
13,Prithviraj Smarak,,https://www.holidify.com/places/ajmer/prithviraj-smarak-sightseeing-122894.html,6 km  from city center,,"Located on the Taragarh Road in Ajmer, Prithviraj Smarak is a memorial dedicated to the fearless Rajput King- Prithviraj Chauhan. A small area with a massive statue of Prithviraj mounted on a black horse has been marked to pay homage to the great warrior. Besides, the Smarak is perched atop a hill and it offers panoramic views of the city below."
14,Akbari Masjid,,https://www.holidify.com/places/ajmer/akbari-masjid-sightseeing-122895.html,1 km  from city center,,"Akbari Mosque is situated between Shahjahani Gate and Buland Darwaza on the Ander Kote Road, Ajmer. Made in red sandstone, the shrine is decorated with white and green marbles. Four tall minarets flank the entrance and accentuate the beauty of the mosque. As of now, the mosque also houses a Quranic Educational Institution to provide Islamic education to the kids."
15,Foy Sagar Lake,,https://www.holidify.com/places/ajmer/foy-sagar-lake-sightseeing-122897.html,6 km  from city center,,"Built in 1892 as part of a famine relief project by the English architect Mr. Foy, Lake Foy Sagar is an artificial lake situated on the Foy Sagar Garden Road in Ajmer. One of the popular tourist spots of the city, the lake resonates with peace and serenity and offers a 360 angle view of the neighbouring Aravalli peaks. It's a popular picnic spot during the winters. The capacity of the lake is 15 million cubic feet and is spread over an area of 14,000,000 square feet."
16,Mayo College Museum,,https://www.holidify.com/places/ajmer/mayo-college-museum-sightseeing-122896.html,2 km  from city center,,"Housed in Jhalwar House, Mayo College Museum was ideated by Mr. T. N. Vyas and is considered the largest school museum in the world. Spread over 18 rooms in the campus, the entities of the repository have all been donated by old students, teachers, parents or the well-wishers.  The collection included old paintings, sculptures, photographs and coins. The natural history section has stuffed birds and butterflies as well."
17,Sai Baba Temple,,https://www.holidify.com/places/ajmer/sai-baba-temple-sightseeing-122899.html,3 km  from city center,,"Spread over 5 beeghas, Sai Baba Temple is a beautiful temple constructed by Mr. Suresh K. Lal. Situated in Ajay Nagar, the temple was inaugurated in 1999. The entire temple is made of marble. The temple also has shelters for all devotees of Shirdi Sai Baba. The temple is located in Ajay Nagar, about 5 km from Ajmer Railway Station."
18,"Government Museum, Ajmer",,https://www.holidify.com/places/ajmer/government-museum-sightseeing-122898.html,1 km  from city center,,"Housed in the premises of the ancient 16th century Akbari Fort in Ajmer, Government Museum. It boasts of a vast collection of historical artefacts, exhibits, sculptures, miniature paintings and the like. The museum has been divided into several sections- art, archaeology, armoury, crafts, history, miscellaneous etc."
19,Fort Masuda,,https://www.holidify.com/places/ajmer/fort-masuda-sightseeing-125199.html,42 km  from city center,,"Fort Masuda is situated 54 kms away from Ajmer in Masuda. The fort was originally built around 1595 AD but it deteriorated fast and was in ruins very soon after. It was later restored and renovated by Nar Singhji Mertia (1583–1623). The magnificent fort now stands tall and has multiple compartments like the Kaanch Mahal, Bada Mahal, Chandra Mahal etc."
20,"Taragarh Fort, Bundi",3.2,https://www.holidify.com/places/bundi/taragarh-fort-sightseeing-4294.html,2 km  from city center,,"A rather ramshackle fort, with its overgrown vegetation, Taragarh Fort is one of the most famous places in Bundi, Rajasthan. Believed to be the first hill fort of Asia, Taragarh Fort is located on top of the Nagpahri Hill."
21,Bijay Niwas Palace,,https://www.holidify.com/places/ajmer/bijay-niwas-palace-sightseeing-125200.html,60 km  from city center,,"Bijay Niwas Palace was built by Rao Bijay Singh, almost a 100 years ago, at the same time when he founded Bijaynagar. The ancient fort has been now converted into a luxury heritage hotel with 20 rooms. Situated at 70 kms from Ajmer, the fort is frequented by the young and adults alike."
22,Sambhar Lake,,https://www.holidify.com/places/ajmer/sambhar-lake-sightseeing-1253399.html,70 km  from city center,,"Sambhar Lake is the largest inland saltwater lake in India. Located at a distance of 80 kms from Jaipur and 64 kms from Ajmer, Sambhar Lake sprawls over 5700 sq. km. of the catchment area. Boasting of an extremely extensive saline wetland, the lake is divided by a 5.1 kms long dam that also helps in the salt-making process. Besides, the area attracts a lot of migratory birds. That makes it one of the most popular tourist spots in the city. It is frequented by nature lovers, wanderers, birdwatchers, photography enthusiasts and all kinds of tourists."
