,Name,Rating,Link,Distance,Location,About
10,Little Andaman,4.4,https://www.holidify.com/places/andaman-nicobar-islands/little-andaman-sightseeing-1189.html,112 km  from city center,,"Little Andaman Island , situated at the southern end of the archipelago and Duncan Passage  separates it from Rutland Island. Among all the Andaman Islands, Little Andaman island is the fourth largest . Moreover, it conducts  package tours for the visitors from  Port Blair to the Little Andaman Island."
11,Barren Island,3.9,https://www.holidify.com/places/andaman-nicobar-islands/barren-island-sightseeing-1183.html,144 km  from city center,,"Located about 135 kilometres to the northeast of Port Blair, Barren Island is situated at the intersection of the seismically active Indian and Burmese plates and is 1.8 million years old and is home to the only active volcano in the Indian subcontinent. As the name suggests, the island is largely uninhabited, thanks to the volcano eruptions that take place here at frequent intervals. Although sightseeing around the island is not that common, you can obtain permissions from the local forest department to do so. There are a number of ferries and boats that can take you around to visit the island. However, due to the unpredictability of the volcanic eruptions, visitors are not permitted to land on the shores and are offered with a view from the sea, which is quite breathtaking."
12,Shopping in Andaman,3.3,https://www.holidify.com/places/andaman-nicobar-islands/city-shopping-sightseeing-1186.html,12 km  from city center,Port Blair,"Since tourism is still in its early stages here, so there is not too much that you can buy from here and take as souvenirs for friends and family."
13,Water Sports in Andamans,4.0,https://www.holidify.com/places/andaman-nicobar-islands/water-sports-in-andamans-sightseeing-8330.html,11 km  from city center,,"Water Sports in Andaman has been a major attraction for adventure seekers and water babies. Although the demand for water sports is fulfilled at various locations in Andaman, Water Sports Complex located in Port Blair is popular for the variety and safety they offer. Whether it is swimming, snorkelling, scuba diving, fishing or just a boat ride, there is something to suit everyone’s desire. The services provided by the complex guarantee an enjoyable time sailing the sea and even exploring it underwater. If one is daring enough, they can even sail through the permitted shoreline of Port Blair on their own all under the watchful eye of the staff. Swimming isn't a prerequisite for any of the activities and thus, tourists can enjoy them without any hesitation."
14,Wandoor Beach,3.6,https://www.holidify.com/places/andaman-nicobar-islands/wandoor-beach-sightseeing-1197.html,17 km  from city center,Port Blair,"A small village in the southern part of South Andaman, Wandoor is most recognized for its Mahatma Gandhi Marine National Park."
15,"Long Island, Andaman",4.4,https://www.holidify.com/places/andaman-nicobar-islands/long-island-sightseeing-1190.html,75 km  from city center,North Middle Andaman,Long Island is completely deserted with very minimal infrastructure. This might be a good camping destination if you are looking for some adventure. But be sure to bring your own gear and food arrangement.
16,Corbyn's Cove Beach,3.4,https://www.holidify.com/places/andaman-nicobar-islands/corbyns-cove-beach-sightseeing-1187.html,15 km  from city center,Port Blair,Corbyn's Cove is the nearest beach to Port Blair. It is quite popular among tourists as well as locals.
17,Rutland Island,3.7,https://www.holidify.com/places/andaman-nicobar-islands/rutland-island-sightseeing-1193.html,34 km  from city center,Port Blair,"Rutland, lined with virgin beaches, is one of the lesser visited of all the islands located in the southern part of Great Andaman archipelago."
18,Parrot Island,,https://www.holidify.com/places/andaman-nicobar-islands/parrot-island-sightseeing-1253694.html,19 out of 66  places to visit in Andaman & Nicobar Islands,,"Parrot Island, a peculiar sort of home to thousands of fluttering parrots, looks like a whole new empire of wilderness born out of the salty waters of the Indian Ocean. Every day, hosts of green parrots arrive at the island as a part of their daily ritual, which is a spectacle to behold. Once in a while, we come across something so beautiful yet bizarre, exquisite yet inexplicable, that we find no words to quite describe it. Parrot Island is one such unparalleled destination, nestled quietly amidst the group of Baratang Islands of Andaman and Nicobar. This small island is part of a larger archipelago, all of which are laced with dense tropical forests and mangrove vegetation."
19,Jolly Buoy Island,,https://www.holidify.com/places/andaman-nicobar-islands/jolly-buoy-island-sightseeing-124331.html,22 km  from city center,Port Blair,Jolly Buoy Island is amongst the archipelago of the Andaman and Nicobar Islands. It is a part of Mahatma Gandhi National Park. The clean and serene water with white sand beaches will provide for a great vacation. You will be able to explore the rich marine life including colourful corals reefs and fishes in this place with the means of water activities.
20,Chidiya Tapu,3.0,https://www.holidify.com/places/andaman-nicobar-islands/chidiya-tapu-sightseeing-120769.html,26 km  from city center,Port Blair,"Chidia Tapu is a picturesque little village famous for its natural beauty, numerous resident birds and gorgeous views of the sunset. The tiny island, 25 kms from Port Blair is abundant with lush green mangroves and equatorial forests."
21,Samudrika Naval Marine Museum,3.0,https://www.holidify.com/places/andaman-nicobar-islands/samudrika-naval-marine-museum-sightseeing-120768.html,11 km  from city center,Port Blair,"The Samudrika Naval Marine Museum, managed by the Indian Navy, is an amazing source of information for details on the environment in the ocean, its ecosystem and its biodiversity. The museum also provides in-depth knowledge on the history and culture of the Andaman and Nicobar Islands."
22,Diglipur,3.0,https://www.holidify.com/places/andaman-nicobar-islands/diglipur-sightseeing-120784.html,173 km  from city center,North Middle Andaman,"Diglipur, a large island located in the North Andaman area, is a tourist hotspot and an ecological paradise. The island houses rows of tropical forests, mangroves, and lovely beaches rich in exotic marine life."
23,Elephant Beach,3.0,https://www.holidify.com/places/andaman-nicobar-islands/elephant-beach-sightseeing-120783.html,43 km  from city center,Havelock Island,"With its brilliant coral reefs and alluring cyan waters, the Elephant beach is one of the locations that adds to the beach paradise reputation of the Andaman and Nicobar Islands."
24,Mahatma Gandhi Marine National Park,3.5,https://www.holidify.com/places/andaman-nicobar-islands/Mahatma-Gandhi-Marine-National-Park-sightseeing-8151.html,18 km  from city center,Port Blair,"Located in the south-western coast of the Andaman Islands, Wandur National Park is a marine life conservation area situated at a distance of 25 km from the capital city of Port Blair."
25,Saddle Peak National Park,,https://www.holidify.com/places/andaman/saddle-peak-national-park-sightseeing-1253648.html,26 out of 66  places to visit in Andaman & Nicobar Islands,,"Saddle Peak National Park was established in 1987 in the Andaman district of the Andaman and Nicobar Islands. It is entirely uninhabited by human beings, thus making it safe for preserving wildlife and the environment. The long trip to the park makes it worth it upon experiencing its beauty. The white sand shoreline and the tropical rainforests behind it make it a picturesque, serene image often found behind postcards. The park is famous for its endangered and rare species of animals and plants such as lush tropical forests and animals like the Andaman hill mynah. Again, the lack of human interference makes for a clean and safe environment for these species of living beings. 

The park is a haven for trekkers and adventure-seekers due to its vast size, hiking and trekking opportunities, and long trails. Visitors must navigate by themselves as the island is uninhabited, they won't receive any help from locals. There is an 8 km long trail from the gate of the park to the peak which marks the starting of an adventure that is Saddle Peak National Peak. Tourists generally enjoy what the park has to offer since it contains so many rare species of plants and animals, as well as serene views; it makes the hike worth it. What truly makes the park a must-visit destination is its quietness and stillness that can only be achieved in a place without human interference."
26,Chatham Saw Mill,3.4,https://www.holidify.com/places/andaman-nicobar-islands/chatham-saw-mill-sightseeing-1185.html,9 km  from city center,Port Blair,Chatham Saw Mill is the biggest and the oldest mill across Asia owned by the Forest Department. The mill is also a storehouse for a variety of woods cut into different shapes and sizes.
27,Laxmanpur Beach,,https://www.holidify.com/places/andaman-nicobar-islands/laxmanpur-beach-sightseeing-124419.html,41 km  from city center,Havelock Island,"Located on Neil Island, Laxmanpur Beach is a stunning white shell sand beach just perfect for sunbathing and swimming. The shallow waters are home to corals which once thrived in abundance in the region. Enthusiasts can go snorkelling to explore the shallow waters and the corals too. The long stretch of sand is appropriate for long strolls and the enchanting sunsets."
28,Kalapathar Beach,,https://www.holidify.com/places/andaman-nicobar-islands/kalapathar-beach-sightseeing-124418.html,48 km  from city center,Havelock Island,"Located on Havelock Island, Kalapathar Beach is a beautiful beach offering a stunning view of the Bay of Bengal and a long stretch of white sand with big boulders of black stone on the beach and underwater. The water runs deep and is ideal for swimming but it is advisable to be careful of underwater boulders."
29,Bharatpur Beach,,https://www.holidify.com/places/andaman-nicobar-islands/bharatpur-beach-sightseeing-124420.html,42 km  from city center,Havelock Island,"Bharatpur Beach is a stunning shoreline famous for its pristine white sands and clear blue waters that surround the Neil Island. In spite of its proximity to Port Blair, it is seldom crowded and provides for a tranquil atmosphere for holidaying. The shore has shallow water with coral reefs that make the beach a famous spot for water sports like snorkelling and scuba diving other than beach exploration and sunbathing."
30,Lalaji Bay Beach,,https://www.holidify.com/places/andaman-nicobar-islands/lalaji-bay-beach-sightseeing-124422.html,80 km  from city center,North Middle Andaman,"Located on Long Island, Lalaji Bay Beach is a picturesque attraction accessible by a small boat ride from Yerrata Jetty. The ride goes through a gorgeous Mangrove creek till the white sand beach. The pristine white sands and the crystal clear water of the Lalaji Bay Beach provide for a stunning place to relax and rejuvenate."
31,Vijaynagar Beach,,https://www.holidify.com/places/andaman-nicobar-islands/vijaynagar-beach-sightseeing-124421.html,48 km  from city center,Havelock Island,"Vijaynagar Beach is one of the most famous beaches on Havelock Island and mostly visited for beach exploration, bird watching, fishing, trekking and thrilling water sports like snorkelling, surfing, sailing and swimming. The picturesque beach has a long stretch of white sand and the pristine turquoise water reflecting the clear blue skies is a view worth visiting."
32,Sitapur Beach,,https://www.holidify.com/places/andaman-nicobar-islands/sitapur-beach-sightseeing-124423.html,45 km  from city center,Havelock Island,"Also known as Beach number 5 or the Sunrise Beach, Sitapur Beach, is a stunning stretch of golden sand on Neil Island. The contrast created by the clear blue waters makes it a mesmerizing attraction. Mostly known for its enchanting golden sunrises and sunsets, the beach is one of the best places for a long stroll on the smooth sands to calm down jittery nerves."
33,Sandbar Beach,,https://www.holidify.com/places/andaman-nicobar-islands/sandbar-beach-sightseeing-124425.html,188 km  from city center,Port Blair,"Sandbar Beach is basically a long stretch of sand that connects two islands, Ross and Smith in Andaman. The stunning scenery created by the densely forested islands and the stretch of white sand is quite unique to the location and draws several tourists to witness it charm. On a clear day when the waves are gentle, one can relax a bit on the Sandbar or go snorkelling and swimming on either side."
34,Amkunj Beach,,https://www.holidify.com/places/andaman-nicobar-islands/amkunj-beach-sightseeing-124424.html,92 km  from city center,North Middle Andaman,"Amkunj Beach is also called an eco-friendly beach in Rangat. It has a rocky shoreline and is not ideal for swimming; however, one can carefully stroll across to witness its beauty. Tourists can sit on the wooden benches installed on the shoreline and watch the waves come up to the uneven terrain. Sunsets and sunrises are the best times to visit the beach. It is also quite famous for spotting turtles."
35,Stewart Island Beach,,https://www.holidify.com/places/andaman-nicobar-islands/stewart-island-sightseeing-1253435.html,36 out of 66  places to visit in Andaman & Nicobar Islands,,"While planning a visit to the spectacular Andaman and Nicobar, your itinerary must include the scenic Stewart Island Beach which lies near the Mayabunder. Located near the north of Diglipur Taluk, the beach is approximately in the middle of Andaman district. The beach known for its brown-black colour sand and a serene atmosphere is uninhabited. Stewart Island Beach also gets the most breathtaking rainbows to add on to its picturesque charm against the backdrop of the dancing waves. The island is small with an area of 7.05 km square."
36,Limestone Caves Andaman,,https://www.holidify.com/places/andaman-nicobar-islands/limestone-caves-sightseeing-1253647.html,37 out of 66  places to visit in Andaman & Nicobar Islands,,"The naturally-formed limestone caves near Baratang island of Andaman are a favourite tourist spot for those who do not mind a long journey. The caves are only a destination as there is a long boat journey towards it. The caves, although beautiful, are not that easy to reach. One has to take a convoy through the Jarawa Forest land and ferry ride to Baratang Island before you can reach Limestone Caves in Andamans. Perfect for adventure-seekers and spelunkers, reaching these caves also requires a small trek."
37,Red Skin Island Beach,,https://www.holidify.com/places/andaman-nicobar-islands/red-skin-island-beach-sightseeing-1253652.html,38 out of 66  places to visit in Andaman & Nicobar Islands,,"Red Skin Island is one of the 15 beaches found inside the Marine National Park of Andaman and Nicobar Islands. It may be considered an alternative to Jolly Buoy Island as they are adjacent to each other. This island is a promised relaxed journey on a beach that is paradise alike. The picturesque beach and adjoining forest make for a picture-perfect holiday that attracts tourists yearly. The island is a hub for marine life with an abundance of red coral reefs, aquatic animals, tropical plants, white sandy beaches and clear water."
38,Rubber Plantations in Andaman & Nicobar Island,,https://www.holidify.com/places/andaman-nicobar-islands/rubber-plantations-in-andaman--nicobar-island-sightseeing-1254784.html,39 out of 66  places to visit in Andaman & Nicobar Islands,,"Located in South Andaman, the Manglutan Rubber Plantation is an easily accessible destination for experience seekers. This popular tourist destination is a testament to the distinct vegetation grown in the region, including rubber. The suitable climatic conditions and soil of the area allow for the successful development of rubber plantations.  The Manglutan rubber plantations are spread over 100 acres and are located close to Wandoor Beach. It is approximately 20 kilometres away from Port Blair in the Andaman and Nicobar Islands. If you plan on visiting the rubber plantations of South Andaman, be prepared for a fun, informative, albeit slightly smelly affair!"
39,Pathi Level Beach,,https://www.holidify.com/places/andaman-nicobar-islands/pathi-level-beach-sightseeing-1253668.html,40 out of 66  places to visit in Andaman & Nicobar Islands,,"The Pathi Level beach is a fairly isolated and untouched beach on the island of Diglipur in Andaman. The beach is known for its quiet stillness and the escape from the hubbub that it provides by way of being undeveloped and not spoilt by tourists and locals. The beach is located approximately 21 kilometres from the Diglipur Township and is perfect for a relaxing day. Although the beauty of the beach lies in its isolated nature, this also means that visitors must carry with them, snacks and water, as there are no hotels or restaurants surrounding the beach."
40,Mangrove Creeks in Andaman,,https://www.holidify.com/places/andaman-nicobar-islands/mangrove-creeks-in-andaman-sightseeing-1254732.html,41 out of 66  places to visit in Andaman & Nicobar Islands,,"Andaman boasts a plethora of unique features. Along with natural ash coloured beaches, coral reefs, dense forest, the place also has mangrove creeks. Mangrove trees are common in coastal areas. They grow out of tangled roots in muddy water. These beautiful trees can be enjoyed during the creek safari offered at various locations all over Andaman and Nicobar Islands. Best spots to start the safari are Limestone Caves, Yerrata Creek, Sabari Village, Dhaninalla Mangrove Creek, Rangat Middle Andaman. You can also join the boat safari at Baratang Island, about 100 km away from Port Blair. Make sure to carry binoculars and camera to show it off on the Gram!"
41,Karmatang Beach,,https://www.holidify.com/places/andaman-nicobar-islands/karmatang-beach-sightseeing-1253672.html,42 out of 66  places to visit in Andaman & Nicobar Islands,,"Also known as the ‘Turtle Paradise’ of Andaman, Karmatang Beach was a quaint place which has, in recent years, turned into a behemoth vacation spot. The beach is just a short ride away from Mayabunder and located in the north section of Middle Andaman. It has often been a sort of weekend getaway for many locals due to the abundance of facilities as well as activities that one can use or partake in. The place is also favourite amongst families or groups of friends and has a tourist vibe to it.

Karmatang beach’s pleasant weather and scenic views make it one of the most visually attractive places in Andaman. The shallow waters as well as the tall green trees that shadow the beach and the eco- friendly habits make the beach clean and pleasing to the eye and add to its beauty. The place is also most famous for being a turtle nesting spot as well as being a central attraction that connects many other activities and attractions nearby."
42,Butler Bay Beach,,https://www.holidify.com/places/andaman-nicobar-islands/butler-bay-beach-sightseeing-1253673.html,43 out of 66  places to visit in Andaman & Nicobar Islands,,"Butler Bay Beach is located in Little Andaman on the South Andaman Island. This vast expanse of yellow sand and crystal clear waters was once the most popular beach destination in the Andaman and Nicobar Islands. However, after the grave tsunami in 2004, the beach has become more desolate and isolated. Despite the recent tragedy, the beach has not lost its charm in the least and still holds the title of the best surfing spot in the whole of India.

The clear waters, which are perfect for many activities along with surfing, mesh with the beautiful and unspoilt yellow sands to create a beach that can only be seen in pictures. The hoard of events can also be perused according to the visitor’s whim. All round, Butler Bay Beach is a perfectly safe and beautiful beach that accurately captures the essence of the Andaman Islands."
43,Katchal Island,,https://www.holidify.com/places/andaman-nicobar-islands/katchal-island-sightseeing-1253678.html,44 out of 66  places to visit in Andaman & Nicobar Islands,,"One of the many beautiful yet secluded islands of Nicobar archipelago, Katchal Island is a destination that combines a hair-raising past and an abundant beauty waiting to be explored. Between Andaman and Nicobar, talks about the latter is mostly overshadowed by its more popular and much more visited neighbour. Thus the stunning beauty of the pristine Nicobar Islands stays hidden from the world at large mostly. Among the many such isolated islands of the archipelago, one of the remotest ones is Katchal Island. Brimming with a historical origin story, a tale of a tragic past and an almost-unexplored stretch of natural beauty, the virgin island of Katchal awaits its curious tourists in silence and serenity."
44,Guitar Island Beach,,https://www.holidify.com/places/andaman-nicobar-islands/guitar-island-beach-sightseeing-1253693.html,45 out of 66  places to visit in Andaman & Nicobar Islands,,"One of the numerous exquisite but uninhabited islands of Andaman and Nicobar, Guitar Island is as beautiful and rewarding a destination as one can be. With brilliant blue water all around and tropical greens inside, this island makes for a stunning day trip from the main island."
45,Mount Harriet National Park,,https://www.holidify.com/places/andaman-nicobar-islands/mount-harriet-national-park-sightseeing-1254183.html,46 out of 66  places to visit in Andaman & Nicobar Islands,,"Andaman and Nicobar Islands - the union territory of India – is a true traveller’s delight. Even though the paradisal beaches, clear turquoise waters and its beautiful environment amaze most of the tourists visiting this attractive destination, what they fail to notice and explore is its richly diverse wildlife. Off the nine national parks housed by the island, Mount Harriet National Park is undoubtedly the most beautiful one. Located in Ferrargunj Tehsil of Port Blair, Mount Harriet is the third highest peak of Andaman and Nicobar and the most easily accessible one as well. Due to its privileged elevated location, the park offers some astounding views of azure blues surrounding the island along with fascinating sunset and sunrise experiences."
46,North Bay Island,,https://www.holidify.com/places/andaman-nicobar-islands/north-bay-island-sightseeing-1254730.html,47 out of 66  places to visit in Andaman & Nicobar Islands,,"The Andaman Islands are blessed with some of the most stunning beaches in India. Covered with ash coloured sand and tropical trees; these islands make up for the best places to unwind at. Among the group of about 300 islands, North Bay Island in Andaman is most preferred by tourists for its breathtaking coral reefs and exhilarating adventure activities. Interestingly, the picture of an island on the back of a 20 Rupee note is of North Bay Island."
47,Cinque Island,,https://www.holidify.com/places/andaman-nicobar-islands/cinque-island-sightseeing-1254731.html,48 out of 66  places to visit in Andaman & Nicobar Islands,,"Located 26 km from the capital, Port Blair, Cinque Island is an inhabited isolated part of the Andaman Archipelago. It is nestled between Passage and Duncan Island towards the north side. The island is further divided into North and South Cinque Islands. The islands are collectively a part of Wandoor Marine National Park, or more commonly known as Mahatma Gandhi Marine National Park."
48,Avis Island Beach,,https://www.holidify.com/places/andaman-nicobar-islands/avis-island-beach-sightseeing-1253671.html,49 out of 66  places to visit in Andaman & Nicobar Islands,,"The Avis Island Beach is a public island beach for individuals wishing to spend some time away from crowds and in their own solitary company. Avis Island is an uninhabited beach, which automatically makes activity on the beach lesser and the beach itself more isolated. Avis Island Beach is also easily accessible and has crystal clear, calm waters that add to the serene ambience of the beach. Due to the organic coconut plantations on the island, Avis Island is also known as the coconut island."
49,Kalipur Beach,,https://www.holidify.com/places/andaman-nicobar-islands/kalipur-beach-sightseeing-1254772.html,50 out of 66  places to visit in Andaman & Nicobar Islands,,"Kalipur Beach in Diglipur is a beautiful beach with an endless number of turtles. These include several rare ones that come here to nest, apart from this, Kalipur beach is also a favourite picnic spot among locals and tourists. You can even go snorkelling or witness what the beach is famous for - turtle nesting. The best time to visit the beach is from October to March as this is also the turtle nesting season."
50,Raman Bageecha Beach,,https://www.holidify.com/places/andaman-nicobar-islands/raman-bageecha-beach-sightseeing-1254773.html,51 out of 66  places to visit in Andaman & Nicobar Islands,,"Raman Bageecha Beach in Andaman Island is a secluded beach that isn't visited by quite a lot of people. You can take a stroll to watch the sunrise or have a picnic here. Lush greenery and many coconut trees surround the beach. The beach is easily accessible from Rangat. You can take a ferry from Port Blair, Havelock Island or Neil Island to reach Rangat, and take a walk from Rangat to Raman Bageecha Beach. Please note that the ferry services do not operate on Sundays."
51,Campbell Bay,,https://www.holidify.com/places/andaman-nicobar-islands/campbell-bay-sightseeing-1254774.html,52 out of 66  places to visit in Andaman & Nicobar Islands,,"Campbell Bay is a small and tranquil village located in the Nicobar district of Andaman and Nicobar Islands. This small village is famous for the Indira Point which is the southernmost tip of India. Campbell Bay is full of lush greenery and a variety of flora and fauna. Famous for the national park with the same name, Campbell Bay is a great place for wildlife lovers too. Wildlife photography enthusiasts will appreciate the raw and untouched of this secluded national park."
52,Sri Vetrimalai Murugan Temple,,https://www.holidify.com/places/andaman-nicobar-islands/sri-vetrimalai-murugan-temple-sightseeing-1254775.html,53 out of 66  places to visit in Andaman & Nicobar Islands,,"Sri Vetrimalai Murugan Temple is an important pilgrimage site located in Andaman dedicated to Lord Murugan. Idols of Lord Ganesha, Lord Shiva and Goddess Parvati are also placed inside the temple. The edifice is inspired by the Dravidian style of architecture and looks simply amazing and spellbinding. Darshans are held in the morning and evening. As the temple is located close to the Cellular Jail, it can easily be accessed by hiring a private taxi. Buses are available from Port Blair as well to the temple."
53,Lamiya Bay Beach,,https://www.holidify.com/places/andaman-nicobar-islands/lamiya-bay-beach-sightseeing-1254776.html,54 out of 66  places to visit in Andaman & Nicobar Islands,,"Lamina Bay Beach is one of the cleanest and quietest beaches located in Diglipur in Andaman and Nicobar Islands. This beach is lovely and is situated on the foothills of Saddle Peak, which is the highest point on this island. The beach is surrounded by beautiful rock structures that make the beach look enchanting and charming. The sunsets are particularly breathtaking.  The popular activities here are lounging on the beach, swimming and having small picnics."
54,Galathea National Park,,https://www.holidify.com/places/andaman-nicobar-islands/galathea-national-park-sightseeing-1254777.html,55 out of 66  places to visit in Andaman & Nicobar Islands,,"The Galathea National Park is located in the Great Nicobar Island of the Andaman and Nicobar Islands. This national park is home to many wildlife species which are endemic to the region owing to it being away from the Indian mainland. The park is a part of the Great Nicobar Biosphere Reserve and was declared a national park in 1992. Apart from being a nature lover’s paradise, this park offers a wide range of activities like scuba diving, boating, snorkelling, sea walking and art exhibitions for adventure and art aficionados. It is also famous for bird watching and nature walks."
55,Baludera Beach,,https://www.holidify.com/places/andaman-nicobar-islands/baludera-beach-sightseeing-1254781.html,56 out of 66  places to visit in Andaman & Nicobar Islands,,"Located 9 Km from the Nilambar Jetty, Baludera Beach is a less visited beach on the eastern end of Batarang Island. The serenity of the beach attracts those who shy away from large crowds and wish to laze silently at the beach. The waters are particularly clear on bright sunny days and offer a good swimming experience. One can find huts and small treetops to laze at."
56,Merk Bay Beach,,https://www.holidify.com/places/andaman-nicobar-islands/merk-bay-beach-sightseeing-1254782.html,57 out of 66  places to visit in Andaman & Nicobar Islands,,"Merk Bay beach is located in the North Passage Island of Andaman and Nicobar Islands, close to Strait Island and Long Island. Like many other beaches in Andaman and Nicobar Islands, the is a beach which is less crowded and offers a pleasant and relaxing beachside experience. Boat safaris to and from the beach are a popular activity including marine life spotting such as dolphins. The waters are generally clean and clear for most of the year, and some light swimming and snorkelling close the shore can be done."
57,Forest Museum,,https://www.holidify.com/places/andaman-nicobar-islands/forest-museum-sightseeing-1254783.html,58 out of 66  places to visit in Andaman & Nicobar Islands,,"Located near the outskirts of Port Blair,  in the Andaman and Nicobar Islands, this one-of-a-kind museum showcases the forestry industry and the timber wealth of the islands. The museum is located within the Chatam Saw Mill complex and is around 10 km away from central Port Blair. The exhibits here include various artefacts and sculptures made from the wood from the islands. Various endemic and rare plant species found in the islands are also on showcase here."
58,"Howrah Bridge, Andaman",,https://www.holidify.com/places/andaman-nicobar-islands/howrah-bridge-andaman-and-nicobar-islands-sightseeing-1254785.html,59 out of 66  places to visit in Andaman & Nicobar Islands,,"The Howrah Bridge or the Natural Bridge is a bridge-like formation located in the famous ‘vegetable bowl’ of Andaman or Neil Island. This small but beautiful island can be found approximately 40 kilometres south of the Andaman and is widely known for its beaches named after mythical creatures of the epic, Ramayana – the Sitapur, Bharatpur, Ramnagar and Laxmanpur beaches. The Howrah Bridge is situated in the Laxmanpur beach of Neil Island and is extremely popular among tourists. It is a must-see for any nature lover."
59,Rose Island,,https://www.holidify.com/places/andaman-nicobar-islands/rose-island-sightseeing-1257612.html,46 km  from city center,,"Also known as the Little Neil Island, Rose Island is one of the most gorgeous and uninhabited islands of the Andaman Islands. Located at a distance of 40 kms from Port Blair, Rose Island belongs to the South Andaman administrative district. It also has a lighthouse installed at the top of a hillock which attracts tourist attention."
60,Narcondam Island,,https://www.holidify.com/places/andaman-nicobar-islands/narcondam-island-sightseeing-1257614.html,257 km  from city center,,"Located on the western side of the Indian Union Territory of Andaman and Nicobar Islands, Narcondam Island is a very tiny volcanic island which is still inhabited and is lately turning out to be a top tourist destination. Sprawling over a small 6.8 square kilometres, the island’s highest point is 710 m and it is formed of very igneous rock- andesite. It is mostly known for its dormant volcano that exists on the land."
